<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19920821,43.2946,44.8519,42.9831,44.229,661374
ADVANC,19920821,6.1369,6.1369,5.9974,6.0904,6964650
AFC,19920821,44.5,44.75,44.5,44.5,33800
AHC,19920821,22.475,24.4688,22.475,23.3813,225241
AJ,19920821,4.375,4.725,4.275,4.725,6368000
ALUCON,19920821,130,133,129,129,1200
AMARIN,19920821,10.7872,11.0085,10.7872,10.8426,601960
ASIA,19920821,52.6775,53.8569,51.1051,53.8569,11065
ASP,19920821,5.491,5.589,5.442,5.491,5744000
AYUD,19920821,185,185,184,184,5100
BANPU,19920821,32.26,32.26,32.26,32.26,32000
BAY,19920821,31.9956,32.3834,31.8017,32.1895,361928
BBL,19920821,69.5,70.5,69.5,70.5,2847650
BFIT,19920821,100.617,101.985,100.617,101.301,58588
BH,19920821,14.1124,14.1124,14.1124,14.1124,2210
BIG,19920821,45,46,45,45,7800
BIGC,19920821,18.0445,18.4312,17.5289,17.5289,622239
BJC,19920821,4.8889,4.8889,4.8889,4.8889,84150
BKI,19920821,183.381,183.381,182.486,182.486,9388
BLAND,19920821,12.7,13,12.5,12.7,45661000
BTNC,19920821,45,46.75,45,46.75,67300
BTS,19920821,92.2977,94.1813,92.2977,92.7686,522503
BUI,19920821,61.0362,64.2915,61.0362,64.2915,7003
CEN,19920821,4.3216,4.3216,3.9375,4.2256,794490
CENTEL,19920821,2.7242,2.7717,2.7242,2.7717,547800
CHOTI,19920821,128,128,128,128,500
CIMBT,19920821,21.9659,22.0524,19.8904,19.8904,20812
CNS,19920821,52.7027,53.8739,52.7027,53.2883,183916
CNT,19920821,39.6866,40.8539,39.6866,40.4648,1348292
CPF,19920821,5.6487,5.6487,5.5954,5.6487,6247012
CPH,19920821,55.8628,57.217,55.8628,56.2014,223886
CSC,19920821,60.0579,60.0579,60.0579,60.0579,2746
CSR,19920821,58,58,57,57,1500
CTW,19920821,32.1536,32.3303,32.1536,32.3303,6224
CWT,19920821,36.75,37.25,36,36.75,566600
DCC,19920821,4.15,4.15,4.1,4.1,85000
DTC,19920821,75.2016,77.1055,75.2016,77.1055,15547
DTCI,19920821,74,76,74,76,84100
EE,19920821,7.15,7.3,7.15,7.3,562000
ERW,19920821,5.8543,6.3227,5.8543,6.1275,4439356
FE,19920821,184,191,184,186,8500
GEL,19920821,22.5889,22.9532,21.6173,22.346,5559690
HTC,19920821,4.9535,4.9535,4.8681,4.8681,26930
ICC,19920821,352.461,352.461,352.461,352.461,1972
IEC,19920821,0.7729,0.7867,0.7522,0.7798,4144500
IFEC,19920821,3.472,3.472,3.4033,3.4033,280710
INTUCH,19920821,5.0066,5.0625,4.9786,5.0625,2745268
JCT,19920821,33.6812,33.8841,33.4783,33.6812,32158
JUTHA,19920821,42.5129,42.9423,42.2982,42.2982,59146
KBANK,19920821,29.7715,29.7715,29.5333,29.5333,2266417
KCE,19920821,5.5199,5.5585,5.5199,5.5585,316055
KDH,19920821,45,45.25,45,45,39500
KGI,19920821,11.1895,11.3367,11.1159,11.1159,472719
KKC,19920821,5.6947,5.7625,5.4912,5.5591,1877749
KKP,19920821,89.1429,90.2857,89.1429,89.7143,148925
KTB,19920821,13.5308,13.5308,13.3389,13.3389,2722185
KWC,19920821,100,100,100,100,133
LEE,19920821,2.4833,2.5333,2.4333,2.5333,64659000
LH,19920821,10.3681,10.4291,10.3071,10.4291,1383855
LTX,19920821,44,44.5,43.75,44,493600
MALEE,19920821,77.9369,78.4897,75.7259,76.8314,65129
MANRIN,19920821,45.25,49,45.25,47.75,158600
MATI,19920821,12.439,12.7,12.3521,12.3521,128750
MDX,19920821,93,97,93,95.5,6295200
METCO,19920821,124,128,122,124,351500
MFC,19920821,29.4,30.8,29.4,30.2,3092000
MINT,19920821,0.9575,0.972,0.9295,0.972,6256600
MK,19920821,11.9529,11.9529,11.4709,11.5673,2702440
MODERN,19920821,109.242,116.667,107.121,113.485,1040159
NC,19920821,44.1118,44.1118,42.3964,44.1118,13873
NEP,19920821,3.15,3.425,3.15,3.425,99310000
NKI,19920821,56.7989,56.7989,55.6705,55.6705,2923
NMG,19920821,62.1878,63.8536,61.6326,63.2983,78701
NPK,19920821,35.5,36,35.25,36,9500
OCC,19920821,84.5,85,84.5,84.5,4700
OHTL,19920821,176,176,176,176,125
PAF,19920821,7.6911,7.6911,7.4922,7.5585,185513
PDI,19920821,57.2288,57.6496,56.3872,56.808,778813
PE,19920821,58.159,58.159,57.441,57.8,51111
PG,19920821,3.6167,3.7028,3.6167,3.7028,87085
PK,19920821,10.4,10.4,10.3,10.3,70000
POLAR,19920821,10.6065,11.1648,10.2344,10.6065,2838570
POST,19920821,8.8854,8.8854,8.8854,8.8854,35113
PRAKIT,19920821,12.4286,13.1536,12.325,13.1536,1199170
PRANDA,19920821,26.8,27.8,26.8,27.6,3897000
QH,19920821,5.6782,5.881,5.6782,5.881,1785552
RAM,19920821,71.5,71.5,71.5,71.5,1000
RCI,19920821,6.501,6.501,6.403,6.501,887000
RCL,19920821,6.4328,6.7371,6.4328,6.6501,2694100
ROBINS,19920821,44.77,45.04,44.49,44.77,25400
ROH,19920821,23,23,22.75,22.75,49500
S&J,19920821,47.006,48.3117,47.006,48.3117,56060
SAWANG,19920821,42.4286,42.4286,42.4286,42.4286,726833
SCB,19920821,68.3016,68.3016,67.9344,67.9344,200646
SCC,19920821,51.8,51.8,50.8,51,970000
SCCC,19920821,168.785,168.785,167.892,168.785,64554
SCP,19920821,60,61,59,61,449500
SE-ED,19920821,7.0089,7.393,7.0089,7.249,145800
SFP,19920821,158,158,157,157,9700
SHANG,19920821,23.75,23.75,23.5,23.75,34800
SIAM,19920821,72.4341,73.951,72.0549,73.951,155575
SINGER,19920821,17.1912,17.2941,17.0882,17.1912,40800
SITHAI,19920821,120.338,120.338,120.338,120.338,187
SKR,19920821,10.8661,10.8661,10.8661,10.8661,5935
SMK,19920821,82.6273,84.5714,82.6273,84.5714,822
SMPC,19920821,16.8401,16.9571,16.7232,16.7232,60282
SNP,19920821,29,29.2685,28.7315,28.7315,139654
SPC,19920821,13.32,13.32,13.32,13.32,561110
SPI,19920821,91.964,95.3081,91.964,94.4721,62676
SSC,19920821,15.7407,15.9451,15.7407,15.7407,133050
SSF,19920821,5.3394,5.3394,5.0998,5.0998,48207
SST,19920821,8,8.25,8,8.25,492500
