<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20030120,26,26.75,26,26.5,78300
ADVANC,20030120,34,35.25,34,34.75,41600
AEC,20030120,12.8,13.1,12.7,12.9,3000500
AEONTS,20030120,22.6,23.2,22.6,23,711500
AFC,20030120,7.25,7.3,7.25,7.3,5000
AH,20030120,6.755,6.8515,6.755,6.755,123834
AHC,20030120,28.75,28.75,28.5,28.5,3000
AJ,20030120,7.05,7.05,6.85,6.85,668000
AMANAH,20030120,1.0423,1.0697,1.0423,1.0697,1957812
AMARIN,20030120,8.8,8.9,8.8,8.8,15000
AMATA,20030120,3.9,4,3.88,4,14158500
AP,20030120,4.325,4.325,4.225,4.25,2199000
APURE,20030120,1.6889,1.6889,1.6711,1.6889,53437
AQ,20030120,6.0989,6.3622,6.0112,6.2744,6722857
ASIAN,20030120,3.025,3.15,3.025,3.1,443200
ASIMAR,20030120,1.54,1.54,1.5,1.54,20500
ASP,20030120,3.525,3.625,3.525,3.625,941000
AYUD,20030120,140,140,140,140,4100
BAFS,20030120,6.581,6.7893,6.581,6.6227,2145626
BANPU,20030120,34.25,34.5,34,34.5,581300
BAT-3K,20030120,39.25,39.5,39.25,39.25,8000
BAY,20030120,7.25,7.35,7.15,7.35,4640700
BBL,20030120,54,56,54,56,3051670
BCP,20030120,4.16,4.16,4.1,4.1,157400
BDMS,20030120,2.9,2.9382,2.9,2.9,209655
BEC,20030120,20.6,21,20.6,20.8,674000
BFIT,20030120,6.8,6.95,6.8,6.95,7400
BIG,20030120,18.6,19,18.6,19,400
BIGC,20030120,17.2,17.3,17.2,17.3,105600
BJC,20030120,4.1,4.1,4.1,4.1,2000
BKI,20030120,136,137.333,134.667,137.333,10950
BLAND,20030120,0.318,0.324,0.318,0.324,4320000
BROOK,20030120,0.35,0.38,0.35,0.37,2486100
BUI,20030120,12.8333,12.8333,12.8333,12.8333,130
CCET,20030120,3.225,3.325,3.225,3.3,648000
CENTEL,20030120,1.7816,1.7816,1.7816,1.7816,6800
CFRESH,20030120,5.1,5.25,5.1,5.2,154800
CHOTI,20030120,90,90,90,90,400
CHUO,20030120,7.45,9.65,7.45,9.65,1600
CI,20030120,5.2,5.3,5.2,5.3,151000
CIMBT,20030120,3.9997,4.0429,3.9997,4.0213,2275208
CK,20030120,1.24,1.3,1.24,1.3,841000
CM,20030120,3.657,3.7251,3.657,3.7251,22012
CNS,20030120,35.5,36,35,35.75,164800
CPF,20030120,4.24,4.32,4.22,4.26,7474922
CPH,20030120,4.4,4.4,4.4,4.4,2000
CPI,20030120,4.5717,4.6104,4.5717,4.591,335545
CPL,20030120,35.75,36.25,35.75,36,15500
CPN,20030120,5.15,5.15,5.05,5.1,1086350
CSC,20030120,11.2,11.2,11.1,11.2,17500
CTW,20030120,7.5,7.6,7.45,7.6,33100
DCC,20030120,11,11.2,11,11,6530402
DELTA,20030120,29,30,29,29.5,953250
DRACO,20030120,1.92,1.92,1.89,1.89,126100
EARTH,20030120,4.24,4.36,4.24,4.24,2978600
EASTW,20030120,3.175,3.225,3.175,3.225,40000
EGCO,20030120,37.75,37.75,37.25,37.25,942460
ERW,20030120,1.9,1.9167,1.9,1.9,1008600
ESTAR,20030120,0.555,0.565,0.555,0.56,2838132
FANCY,20030120,10,10.2,9.85,9.85,22500
FE,20030120,194,194,193,193,1200
FER,20030120,5.75,6.35,5.75,6.25,33004500
FNS,20030120,22.3,22.7,22.2,22.6,1146200
GENCO,20030120,0.76,0.77,0.76,0.76,410000
GFPT,20030120,2.7632,2.7792,2.7632,2.7792,1028340
GOLD,20030120,9.65,9.8,9.55,9.8,609500
GRAMMY,20030120,18.4,18.7,18.4,18.6,82300
