<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19941121,22.1182,22.1182,21.5038,21.811,48828
ACC,19941121,31,31,30,30,124000
ADVANC,19941121,40.6,41,40.4,40.6,529000
AFC,19941121,24,24.75,24,24.25,41200
AHC,19941121,50,50,48,50,4000
AJ,19941121,1.85,1.85,1.825,1.85,102000
ALUCON,19941121,117,117,117,117,1500
AMARIN,19941121,4.5,4.5,4.3,4.3,83000
APURE,19941121,52.4444,52.4444,48,49.3333,20137
ASIA,19941121,32.5,32.5,32.5,32.5,1800
ASIAN,19941121,5.25,5.3,5.25,5.3,57999
ASP,19941121,8.75,8.8,8.6,8.65,2016000
AYUD,19941121,200,200,194,194,26400
BANPU,19941121,205.9,209.83,204.59,209.83,37800
BAY,19941121,74.0747,74.0747,72.9112,73.6869,119770
BBL,19941121,206,206,204,206,340740
BCP,19941121,66.5,66.5,65,66,1117300
BDMS,19941121,4.4013,4.4013,4.4013,4.4013,15265
BFIT,19941121,168,169,167,168,14000
BH,19941121,11.1271,11.1271,11.1271,11.1271,22108
BIG,19941121,46.5,49.25,46.5,49.25,6700
BIGC,19941121,15.882,15.882,15.1257,15.1257,54741
BJC,19941121,9.3,9.4,8.9,9.05,80500
BKI,19941121,218.663,218.663,217.774,217.774,2700
BLAND,19941121,5.9,5.9,5.7,5.75,7205000
BTS,19941121,54.1543,54.1543,51.7997,51.7997,348795
BUI,19941121,61.85,62.2569,61.85,62.2569,7371
CEN,19941121,5.0899,5.0899,5.0899,5.0899,9370
CENTEL,19941121,1.4165,1.4311,1.4019,1.4311,21900
CFRESH,19941121,4.8003,4.8003,4.8003,4.8003,2999
CHARAN,19941121,124,127,124,127,400
CHOTI,19941121,106,107,104,104,10100
CIMBT,19941121,36.754,36.754,36.754,36.754,2312
CMR,19941121,32.68,32.68,31.82,32.465,5116
CNS,19941121,95.4504,95.4504,93.6937,94.8649,19978
CNT,19941121,79.3732,79.3732,77.0387,77.0387,193530
CPF,19941121,9.1125,9.1125,9.0592,9.1125,724345
CPH,19941121,63.5,64,62,63,394650
CPI,19941121,3.0607,3.0607,2.9057,2.9057,11615
CSC,19941121,56,58,56,58,1100
CSR,19941121,45,45,42,42.25,22000
CWT,19941121,18,18.125,17.875,18,21200
DCC,19941121,8.75,8.75,8.5,8.5,90000
DRACO,19941121,8.65,8.9,7.95,7.95,960400
DTC,19941121,50.4517,50.4517,50.4517,50.4517,52
DTCI,19941121,58.5,58.5,55,56,3800
EE,19941121,4.175,4.2,4.175,4.2,5000
EPCO,19941121,36.75,36.75,36.5625,36.75,79200
ERW,19941121,6.524,6.524,6.4742,6.524,138047
ESTAR,19941121,4.3125,4.375,4.1875,4.1875,216800
EVER,19941121,31.7319,32.7556,31.7319,32.7556,40266
F&D,19941121,40.5,40.5,40.5,40.5,900
FANCY,19941121,1.9333,1.9499,1.7499,1.9166,18000
GEL,19941121,16.3131,16.6577,16.1982,16.6577,44829
GFPT,19941121,1.0382,1.0382,1.0063,1.0382,1421210
GOLD,19941121,41.5,41.75,41.25,41.5,19400
GYT,19941121,404,404,404,404,100
HANA,19941121,9.2128,9.3205,9.2128,9.2667,72388
HTC,19941121,4.9108,4.9108,4.9108,4.9108,11708
ICC,19941121,250.962,258.769,250.962,257.654,1255
IEC,19941121,2.28,2.32,2.26,2.3,4920000
IFEC,19941121,5.0833,5.1204,4.972,4.972,28290
INTUCH,19941121,39.2201,39.4417,38.9986,38.9986,1732987
IRC,19941121,10.4185,10.4185,10.15,10.15,387310
ITD,19941121,30.4,30.6,30,30.2,1555000
JAS,19941121,17.4428,17.4428,17.2326,17.3727,1167710
JUTHA,19941121,44,44,43,43.25,19500
KBANK,19941121,113.742,113.742,112.419,112.419,889548
KC,19941121,89.2031,89.7188,89.2031,89.7188,149430
KCE,19941121,8.6252,8.6982,8.4059,8.4059,236678
KDH,19941121,40.5,42,40.5,41.5,35000
KGI,19941121,36.4569,36.4569,35.53,35.53,331437
KKC,19941121,5.3364,5.5808,5.3364,5.4586,143657
KKP,19941121,132,132,130,132,16800
KTB,19941121,81.0887,81.5685,80.6089,81.0887,944650
KWG,19941121,187.184,188.125,184.363,188.125,8504
KYE,19941121,212,212,210,212,31500
LANNA,19941121,32.4,32.4,31.8,32.4,1468000
LEE,19941121,2.3833,2.4333,2.3833,2.4333,81000
LH,19941121,27.2011,27.4451,27.0791,27.3231,343684
LOXLEY,19941121,43,45,43,44.8,69000
LRH,19941121,10.8246,11.0574,10.7082,10.7082,48542
LTX,19941121,27.5,27.5,27.25,27.25,7000
MAKRO,19941121,92,93.5,92,92.5,16400
MALEE,19941121,37.8043,38.0598,37.2935,37.5489,12625
MANRIN,19941121,28.5,28.5,27,27,52500
MATI,19941121,14.3,14.3,13.6,13.6,197000
MDX,19941121,98.5,98.5,95,95,231500
METCO,19941121,202,202,199,200,4650
MFC,19941121,60.4,60.8,60.4,60.4,14000
MINT,19941121,0.9946,1.0173,0.9495,0.9495,3522900
MK,19941121,10.2178,10.2178,9.9286,10.2178,140049
MODERN,19941121,49.5,50,49.5,49.75,2200
NEP,19941121,1.7,1.725,1.675,1.725,815000
NMG,19941121,57,57,55.5,56.5,32400
NPK,19941121,30.75,31.75,30.75,31,9600
NPP,19941121,92,93,92,93,21300
NTV,19941121,33,33,32.5,33,12200
OCC,19941121,71,78,71,78,1100
OGC,19941121,41,41,41,41,4500
OHTL,19941121,137,137,128,128,900
PAF,19941121,7.2933,7.2933,7.0281,7.0281,7918
PDI,19941121,54.3433,54.3433,51.6033,52.5167,2067810
PE,19941121,66,68,65.5,68,14640
PK,19941121,4.95,4.95,4.9,4.9,115000
PR,19941121,36,36,35.75,35.75,2500
PRAKIT,19941121,13.5,13.9,12.6,13.1,235000
PRANDA,19941121,12,12.2,12,12.2,12000
PRG,19941121,17,17.25,16.75,17.25,7300
PSL,19941121,7.728,7.728,7.5205,7.5724,1322646
PTTEP,19941121,25.8,25.8,24.6,25.6,7117000
QH,19941121,19.2823,19.7555,19.2823,19.4006,601876
RAM,19941121,52.5,52.5,52.5,52.5,1200
RCI,19941121,4.2,4.2,4.2,4.2,27000
RCL,19941121,13.8522,13.8522,13.612,13.612,357180
RML,19941121,4.839,4.839,4.6286,4.7688,300870
