<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20010824,20.8,21,20.4,20.6,378000
ADVANC,20010824,47.6,48.4,47,47,619000
AEC,20010824,7.2907,7.5185,7.2907,7.2907,28686174
AFC,20010824,8.1,8.2,7.9,7.9,1377980
AJ,20010824,0.82,0.84,0.78,0.78,19505000
AMARIN,20010824,3.4,3.4,3.275,3.3,653000
AMATA,20010824,1,1.05,1,1.025,5540000
AP,20010824,1.525,1.575,1.525,1.525,47609000
APURE,20010824,2.5778,2.5778,2.4889,2.4889,451687
AQ,20010824,2.8959,3.1592,2.8959,2.9836,50347360
ASIA,20010824,7.6,7.9,7.6,7.6,13000
ASIAN,20010824,3.4,3.45,3.4,3.45,1216000
ASIMAR,20010824,1.116,1.1446,1.0731,1.0731,11011559
ASP,20010824,2.575,2.7,2.575,2.7,11774000
AYUD,20010824,97.5,97.5,97,97,4100
BANPU,20010824,27.25,28.25,27.25,28.25,2430300
BAT-3K,20010824,24.25,24.25,24,24,31500
BAY,20010824,6.1,6.4,6.1,6.3,31865414
BBL,20010824,35,36.75,35,36.5,9912821
BCP,20010824,8.1,8.4,8.1,8.2,16613100
BDMS,20010824,2.0414,2.0605,2.0414,2.0605,212275
BEC,20010824,27.6,28.8,27.6,28.4,10209150
BFIT,20010824,7,7.125,7,7.125,576752
BIG,20010824,33.25,34,33,33,52800
BIGC,20010824,19.75,20.5,19.75,20.25,1481500
BJC,20010824,2.75,2.75,2.65,2.65,257800
BLAND,20010824,0.26,0.29,0.26,0.28,227232000
BTS,20010824,0.7535,0.8476,0.6593,0.7535,6565526
CCET,20010824,2.45,2.45,2.45,2.45,460000
CENTEL,20010824,1.4238,1.5333,1.4056,1.5333,18487800
CFRESH,20010824,6.6671,6.6671,6.5671,6.5671,13499
CHARAN,20010824,30.75,31.5,30.75,31.5,3000
CHOTI,20010824,161,161,160,160,1800
CIMBT,20010824,7.3508,7.6751,7.3508,7.567,26962972
CK,20010824,1.3,1.55,1.275,1.45,26941000
CM,20010824,3.5207,3.5207,3.5207,3.5207,257547
CNS,20010824,25.75,26.75,25.75,26.5,1521200
CPF,20010824,5.4,5.5,5.4,5.45,29059000
CPH,20010824,9.4,9.5,9,9,1505800
CPL,20010824,27.5,28,27.5,27.5,74200
CSC,20010824,11.25,11.25,10.5,10.5,711800
CSR,20010824,24,24,24,24,4500
CTW,20010824,6.25,6.375,6.25,6.375,302800
CWT,20010824,3.6,3.6,3.5,3.5,152000
DCC,20010824,2.325,2.375,2.325,2.375,52000
DELTA,20010824,22,22,21.6,22,1442000
DRACO,20010824,1.5,1.5,1.5,1.5,42700
DTC,20010824,28,29,28,28.5,12600
EASTW,20010824,2.875,2.9,2.85,2.875,1267000
EGCO,20010824,37,37.25,36.75,36.75,397200
ERW,20010824,1.6167,1.65,1.5833,1.5833,71680200
ESTAR,20010824,0.575,0.6,0.575,0.575,94471760
F&D,20010824,27,27,26,26,4100
FMT,20010824,34,34,33.75,34,14000
GEL,20010824,1.2637,1.2867,1.2177,1.2407,379523
GENCO,20010824,1.325,1.35,1.3,1.3,4588000
GFPT,20010824,1.6771,1.6931,1.5972,1.6132,26048340
GOLD,20010824,7.9,8.4,7.9,8.1,24334800
GRAMMY,20010824,7.65,7.75,7.65,7.7,1572000
HANA,20010824,13.2,13.4,13.2,13.4,531000
ICC,20010824,163,163,163,163,4977
IEC,20010824,0.1,0.1025,0.1,0.1,55860000
INTUCH,20010824,18.2,18.5,18.2,18.3,7419000
IRC,20010824,1.475,1.475,1.45,1.45,176000
IRPC,20010824,1.8917,1.8917,1.7947,1.7947,25519468
JAS,20010824,0.52,0.55,0.52,0.55,177000992
JUTHA,20010824,3.7,3.8,3.6,3.6,1237000
KAMART,20010824,0.4575,0.5592,0.449,0.5592,84983
KBANK,20010824,16.5,17.75,16.5,17.75,16917400
KCE,20010824,4.1921,4.2309,4.1533,4.1921,1503511
KDH,20010824,7.6,7.7,7.4,7.4,45200
KGI,20010824,1.2658,1.3342,1.2658,1.3,105882600
KKC,20010824,0.8351,0.8758,0.8351,0.8758,28229
KKP,20010824,19.75,20.5,19.75,20.25,6615300
KTB,20010824,11.5,12.25,11.5,11.75,7901762
KWG,20010824,4.3,4.5,4.3,4.3,12739700
KYE,20010824,59.5,60,59.5,59.5,5800
LANNA,20010824,4.25,4.25,4.15,4.15,77000
LEE,20010824,1.4833,1.4833,1.475,1.475,936000
LH,20010824,3.35,3.55,3.35,3.55,39493448
LOXLEY,20010824,0.88,0.9,0.88,0.9,30127940
LPN,20010824,0.5561,0.5755,0.5497,0.5497,19116796
LRH,20010824,14.2,14.8984,13.9672,14.6656,247221
LST,20010824,1.625,1.65,1.6,1.6,76900
LTX,20010824,31,31.25,31,31.25,11500
MAKRO,20010824,44.5,46.25,44.5,46,1547726
MALEE,20010824,5.1,5.2,5,5,875249
MANRIN,20010824,18.25,18.75,18.25,18.5,50300
MATI,20010824,5,5.2,5,5.2,14000
MBK,20010824,24,25,24,24.5,504800
METCO,20010824,85,85.5,84.5,85,179300
MINT,20010824,1.3111,1.3789,1.3111,1.3563,5081300
MK,20010824,0.9,0.92,0.88,0.88,150327008
MODERN,20010824,15,15,15,15,55000
MSC,20010824,1.05,1.1,1.05,1.075,1577000
NC,20010824,8.9204,8.9204,8.8224,8.8224,10099
NEP,20010824,0.59,0.6,0.58,0.58,13795000
NKI,20010824,24,24,23.5,23.5,8700
NMG,20010824,11,11.75,11,11.5,2445900
NOBLE,20010824,3.6,3.8,3.6,3.8,37291860
NPK,20010824,7.1,7.1,7,7,7100
NPP,20010824,16.5,16.5,16.25,16.5,90400
NWR,20010824,1.8757,1.9719,1.8757,1.9238,34037472
OGC,20010824,30.5,31.5,29.25,29.25,242300
PAF,20010824,5.1053,5.1053,4.9064,4.9727,2824930
PDI,20010824,16.25,16.25,15,15.5,2306320
PK,20010824,2.075,2.15,2,2,319000
PL,20010824,1.95,2,1.95,1.975,14563000
POLAR,20010824,4.8194,4.8194,4.5754,4.5754,11470
PR,20010824,72.5,73,72,73,17600
PRAKIT,20010824,5.9,5.9,5.7,5.7,1222000
PRANDA,20010824,4.5,4.5,4.4,4.5,139000
PSL,20010824,0.9125,0.95,0.9125,0.95,1296000
PTTEP,20010824,23.6,24.2,23.6,24,9490500
QH,20010824,0.9,0.96,0.9,0.96,449702272
RAM,20010824,15.25,15.25,14.75,14.75,11600
RATCH,20010824,16.5,16.5,16.25,16.25,1843200
RCI,20010824,0.4,0.4,0.39,0.39,3416000
RCL,20010824,3.65,3.675,3.525,3.55,1993700
ROCK,20010824,7,7.3,6.8,6.8,55500
ROJNA,20010824,1.875,2,1.825,1.85,12358000
SAMART,20010824,1.45,1.45,1.425,1.45,5767000
SAMCO,20010824,2.4,2.925,2.4,2.85,55888000
SAMTEL,20010824,1.325,1.375,1.325,1.375,4815000
SAUCE,20010824,45,45,44,44,9500
SAWANG,20010824,15.5,15.5,14.75,14.75,71200
SCB,20010824,17.25,18.5,17.25,18.5,7504500
SCC,20010824,45.4,49,45.4,48.4,707100
SCCC,20010824,145,147,145,145,140900
SCP,20010824,3.5,3.7,3.5,3.5,426400
SE-ED,20010824,3.25,3.25,3.2,3.2,30000
SFP,20010824,53.5,54,53.5,53.5,8800
SIAM,20010824,5.7,6,5.7,6,348500
SINGER,20010824,3.875,3.925,3.875,3.925,205000
SIRI,20010824,3.4732,3.8507,3.4732,3.6997,52999400
SITHAI,20010824,4.4,4.4,4.4,4.4,2222600
SNP,20010824,16.75,17.375,16.75,17.375,69000
SPALI,20010824,0.96,1,0.96,0.96,125493000
SPI,20010824,61,61,61,61,800
SPORT,20010824,1.675,1.725,1.575,1.625,851000
SSC,20010824,15.3,15.5,15.1,15.5,179000
SSF,20010824,3.012,3.0291,2.9948,3.012,2425000
SSI,20010824,0.27,0.28,0.27,0.27,21785000
SSSC,20010824,2.5336,2.5336,2.4669,2.4669,497946
SST,20010824,2.8,2.8,2.8,2.8,20000
STA,20010824,2.0463,2.0707,2.022,2.022,2661000
STANLY,20010824,20,20,20,20,339600
STEC,20010824,1.7,1.8,1.7,1.725,40451000
STPI,20010824,1.775,1.8,1.7,1.725,9177000
SUC,20010824,13.25,13.25,13,13.25,3359300
SUSCO,20010824,0.4,0.4,0.4,0.4,11959500
SVH,20010824,7.4,7.4,7.4,7.4,2000
SVI,20010824,1.075,1.075,1.05,1.05,695000
SVOA,20010824,0.63,0.63,0.62,0.62,2530250
TASCO,20010824,11.5,12.75,11.5,12.5,5949300
TC,20010824,17.5,17.5,16.75,16.75,271800
TCAP,20010824,9.2,9.6,9.2,9.5,42499800
TCB,20010824,6,6.25,6,6.25,25750
TCJ,20010824,5.8,5.8,5.6,5.6,1143700
TCMC,20010824,5.5058,5.6096,5.298,5.4019,346545
TCOAT,20010824,12.75,13.25,12.5,12.75,27200
TF,20010824,195,195,194,194,36550
TFD,20010824,0.7063,0.8439,0.7063,0.7705,63877064
TFI,20010824,0.3339,0.3339,0.3078,0.3183,17180840
TGCI,20010824,1.4,1.425,1.3,1.35,4916000
TH,20010824,0.8,0.82,0.76,0.76,598000
THAI,20010824,28.25,30,28.25,30,1990901
THCOM,20010824,16.5,16.875,16.5,16.875,2852500
THIP,20010824,26.75,27.5,26.75,27.5,5900
THRE,20010824,3.5,3.5,3.4,3.4,145120
TIC,20010824,17.6472,17.85,17.6472,17.85,138655
TIP,20010824,6.9,6.9,6.9,6.9,20000
TIPCO,20010824,1.1,1.15,1.1,1.15,175000
TISCO,20010824,15,16,15,15.75,8071100
TLUXE,20010824,1.9192,1.9429,1.9192,1.9192,148000
TMB,20010824,5.6022,5.7746,5.516,5.6022,90408264
TMD,20010824,14.25,14.5,14,14,18000
TPC,20010824,4.6,4.8,4.55,4.55,26000
TPCORP,20010824,7.6,7.75,7.6,7.75,45000
TPIPL,20010824,12.25,12.5,11.75,12,3627460
TPP,20010824,5.1,5.1,4.7,4.7,419000
TR,20010824,11.2,11.5,11.2,11.2,71000
TRITN,20010824,0.1142,0.1142,0.1142,0.1142,4312648
TRU,20010824,4.92,4.92,4.88,4.88,733750
TRUBB,20010824,0.8594,0.875,0.8281,0.8281,2204800
TRUE,20010824,14.75,15.75,14.75,15.75,6740000
TTA,20010824,1.5685,1.5913,1.5458,1.5458,5764310
TTI,20010824,24,24,24,24,200
TU,20010824,13.3,13.3,13.2,13.2,436200
TVO,20010824,4.52,4.56,4.52,4.56,132500
TWP,20010824,3.8,3.8,3.5,3.6,303400
UMI,20010824,0.4119,0.4119,0.4033,0.4033,996392
UP,20010824,8.9,8.9,8.9,8.9,1200
UPOIC,20010824,4.45,4.5,4.45,4.475,91000
UT,20010824,13.25,13.25,13.25,13.25,10300
UV,20010824,0.9,0.91,0.89,0.89,3789000
VARO,20010824,14.5383,14.7654,14.3111,14.3111,20910
VIBHA,20010824,1.2,1.2,1.175,1.175,599000
VNG,20010824,1.45,1.475,1.375,1.375,6948000
VNT,20010824,5,5.1,4.9,5,1618500
WACOAL,20010824,15,15,15,15,30000
WAVE,20010824,8.5,8.8,8.4,8.4,339300
WG,20010824,14.25,14.25,14.25,14.25,2500
WIIK,20010824,1.625,1.625,1.625,1.625,298000
ZMICO,20010824,1.65,1.725,1.65,1.725,22881550
SCB-P,20010824,17.25,18.25,17.25,18.25,182990
TISCO-P,20010824,15.25,15.5,15.25,15.5,60000
$AGRI,20010824,56.39,57.05,56.39,56.54,5296800
$BANK,20010824,158.65,165.88,158.55,164.48,200934304
$COMM,20010824,1715.38,1759.42,1715.38,1752.19,6328300
$ENERG,20010824,3327.01,3364.13,3323.47,3336.24,25589900
$ETRON,20010824,593.07,598.38,591.16,597.45,4957200
$FIN,20010824,848.73,882.21,848.46,879.06,183241104
$FOOD,20010824,1590.45,1596.63,1587.84,1588.66,2689100
$HELTH,20010824,81.5,81.62,80.91,80.91,134800
$INSUR,20010824,1672.22,1711.3,1672.22,1705.27,311700
$MINE,20010824,15.88,16.13,14.89,15.38,2306200
$PKG,20010824,1048.62,1050,1032.99,1034,4170500
$PROF,20010824,211.12,213.1,209.13,209.13,2200
$PROP,20010824,45.12,47.42,45.1,47.14,316177408
$TRANS,20010824,49.93,52.33,49.93,52.33,6760300
SET,20010824,325.59,333.09,325.37,332.17,1541820672
ADVANC-F,20010824,50.6,51.4,50.4,50.8,758440
BAY-F,20010824,6.2,6.4,6.2,6.3,3918300
BBL-F,20010824,44.25,48.25,44.25,48,11370500
BEC-F,20010824,28,28.2,28,28.2,20000
BIGC-F,20010824,22,22,21,21,50000
BLAND-F,20010824,0.28,0.28,0.28,0.28,200000
EGCO-F,20010824,44.5,44.5,44.25,44.5,90200
GOLD-F,20010824,8.4,8.4,8.4,8.4,17000
KBANK-F,20010824,16.75,18.75,16.75,18.5,33962300
KTB-F,20010824,12,12,11.75,11.75,11500
LH-F,20010824,3.95,4.125,3.9,4,12016000
MAKRO-F,20010824,50,50,50,50,669000
OHTL-F,20010824,195,196,195,196,1000
PTTEP-F,20010824,120,120,119,120,3100
RATCH-F,20010824,16.5,16.5,16.25,16.25,4600
SCB-F,20010824,17.5,18.75,17.5,18.75,3874800
SCC-F,20010824,57.6,64.4,57.6,62,1077500
TCAP-F,20010824,9.5,10.25,9.5,10.25,30842400
TMB-F,20010824,6.7,6.7,6.7,6.7,10000
TRUE-F,20010824,14.75,16,14.75,15.75,31044400
BECL,20010824,10,10.25,10,10.25,1323800
BRC,20010824,11.5,11.5,10.75,10.75,5809500
CGS,20010824,1.3474,1.373,1.3221,1.373,59538584
HEMRAJ,20010824,0.2188,0.231,0.2188,0.2249,64706324
ICBCT,20010824,8.5,8.9,8.4,8.7,16115460
NFC,20010824,1.4,1.5,1.4,1.5,559900
PA,20010824,4.9,5.1,4.9,5,958000
POMPUI,20010824,4.4,4.5,4.3,4.3,541400
PPC,20010824,25,25.5,25,25.25,13650
SAFARI,20010824,4.4,4.4,4.4,4.4,173600
SCAN,20010824,10,10.25,9.9,10,5403800
SCB-Q,20010824,17.25,18.5,17.25,18.5,20502500
SGF,20010824,1.1726,1.2031,1.1726,1.1726,20516698
SICCO,20010824,4.35,4.55,4.3,4.5,32769570
SMC,20010824,4.3,4.4,4.1,4.2,1910000
SMG,20010824,19.252,19.252,19.252,19.252,38437
SPSU,20010824,5.875,6,5.75,6,39600
TCP,20010824,7.7,7.7,7.6,7.6,13800
TISCO-Q,20010824,15.25,15.25,15.25,15.25,2000
