<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,19960125,12.5,12.5,12.3,12.4,21000
ADVANC,19960125,49.8,50,49.6,49.8,3495000
AFC,19960125,13,13,13,13,3500
AHC,19960125,41.75,42.5,41.75,42.25,3000
AJ,19960125,1.5,1.55,1.5,1.55,40000
ALUCON,19960125,138,138,138,138,1200
AMARIN,19960125,2.6,2.7,2.575,2.7,40000
AP,19960125,4.5273,4.5273,4.5273,4.5273,19879
ASIA,19960125,19.5,20,19,19.5,16100
ASIAN,19960125,3.225,3.225,3.225,3.225,10000
ASIMAR,19960125,7.2254,7.2254,6.9392,7.0823,338978
ASP,19960125,8.4,8.4,8.15,8.25,2551000
AYUD,19960125,170,175,167,175,58570
BANPU,19960125,199.34,203.28,199.34,201.97,282100
BAT-3K,19960125,73.5,74,72,72,14100
BAY,19960125,113.245,114.796,111.694,112.469,771828
BBL,19960125,246,248,244,246,1159000
BCP,19960125,36,36.5,35.75,36.25,296500
BDMS,19960125,2.4993,2.4993,2.4803,2.4803,6551
BFIT,19960125,119,119,118,118,2400
BH,19960125,5.7897,5.8802,5.7897,5.7897,423371
BIG,19960125,31,33.5,30.5,30.5,14500
BIGC,19960125,10.1018,10.498,10.1018,10.498,22971
BJC,19960125,6.8,6.85,6.75,6.8,36700
BKI,19960125,189.33,190.219,189.33,190.219,2250
BLAND,19960125,3.325,3.325,3.2,3.275,769000
BTNC,19960125,28.5,28.5,28.5,28.5,500
BTS,19960125,38.1434,38.1434,37.4371,37.6725,164470
BUI,19960125,33.2292,33.4201,32.6563,33.4201,2225
CEN,19960125,5.6,5.65,5.5,5.6,194240
CENTEL,19960125,1.0222,1.0514,1.0222,1.0514,198600
CFRESH,19960125,3.8336,3.8336,3.8336,3.8336,419974
CHARAN,19960125,71,71,71,71,200
CIMBT,19960125,46.6992,48.8612,46.6992,48.4288,17957
CK,19960125,17.8364,17.9747,17.6981,17.8364,882352
CMR,19960125,22.36,22.36,21.93,21.93,2325
CNS,19960125,67.5,67.5,66,66,110300
CNT,19960125,27.25,27.25,26.5,26.5,101100
CPF,19960125,6.9276,6.9809,6.9276,6.9809,583604
CPH,19960125,95.5,97,95.5,96.5,161800
CPI,19960125,2.7895,2.7895,2.7701,2.7895,41297
CPL,19960125,15.25,15.25,15,15,50000
CPN,19960125,4.7876,4.9536,4.7876,4.9536,72270
CSC,19960125,57.5,57.5,57.5,57.5,200
CSR,19960125,43,44,43,44,2900
CTW,19960125,16.1991,16.1991,16.1991,16.1991,21186
CWT,19960125,14.75,14.75,14.25,14.625,154800
DCC,19960125,5.7,5.75,5.5,5.5,442000
DELTA,19960125,11.1,11.1,10.9,10.9,356000
DRACO,19960125,3.9,3.9,3.725,3.8,7700
DTC,19960125,42,42,42,42,9200
DTCI,19960125,15.75,15.75,15.75,15.75,1000
EE,19960125,2.05,2.05,1.975,2.025,110000
EGCO,19960125,91.5,91.5,87.5,87.5,881170
EPCO,19960125,13.875,14.25,13.875,14.25,92000
ERW,19960125,4.4821,4.5817,4.4821,4.5817,51454
ESTAR,19960125,2.875,2.875,2.8125,2.8125,31200
EVER,19960125,20.8816,21.4958,20.8816,21.4958,92038
FE,19960125,132,132,132,132,600
GFPT,19960125,0.7028,0.7028,0.7028,0.7028,1976860
GOLD,19960125,25.25,25.5,24.75,25.5,53100
GRAMMY,19960125,23.2,23.6,23.2,23.6,524000
GYT,19960125,131,131,131,131,200
HANA,19960125,7.1655,7.1655,6.7345,6.8422,2403669
ICC,19960125,220,220,216,216,3700
IEC,19960125,1.16,1.17,1.14,1.15,3470000
IFEC,19960125,2.85,2.85,2.775,2.775,777000
INTUCH,19960125,35.6748,36.5611,35.6748,36.118,2783827
IRC,19960125,8.2167,8.2167,8.2167,8.2167,7420
IRPC,19960125,14.5689,14.6617,14.3833,14.4761,1485252
ITD,19960125,26.8,27.4,26.8,27.4,2059000
JAS,19960125,13,13.2,12.9,13.2,5554000
JUTHA,19960125,25.75,26.5,25.75,26,139200
KAMART,19960125,6.1,6.1424,6.0153,6.1,126295
KBANK,19960125,128.952,130.274,127.629,127.629,2100730
KC,19960125,72.1875,72.1875,71.6719,72.1875,20751
KCE,19960125,7.0902,7.1633,7.0536,7.1633,2119168
KDH,19960125,26.5,26.5,26.5,26.5,5001
KGI,19960125,40.7823,42.945,40.7823,42.0181,5544461
KKC,19960125,4.5217,4.5217,4.4402,4.4809,14728
KKP,19960125,90,92,88.5,88.5,329000
KTB,19960125,119,125,119,124,6406729
KWG,19960125,167.431,167.431,167.431,167.431,13129
KYE,19960125,106,106,104,105,10600
LANNA,19960125,17.8,18.1,17.7,18,253000
LEE,19960125,1.5667,1.575,1.5583,1.5583,114000
LH,19960125,24.2736,24.3956,24.1516,24.2736,380396
LOXLEY,19960125,48.6,49.2,48.6,48.8,669000
LPN,19960125,3.3949,3.4273,3.3626,3.4273,83506
LRH,19960125,7.5656,7.682,7.5656,7.682,2577
LTX,19960125,21,21,21,21,6000
MAKRO,19960125,104,104,103,104,34934
MALEE,19960125,14.8152,14.8152,14.8152,14.8152,782
MANRIN,19960125,14.25,14.25,14,14.25,49700
MATI,19960125,11.8,11.8,11.8,11.8,4000
MDX,19960125,47.25,47.5,46.5,47,293500
METCO,19960125,95.5,96.5,95,96,134100
MFC,19960125,57.6,57.6,57.6,57.6,1000
MINT,19960125,0.8319,0.8499,0.8319,0.8499,156800
MK,19960125,6.3138,6.4584,6.2656,6.4584,232378
MODERN,19960125,25,25,23.5,23.75,401794
NC,19960125,45.0921,46.0724,45.0921,46.0724,2142
NEP,19960125,1,1.05,1,1.025,3895000
