<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19960711,7.6185,7.7414,7.3727,7.6185,70394
ACC,19960711,13.6,14.1,13.4,13.8,728000
ADVANC,19960711,38.4,38.4,37.6,38.2,1292000
AHC,19960711,40,40,38.75,38.75,1800
AJ,19960711,1.25,1.25,1.25,1.25,70000
ALUCON,19960711,142,142,142,142,1000
AMARIN,19960711,3.125,3.125,2.975,3,581000
APURE,19960711,8.6222,8.8889,8.5333,8.8889,45900
ASIA,19960711,18,18.5,18,18.25,7400
ASIMAR,19960711,5.6515,5.6873,5.58,5.6873,12580
ASP,19960711,5.95,5.95,5.8,5.85,866000
BANPU,19960711,232.13,233.44,232.13,232.13,3400
BAT-3K,19960711,90,90.5,87,87.5,198400
BAY,19960711,103.68,103.68,99.36,100.224,573900
BBL,19960711,238,238,228,230,2034620
BCP,19960711,32.25,32.5,31.75,32.25,213000
BDMS,19960711,2.9763,3.2053,2.9382,3.2053,3720265
BFIT,19960711,78,78,77,77,11400
BH,19960711,4.55,4.55,4.5,4.5,97500
BIG,19960711,22,22,21.75,21.75,5900
BIGC,19960711,33.2765,33.4746,33.0784,33.2765,185788
BJC,19960711,10.9,10.9,10.5,10.6,139800
BLAND,19960711,2.8,2.825,2.775,2.825,776000
BTS,19960711,36.4953,36.4953,36.0244,36.4953,70078
BUI,19960711,28.6458,29.9826,28.6458,28.8368,1832
CEN,19960711,3,3.125,2.9,3.125,73000
CHARAN,19960711,72.5,72.5,72.5,72.5,200
CK,19960711,17.2,17.7,17.2,17.4,2195500
CNS,19960711,46.25,46.5,45.75,46.5,76700
CNT,19960711,12,12,11.5,11.75,66223
CPF,19960711,5.4355,5.4355,5.4355,5.4355,22518
CPH,19960711,123,123,121,122,32700
CPI,19960711,2.4408,2.4408,2.3827,2.3827,110988
CPL,19960711,12.75,13.25,12.5,13.25,7000
CPN,19960711,6.5864,6.6417,6.531,6.6417,2352406
CSC,19960711,75,75,75,75,2500
CTW,19960711,15.7318,15.7318,15.5761,15.5761,31458
CWT,19960711,12.625,12.875,12.5,12.75,96200
DCC,19960711,3.1,3.175,3.075,3.175,41000
DELTA,19960711,11.6,11.6,11.4,11.5,178000
DRACO,19960711,3,3.025,2.975,2.975,7400
DTC,19960711,37,37,36.75,36.75,2500
DTCI,19960711,18.75,19.25,18.25,19.25,53200
EE,19960711,1.425,1.425,1.375,1.4,54000
EGCO,19960711,85.5,86,83.5,84,795970
EMC,19960711,88,88,87.5,88,190
EPCO,19960711,11.8125,11.8125,11.25,11.4375,287600
ERW,19960711,3.7849,3.8845,3.7849,3.8845,31249
ESTAR,19960711,2,2,1.975,1.975,536800
EVER,19960711,18.2202,18.6297,18.2202,18.6297,1078
F&D,19960711,30,30,29,30,5000
FE,19960711,141,141,141,141,700
GEL,19960711,9.8798,10.1095,9.7649,9.9372,73119
GFPT,19960711,0.4408,0.4472,0.4344,0.4472,54780
GJS,19960711,10.5,11,10.5,10.75,1013000
GLAND,19960711,236,238,230,232,41500
GOLD,19960711,17.25,17.25,16.75,17,46700
GRAMMY,19960711,35,35,34.6,34.6,66000
GYT,19960711,400,412,400,412,700
HANA,19960711,9.3744,9.3744,9.3744,9.3744,410201
HTC,19960711,6.5,6.55,6.5,6.55,45000
ICC,19960711,204,204,200,200,4300
IEC,19960711,1.38,1.39,1.38,1.38,860000
IFEC,19960711,2.325,2.325,2.3,2.3,19000
INTUCH,19960711,28.5842,28.695,28.3626,28.3626,389922
