<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ALUCON,19891212,139.923,141.114,133.969,135.755,26368
ASIA,19891212,126.583,136.804,126.583,136.804,211896
AYUD,19891212,290.187,318.498,290.187,315.924,115630
BANPU,19891212,21.76,22.12,21.76,22.12,1012900
BAY,19891212,25.8032,26.5404,25.8032,26.0981,157338
BBL,19891212,26.2893,26.2893,26.1061,26.2893,289510
BFIT,19891212,62.5058,63.4051,61.6064,62.9555,154330
BJC,19891212,12.2,12.4222,12.2,12.3333,6300
BKI,19891212,178.596,180.175,178.596,180.175,64839
BUI,19891212,135.907,143.232,135.907,139.976,94860
CNS,19891212,25.789,27.6619,25.3568,27.2297,837769
CPF,19891212,2.6112,2.6645,2.5579,2.6112,1497481
CSC,19891212,223.852,229.312,223.852,229.312,2746
CSR,19891212,127,128,125,126,5200
CTW,19891212,44.4159,45.2513,44.4159,45.2513,284407
DTC,19891212,159.986,159.986,159.986,159.986,29220
ERW,19891212,11.233,11.665,11.233,11.3564,2211601
HTC,19891212,8.097,8.1839,8.097,8.097,203617
ICC,19891212,240.923,247.615,240.923,246.5,18289
IFEC,19891212,5.8008,5.9256,5.8008,5.9256,57700
KBANK,19891212,18.3031,18.5117,18.3031,18.5117,393125
KCE,19891212,8.8009,8.8781,8.8009,8.8781,1041429
KDH,19891212,62.6316,63.4145,61.0658,61.4572,127731
KTB,19891212,9.8607,9.9574,9.8607,9.9574,344445
LH,19891212,3.0855,3.1274,3.0155,3.0435,1379232
NC,19891212,142.543,145.56,142.543,144.806,51127
NEP,19891212,1.4698,1.4698,1.4459,1.4459,167360
NMG,19891212,49.8211,52.125,49.8211,51.837,253137
OCC,19891212,132,133,131,132,12500
OHTL,19891212,404,444,404,444,38575
PDI,19891212,160.577,165.29,158.557,165.29,1249048
POST,19891212,13.0718,13.2427,13.0718,13.2427,355818
PR,19891212,38.1952,38.5373,38.1952,38.1952,38563
RCI,19891212,11.675,12.037,11.675,12.037,2421000
ROH,19891212,64.1443,66.5979,64.1443,66.5979,626220
S&J,19891212,109.681,114.904,109.681,114.904,110283
SCB,19891212,34.669,35.2566,34.669,35.0215,385879
SCC,19891212,66.66,71.46,66.66,71.46,3967000
SCCC,19891212,417.587,458.667,415.801,458.667,88685
SFP,19891212,115,118,115,117,33900
SINGER,19891212,13.1765,13.3824,13.1765,13.2794,2500457
SKR,19891212,22.743,23.2484,21.5638,21.5638,239808
SNP,19891212,8.7126,8.9959,8.6418,8.9959,612694
SPC,19891212,11.25,11.52,11.16,11.25,246660
SPI,19891212,115.373,117.045,115.373,116.209,15549
SSC,19891212,20.095,20.095,20.095,20.095,1950
SSF,19891212,14.0847,14.3822,14.0847,14.3822,3189897
SVI,19891212,10.5487,10.8364,10.5487,10.8364,1685120
TCAP,19891212,25.9472,27.3637,25.6897,27.3637,4869135
TF,19891212,211.443,214.154,211.443,212.799,7525
TGCI,19891212,23.2743,25.0055,23.2743,24.6208,1282030
THL,19891212,1.527,1.5539,1.4821,1.5539,244700
TIC,19891212,49.0982,50.4738,49.0982,50.4738,6093
TIPCO,19891212,6.3723,6.9173,6.2885,6.9173,7667370
TISCO,19891212,55.5975,57.3569,55.2456,57.005,1065128
TMB,19891212,21.4814,21.8744,21.0884,21.7434,1017052
TMD,19891212,97.8245,99.9511,97.1156,99.9511,432517
TPC,19891212,13.9408,14.2142,13.9408,14.0775,304372
TWP,19891212,119.107,124.497,119.107,123.958,148066
UMI,19891212,12.2489,12.72,12.2489,12.72,1662018
UP,19891212,26.6333,26.8074,26.1111,26.8074,13787
UV,19891212,4.8141,4.9176,4.8141,4.9176,212500
WG,19891212,71.7004,73.33,71.7004,72.5152,10064
SET,19891212,822.07,822.07,822.07,822.07,16557351
AFC-F,19891212,127,127,127,127,44000
BBL-F,19891212,42,42,42,42,54000
BJC-F,19891212,34.5,34.5,34.5,34.5,25000
CTW-F,19891212,210,210,210,210,9000
PAF-F,19891212,96.1938,96.1938,96.1938,96.1938,162765
SCC-F,19891212,104,108,104,107,1820000
SCCC-F,19891212,233.8,263,229.8,263,430000
SPI-F,19891212,195,195,195,195,50000
SUC-F,19891212,51.5,51.5,51.5,51.5,190000
TCAP-F,19891212,225.882,225.882,225.882,225.882,7526
TGCI-F,19891212,25,25,25,25,861000
UMI-F,19891212,228,228,228,228,2000
BTNC-F,19891212,110,110,110,110,5000
DTM,19891212,25.615,25.615,25.615,25.615,16606
ICBCT,19891212,67.5208,71.1542,67.5208,71.1542,504320
PA,19891212,21.877,22.1809,21.877,21.877,187590
SCIB,19891212,13.3803,13.5728,13.1878,13.3803,129854
SGF,19891212,5.8951,5.9415,5.5702,5.7559,689382
SICCO,19891212,17.0279,18.5463,17.0279,18.5463,231425
SMG,19891212,21.9499,21.9499,21.9499,21.9499,9178
TWFP,19891212,122,125,120,120,99000
UFM,19891212,29.3,32.1,28.5,32.1,226000
