<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20100127,3.83,3.84,3.77,3.77,128800
TDEX,20100127,4.94,4.95,4.85,4.86,3325300
2S,20100127,3.06,3.06,3.02,3.02,756500
A,20100127,3.7,3.7,3.62,3.66,35501
ACC,20100127,2.62,2.84,2.62,2.64,6841800
ADAM,20100127,1.25,1.31,1.23,1.25,2654000
ADVANC,20100127,83.25,83.75,82.25,82.25,2822260
AEONTS,20100127,31,31,29.5,29.5,279000
AF,20100127,11.5,11.5,11.5,11.5,15700
AFC,20100127,4.2,4.2,4.2,4.2,1000
AGE,20100127,6.65,6.7,6.6,6.6,453401
AH,20100127,8.75,8.9,8.65,8.7,675000
AHC,20100127,59,59,59,59,100
AI,20100127,3.66,3.68,3.62,3.64,229500
AIT,20100127,25.75,26,25,25,347500
AJ,20100127,4.02,4.02,3.92,3.92,534900
AKR,20100127,0.81,0.81,0.79,0.79,3275000
ALUCON,20100127,150,150,145,145,200
AMANAH,20100127,1.09,1.09,1.06,1.06,1738600
AMARIN,20100127,12.4,12.5,12.1,12.2,30200
AMATA,20100127,7.1,7.15,6.8,6.8,4040300
AMC,20100127,1.98,1.98,1.95,1.95,307200
AOT,20100127,39.75,40,39,39.75,1761000
AP,20100127,5,5.05,4.94,4.94,23937500
APURE,20100127,0.9,0.91,0.89,0.9,3428900
AQ,20100127,0.54,0.55,0.53,0.54,2571300
AS,20100127,5.9,5.95,5.65,5.65,130900
ASIA,20100127,33.5,34,33.25,34,5100
ASIAN,20100127,3,3.04,2.9,2.92,637100
ASIMAR,20100127,0.9,0.9,0.89,0.89,319400
ASK,20100127,5.25,5.25,5.2,5.25,19000
ASP,20100127,1.53,1.54,1.5,1.5,6949700
AYUD,20100127,15,15,15,15,11300
BAFS,20100127,8.05,8.05,8,8,54500
BANPU,20100127,554,558,532,532,2082643
BAT-3K,20100127,64.5,64.5,64.5,64.5,201500
BAY,20100127,19.6,19.8,19,19,17415110
BBL,20100127,114,114.5,111.5,111.5,3259191
BCH,20100127,5.3,5.3,5.1,5.1,1170600
BCP,20100127,14.3,14.4,14.2,14.2,3449500
BDMS,20100127,24.5,24.6,24,24,829400
BEC,20100127,23.8,24.2,23.8,23.8,2488838
BFIT,20100127,3.86,3.86,3.72,3.72,1013700
BGT,20100127,2.08,2.12,2.02,2.1,83600
BH,20100127,29,29,28.5,28.75,209600
BIGC,20100127,42.75,42.75,42.25,42.5,331900
BJC,20100127,5.7,5.8,5.65,5.65,155525
