<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20111026,9.5,9.61,9.5,9.58,78700
CHINA,20111026,5.88,5.95,5.88,5.95,50100
ENGY,20111026,4.6,4.6,4.6,4.6,2200
GLD,20111026,2.39,2.4,2.38,2.39,9705900
TDEX,20111026,6.6,6.72,6.56,6.63,857600
A,20111026,3.52,3.52,3.52,3.52,20000
ACAP,20111026,6.95,6.95,6.9,6.9,1000
ACC,20111026,3.38,3.38,3.32,3.36,64000
ADAM,20111026,0.9,0.9,0.9,0.9,40000
ADVANC,20111026,127.5,127.5,125,125.5,1937300
AEONTS,20111026,28.25,28.5,28.25,28.25,14600
AFC,20111026,8,8,8,8,1800
AGE,20111026,5,5.05,4.92,4.94,5503100
AH,20111026,7.85,8.25,7.85,8.05,281700
AHC,20111026,72,72,72,72,500
AI,20111026,2.8,2.86,2.8,2.86,30000
AIT,20111026,40.75,41.25,40.75,41,28000
AJ,20111026,15.7,15.9,15.4,15.6,3579400
AKR,20111026,0.69,0.71,0.68,0.69,1678100
ALUCON,20111026,99,99,98,98,300
AMANAH,20111026,0.8,0.8,0.8,0.8,110000
AMARIN,20111026,11.5,11.5,11.4,11.5,114400
AMATA,20111026,10.2,10.3,10.1,10.1,1150100
AMC,20111026,1.74,1.74,1.74,1.74,100
AOT,20111026,36.75,37.75,36.5,37.5,1576700
AP,20111026,4.34,4.38,4.32,4.34,3391000
APCS,20111026,3.88,3.96,3.88,3.88,416100
APURE,20111026,0.72,0.72,0.72,0.72,289000
AQ,20111026,0.36,0.37,0.35,0.35,1016400
AQUA,20111026,0.37,0.37,0.36,0.37,156700
ARIP,20111026,0.88,0.91,0.88,0.9,1531800
AS,20111026,12,12,11.1,11.2,196200
ASIA,20111026,32,32.5,32,32.25,600
ASIAN,20111026,3.48,3.48,3.48,3.48,2800
ASIMAR,20111026,1.07,1.23,1.07,1.2,35812500
ASK,20111026,9.5,9.5,9.5,9.5,200
ASP,20111026,1.77,1.79,1.75,1.78,6861200
AYUD,20111026,17,17,17,17,1500
BAFS,20111026,10,10.3,10,10.3,67300
BANPU,20111026,590,598,586,598,442600
BAT-3K,20111026,81.5,81.5,81.5,81.5,100
BAY,20111026,19.5,19.7,19.3,19.3,8667000
BBL,20111026,143,144.5,142,143.5,5252000
BCH,20111026,6.15,6.2,6.15,6.2,202200
BCP,20111026,16.8,17.3,16.5,17,5552600
BDMS,20111026,64.5,65.25,64.5,65,703900
BEC,20111026,38,38.25,37.25,38,1178300
BFIT,20111026,6.6,6.6,6.4,6.55,20300
BGT,20111026,1.76,1.8,1.73,1.73,12100
BH,20111026,38.25,38.75,38.25,38.75,180300
BIGC,20111026,99,99.75,98.25,99.5,577100
BJC,20111026,19.5,19.7,19.5,19.6,123000
BKI,20111026,197,198,195,195,30700
BLA,20111026,41.75,42.75,41.25,41.25,710100
BLAND,20111026,0.48,0.49,0.47,0.48,6765900
BROCK,20111026,0.62,0.63,0.61,0.63,264000
BROOK,20111026,0.73,0.76,0.73,0.73,1162400
BSBM,20111026,1.2,1.21,1.2,1.2,90100
BSM,20111026,0.7,0.72,0.7,0.7,394300
BTC,20111026,0.29,0.3,0.29,0.3,241600
BTNC,20111026,14,14,14,14,100
BTS,20111026,0.57,0.58,0.56,0.57,55514600
BWG,20111026,1.2,1.22,1.19,1.2,9294800
CCET,20111026,2.18,2.18,2.16,2.16,232100
CCP,20111026,2.58,2.9,2.58,2.7,15253200
