<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,19990517,12,13.8,12,13.8,21000
ADVANC,19990517,29.6,30,29,30,404000
AHC,19990517,6,6,6,6,49000
AJ,19990517,0.2,0.24,0.2,0.24,353000
APURE,19990517,1.6,1.7778,1.6,1.7778,130050
ASIAN,19990517,0.7625,0.8,0.7625,0.7625,62000
ASIMAR,19990517,0.7154,0.7297,0.7154,0.7297,236236
ASP,19990517,7.85,8.25,7.85,8.15,1068000
AYUD,19990517,100,100,98.5,98.5,31200
BANPU,19990517,30.35,32.65,30.07,32.36,568500
BAT-3K,19990517,31.25,36.5,31,36,382700
BAY,19990517,24.5,25.5,24,25,2040675
BBL,19990517,78,79,76,77.5,2706900
BCP,19990517,7.9,8.1,7.8,7.9,575400
BEC,19990517,22,22,19.9,20,5467000
BFIT,19990517,11.25,12.5,11.125,12.5,995800
BH,19990517,0.96,1,0.96,0.96,190000
BIG,19990517,12.5,12.75,12.5,12.75,20700
BIGC,19990517,18.5,18.75,18.5,18.75,225525
BJC,19990517,6.8,6.95,6.8,6.95,6100
BKI,19990517,62.2211,62.2211,60.8878,61.7767,12600
BLAND,19990517,0.5,0.55,0.49,0.52,79361000
BTS,19990517,8.288,9.0414,8.1938,8.6647,21930248
CENTEL,19990517,0.7849,0.7849,0.7849,0.7849,486200
CHOTI,19990517,121,121,110,115,11700
CK,19990517,5.8,6,5.7,5.85,373000
CM,19990517,2.6349,2.6349,2.6349,2.6349,35220
CMR,19990517,10.32,10.32,10.32,10.32,1162
CNS,19990517,103,105,103,103,127600
CPF,19990517,2.7711,2.7711,2.6911,2.6911,514172
CPL,19990517,15,18,15,18,2300
CPN,19990517,0.8994,0.8994,0.8856,0.8856,1084058
CSC,19990517,11.75,11.75,11.25,11.5,241700
CSR,19990517,15,15,13.25,15,7500
CTW,19990517,4.4,4.4,4.25,4.3,203800
DCC,19990517,0.85,0.95,0.85,0.85,237000
DELTA,19990517,19.5,20.4,19.5,20.2,887000
DRACO,19990517,1.425,1.6,1.425,1.55,295900
DTC,19990517,40.5,40.5,40,40.5,12000
