<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20180625,12.99,12.99,12.75,12.8,26900
BMSCG,20180625,8.95,8.95,8.85,8.89,398600
BMSCITH,20180625,12.68,12.72,12.5,12.5,291800
BSET100,20180625,10.41,10.45,10.29,10.29,498100
CHINA,20180625,5.8,5.82,5.8,5.8,19800
EBANK,20180625,5.39,5.39,5.39,5.39,100
EFOOD,20180625,5.6,5.6,5.6,5.6,100
EICT,20180625,4.53,4.53,4.53,4.53,200
ENGY,20180625,6.14,6.14,6.08,6.08,700
ENY,20180625,7.28,7.28,7.28,7.28,3600
ESET50,20180625,5.63,5.63,5.58,5.58,9000
GLD,20180625,1.78,1.78,1.78,1.78,53600
TDEX,20180625,10.56,10.62,10.5,10.51,108200
TGOLDETF,20180625,3.91,3.92,3.91,3.92,37600
TH100,20180625,4.72,4.72,4.72,4.72,400
2S,20180625,3.24,3.28,3.16,3.22,111700
7UP,20180625,0.53,0.54,0.52,0.52,13231100
A,20180625,6.7,6.7,6.7,6.7,80100
AAV,20180625,5.25,5.3,5.2,5.2,3726600
ABICO,20180625,5.95,6,5.8,6,149800
ABM,20180625,1.18,1.19,1.14,1.14,1806500
ABPIF,20180625,8.5,8.5,8.45,8.5,242100
ACAP,20180625,7.2,7.3,7.1,7.25,255900
ACC,20180625,0.49,0.5,0.49,0.5,481300
ADB,20180625,1.18,1.24,1.16,1.17,1653800
ADVANC,20180625,187.5,188.5,186,187.5,2861700
AEC,20180625,0.49,0.49,0.47,0.47,255600
AEONTS,20180625,153,159,153,157.5,544000
AF,20180625,0.94,0.95,0.88,0.88,50500
AGE,20180625,1.46,1.46,1.43,1.43,471400
AH,20180625,35.75,36,34.25,35.5,1015200
AHC,20180625,21.2,21.3,21.2,21.3,21000
AIMIRT,20180625,9.95,10,9.95,9.95,30300
AIRA,20180625,2.04,2.04,2.04,2.04,100
AIT,20180625,24.3,24.3,24.2,24.2,118900
AJ,20180625,10.7,11,10.7,10.7,676400
AJA,20180625,0.45,0.45,0.44,0.44,2394400
AKP,20180625,1.71,1.71,1.61,1.63,588100
AKR,20180625,1.64,1.66,1.55,1.55,51005400
ALLA,20180625,1.56,1.59,1.55,1.55,848800
ALT,20180625,3.54,3.54,3.32,3.32,209200
AMA,20180625,5.9,6.25,5.9,6,313500
AMANAH,20180625,2.02,2.04,1.95,1.95,12161400
AMARIN,20180625,5,5.05,4.82,4.82,684900
AMATA,20180625,20,20.1,19.1,19.1,13267200
AMATAR,20180625,10.5,10.6,10.5,10.6,138000
AMATAV,20180625,6.7,6.85,6.65,6.7,105200
AMC,20180625,2.52,2.52,2.48,2.52,92000
ANAN,20180625,4.94,4.98,4.84,4.84,16895600
AOT,20180625,64.75,65,64,64,19320200
AP,20180625,8.75,8.95,8.7,8.8,6734600
APCO,20180625,5.1,5.1,5,5.1,35900
APCS,20180625,5.3,5.35,4.82,5.3,707200
APEX,20180625,0.18,0.18,0.18,0.18,2043500
APURE,20180625,1.47,1.48,1.43,1.48,292500
AQ,20180625,0.04,0.04,0.03,0.03,34072800
AQUA,20180625,0.52,0.53,0.51,0.53,7213300
ARIP,20180625,0.53,0.54,0.53,0.54,39900
ARROW,20180625,9.65,9.75,9.6,9.6,134200
AS,20180625,1.69,1.7,1.53,1.65,54800
ASAP,20180625,6.05,6.05,5.35,5.75,8916700
ASEFA,20180625,4.86,4.86,4.72,4.74,921100
ASIA,20180625,6.7,6.7,6.65,6.65,10200
ASIAN,20180625,5.45,5.45,5.25,5.25,595600
ASIMAR,20180625,2.82,2.82,2.74,2.8,177200
ASK,20180625,22.1,22.1,21.7,22,347400
ASP,20180625,3.8,3.8,3.76,3.78,2561200
ATP30,20180625,1.63,1.65,1.63,1.65,144300
AU,20180625,10.1,10.2,9.95,9.95,2022400
AUCT,20180625,6.05,6.3,6.05,6.2,522300
AYUD,20180625,40.25,41.25,40.25,41.25,26900
B,20180625,0.65,0.65,0.6,0.6,2039700
B-WORK,20180625,10.2,10.2,10.2,10.2,38000
BA,20180625,13.9,14,13.7,13.7,891400
BAFS,20180625,33.25,34.5,33,33.75,579500
BANPU,20180625,20,20.2,19.7,19.7,59265800
BAT-3K,20180625,212,212,212,212,1200
BAY,20180625,40,40.25,39.75,39.75,242000
BBL,20180625,192,193.5,191.5,192.5,1799000
BCH,20180625,15.5,15.6,15.4,15.4,3752900
BCP,20180625,32.5,32.75,32,32,5261400
BCPG,20180625,17.2,17.4,16.9,16.9,4199900
BDMS,20180625,25,25.5,25,25.25,22122900
BEAUTY,20180625,14.9,15.3,14.4,14.5,58358400
BEC,20180625,8.1,8.15,7.85,7.9,2501700
BEM,20180625,7.55,7.65,7.5,7.5,17401100
BFIT,20180625,27.5,28,27,27.5,276900
BGRIM,20180625,22.9,23.2,22.8,23.1,4509900
BGT,20180625,1.1,1.13,1.08,1.11,28900
BH,20180625,176,179,175,175,2147200
BIG,20180625,2.16,2.24,2.14,2.14,2575800
BIZ,20180625,2.92,2.96,2.9,2.92,28900
BJC,20180625,51,52,50.25,50.5,4457100
BJCHI,20180625,2.22,2.24,2.16,2.2,1002200
BKD,20180625,3.24,3.32,3.24,3.32,1311200
BKI,20180625,353,353,351,352,7000
BKKCP,20180625,12,12.1,12,12.1,800
BLA,20180625,31.5,31.75,31.25,31.5,324000
BLAND,20180625,1.86,1.89,1.82,1.86,91964300
