<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19930301,24.9935,27.3434,24.9935,27.3434,33470
ADVANC,19930301,12.5512,12.5512,11.8728,11.8728,654430
AFC,19930301,34.75,35.25,34,34,83600
AHC,19930301,47.125,47.85,45.3125,45.3125,80275
AJ,19930301,3.275,3.325,3.25,3.25,197000
AMARIN,19930301,10.2894,10.4,10.2894,10.3447,227760
AP,19930301,10.8655,10.8655,10.8655,10.8655,7951
ASIA,19930301,53.4638,55.0362,53.4638,53.8569,146394
ASP,19930301,6.08,6.178,5.982,6.031,5480000
AYUD,19930301,230,230,226,230,1300
BANPU,19930301,50.28,51.23,48.86,49.33,204500
BAY,19930301,57.786,57.786,54.6834,54.6834,1901499
BBL,19930301,118,120,113,115,7473010
BDMS,19930301,7.7574,7.7574,7.477,7.6172,128387
BFIT,19930301,123.204,123.204,114.306,114.306,145806
BH,19930301,17.0073,17.5501,17.0073,17.0073,10501
BIG,19930301,49.25,49.25,49.25,49.25,400
BIGC,19930301,24.2312,24.2312,24.2312,24.2312,27153
BJC,19930301,6.6667,6.6667,6.6667,6.6667,9000
BKI,19930301,215.585,215.585,215.585,215.585,2233
BLAND,19930301,9.1,9.1,8.8,9,2968000
BTS,19930301,64.5142,64.5142,62.6306,63.1015,315774
CEN,19930301,3.3612,3.4573,3.3612,3.3612,159310
CENTEL,19930301,2.4095,2.446,2.373,2.373,353300
CHARAN,19930301,150,153,147,150,44000
CM,19930301,3.0414,3.1268,3.0072,3.0755,155092
CNS,19930301,60.3153,60.3153,58.5586,58.5586,311481
CNT,19930301,59.919,60.3081,59.5299,59.5299,42407
CPF,19930301,5.5421,5.5421,5.3023,5.3289,690567
CPH,19930301,61.9569,62.2955,61.9569,62.2955,82701
CTW,19930301,34.9803,35.157,34.097,34.097,58300
CWT,19930301,24,24.75,22.25,22.375,575800
DCC,19930301,3.8,3.8,3.75,3.75,46000
DTC,19930301,99.9515,99.9515,99.9515,99.9515,1469
DTCI,19930301,82,82,80,80,5000
EE,19930301,7.1,7.1,6.85,6.85,228000
ERW,19930301,7.7277,7.7667,7.6106,7.6106,288248
GEL,19930301,10.6839,10.9137,10.6265,10.6265,21761
GFPT,19930301,2.1563,2.2201,2.1403,2.1563,3657910
GYT,19930301,360,360,360,360,100
HANA,19930301,3.3134,3.3134,3.1787,3.2056,612518
IEC,19930301,1.1869,1.1869,1.1869,1.1869,927400
IFEC,19930301,3.1455,3.1455,3.0939,3.0939,95980
INTUCH,19930301,10.1251,10.2929,9.9013,9.9572,1887060
JUTHA,19930301,40.3658,40.3658,39.5069,39.9363,2326
KBANK,19930301,56.871,57.1355,54.7548,54.7548,5973654
KDH,19930301,57.5,57.5,52.5,54,78600
KGI,19930301,16.904,16.904,16.683,16.683,727706
KKC,19930301,5.4912,5.5253,5.3557,5.4574,926336
KKP,19930301,118.286,118.286,113.714,113.714,299950
KTB,19930301,36.274,36.6579,34.3547,34.5467,8094789
KWG,19930301,183.422,186.244,182.481,183.422,17328
LEE,19930301,3.9333,4,3.9333,4,189000
LH,19930301,15.7352,15.7352,15.4912,15.7352,868189
LTX,19930301,37.25,37.5,37.25,37.25,2900
MALEE,19930301,143.714,143.714,140.397,141.503,407964
MATI,19930301,13.6568,13.8308,13.5699,13.8308,31030
MDX,19930301,134,134,130,131,170500
METCO,19930301,81.5,82,80.5,81,5600
MFC,19930301,33,33.8,31.6,32.6,156000
MINT,19930301,1.1303,1.1303,1.085,1.1076,2937800
MK,19930301,9.6394,9.7358,9.5912,9.7358,114114
NEP,19930301,2.3,2.375,2.25,2.25,3111000
NKI,19930301,64.7957,67.6129,64.7957,67.6129,1064
NMG,19930301,100,102,98,98,53800
NPK,19930301,47,47.25,44,45.5,15700
OCC,19930301,85,86,82.5,86,24100
PAF,19930301,6.8955,7.0281,6.6303,6.6303,391764
PDI,19930301,48.4067,49.32,47.95,48.4067,295883
PE,19930301,71.4422,73.2373,71.4422,72.5193,11976
PK,19930301,13.3,13.4,13.1,13.3,582000
POLAR,19930301,7.5362,7.8153,7.5362,7.6293,308470
POST,19930301,10.8505,10.8505,10.8505,10.8505,468181
PR,19930301,26.2933,26.2933,25.6191,25.9562,18687
QH,19930301,7.0302,7.1654,7.0302,7.1654,360955
RAM,19930301,71,76,71,72.5,81600
RCI,19930301,6.846,6.896,6.846,6.896,216000
RCL,19930301,9.6794,9.6794,9.6102,9.6794,234290
ROBINS,19930301,51.32,51.32,49.68,50.77,46400
SAWANG,19930301,48,51,48,51,2800
SCB,19930301,123.751,124.302,119.895,119.895,1111071
SCC,19930301,45,45,41.8,41.8,1632000
SCCC,19930301,119.668,120.561,116.096,116.096,94732
SCP,19930301,32,33.75,32,32.75,403200
SE-ED,19930301,6.2374,6.5047,6.2374,6.2819,273830
SFP,19930301,122,124,121,123,4400
SHANG,19930301,26.75,26.75,26.5,26.75,10100
SIAM,19930301,94.809,94.809,93.2921,93.2921,159267
SINGER,19930301,26.9706,26.9706,26.9706,26.9706,7771
SITHAI,19930301,164,164,159.74,164,22348
SKR,19930301,41.4428,41.4428,40.769,41.4428,11871
SMK,19930301,75.8227,85.5435,74.8506,85.5435,1851
SMPC,19930301,21.1765,21.4588,19.6235,19.7647,92789
SNP,19930301,37.3241,37.8611,37.3241,37.8611,2606
