<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20010612,15.2,15.5,15.2,15.4,27000
ADVANC,20010612,45.4,46,45.4,45.6,874500
AMARIN,20010612,2.625,2.7,2.6,2.7,466000
AMATA,20010612,0.62,0.64,0.6,0.64,246000
AP,20010612,0.52,0.52,0.51,0.52,1859000
APURE,20010612,1.6,1.6,1.5111,1.6,970875
AQ,20010612,1.9306,1.9306,1.8428,1.9306,690941
ASIA,20010612,7,7,7,7,1300
ASIAN,20010612,2.6,2.6,2.525,2.575,171999
ASIMAR,20010612,0.5723,0.5723,0.5723,0.5723,20967
ASP,20010612,2.5,2.55,2.5,2.5,450000
AYUD,20010612,96,96,96,96,6800
BANPU,20010612,26.5,26.75,26.25,26.25,999700
BAT-3K,20010612,22,22,21.5,22,34000
BAY,20010612,6.5,6.6,6.5,6.5,4132000
BBL,20010612,36,37,36,36.25,2189152
BCP,20010612,6.5,8.1,6.5,7.8,34581400
BDMS,20010612,1.5263,1.5263,1.5263,1.5263,919862
BEC,20010612,22.8,23.2,22.8,22.8,4457240
BFIT,20010612,7.125,7.25,7,7.125,380200
BIG,20010612,26.75,26.75,26.5,26.5,3000
BIGC,20010612,16,16.25,16,16,285300
BJC,20010612,2.925,2.925,2.825,2.85,655700
BKI,20010612,73.7765,74.2209,73.7765,74.2209,79650
BLAND,20010612,0.23,0.24,0.23,0.23,19322000
BTS,20010612,1.4127,1.4127,1.4127,1.4127,159798
CCET,20010612,2.6,2.65,2.575,2.575,5415000
CENTEL,20010612,1.1135,1.1135,1.077,1.077,5093400
CFRESH,20010612,5.8004,5.8004,5.8004,5.8004,2999
CHARAN,20010612,29.25,29.25,29.25,29.25,2400
CHOTI,20010612,160,162,160,162,7900
CIMBT,20010612,5.7293,5.8374,5.6212,5.6212,13006712
CK,20010612,1.025,1.075,1.025,1.025,1172000
CM,20010612,3.3163,3.3163,3.2936,3.3163,88050
CMR,20010612,7.912,7.912,7.912,7.912,232
CNS,20010612,25,25.5,25,25.25,310500
CPF,20010612,4.125,4.15,4.1,4.125,9661880
CPH,20010612,4.5,5.2,4.5,5,5352700
CPL,20010612,23.25,23.25,23.25,23.25,3000
CPN,20010612,1.6328,1.6328,1.6328,1.6328,36135
CSC,20010612,6.8,6.9,6.7,6.8,393800
CSR,20010612,18.75,18.75,18.75,18.75,3100
CTW,20010612,5.875,5.875,5.875,5.875,204000
CWT,20010612,2.4,2.4,2.4,2.4,32000
DCC,20010612,1.25,1.35,1.225,1.35,2549000
DELTA,20010612,20.8,21.8,20.8,21.4,3769000
DRACO,20010612,1.575,1.575,1.525,1.55,32800
DTC,20010612,27,27.5,27,27.5,22500
DTCI,20010612,11,12,10.75,11.75,18000
EASTW,20010612,2.65,2.675,2.65,2.65,520000
EGCO,20010612,33,33,32.75,33,226000
ERW,20010612,0.7333,0.75,0.7167,0.7167,2628000
ESTAR,20010612,0.35,0.375,0.325,0.325,7068000
FMT,20010612,34.5,34.5,33.25,33.75,210900
GEL,20010612,0.6204,0.6204,0.5974,0.5974,30466
GENCO,20010612,1.225,1.225,1.2,1.2,188000
GFPT,20010612,1.15,1.1979,1.134,1.15,53450208
GOLD,20010612,4.9,5.1,4.9,5.1,1642500
GRAMMY,20010612,8.5,8.55,8.45,8.45,1033000
HANA,20010612,14.2,14.6,14.1,14.3,4351090
HTC,20010612,4,4,4,4,5000
IEC,20010612,0.1,0.1025,0.098,0.1,422420000
INTUCH,20010612,16.9,16.9,16.6,16.8,1157000
IRC,20010612,1.45,1.45,1.35,1.4,563000
IRPC,20010612,1.7947,1.8432,1.7462,1.7462,64367320
ITD,20010612,1.05,1.075,1.025,1.025,2211000
JAS,20010612,0.69,0.71,0.67,0.71,156696992
JUTHA,20010612,2.9,3,2.9,3,8000
KBANK,20010612,20.25,20.25,20,20,1382800
KCE,20010612,4.9296,5.0072,4.852,4.9684,7006492
KGI,20010612,1.3342,1.3684,1.3,1.3342,6037908
KKP,20010612,20,20.75,20,20.75,1481500
KTB,20010612,11.75,12,11.5,11.75,2096063
KWG,20010612,2.2,2.3,2.2,2.2,388200
KYE,20010612,58.5,59.5,58.5,59.5,21800
LANNA,20010612,4.3,4.775,4.3,4.6,1486000
LEE,20010612,1.4333,1.4333,1.4333,1.4333,417000
LH,20010612,2.375,2.425,2.375,2.375,6797000
LOXLEY,20010612,1,1.025,1,1,12707000
LPN,20010612,0.2393,0.2522,0.2328,0.2393,2064465
LRH,20010612,14.3164,14.5492,13.8508,13.9672,1288302
LTX,20010612,31,31.25,30.75,31.25,12900
MAKRO,20010612,51.5,51.5,51,51,173666
MALEE,20010612,4.8,5.1,4.8,4.9,3049000
MANRIN,20010612,14.75,15.25,14.75,15.25,70000
MATI,20010612,5.35,5.45,5.35,5.4,29000
MBK,20010612,21.5,22,21.5,21.5,116000
METCO,20010612,85.5,86,83.5,84,1228000
MFC,20010612,4.3,4.3,4.275,4.3,141000
MINT,20010612,1.2659,1.2886,1.2433,1.2433,1406600
MK,20010612,0.41,0.41,0.41,0.41,3880230
MODERN,20010612,10.25,11,10.25,11,142900
MSC,20010612,1.1,1.1,1.1,1.1,55000
NC,20010612,4.9013,5.0974,4.6072,4.9013,22476
NEP,20010612,0.22,0.22,0.21,0.21,1090000
NKI,20010612,20,20,19.75,19.75,5000
NMG,20010612,10.75,10.75,10.5,10.5,584000
NOBLE,20010612,1.7,1.7,1.7,1.7,4211000
NPP,20010612,12.5,13.75,12.5,13.75,2000
NWR,20010612,1.2505,1.2986,1.2505,1.2505,2704009
OGC,20010612,27.25,28,27.25,27.75,755700
OHTL,20010612,200,200,200,200,5600
PAF,20010612,3.0499,3.0499,2.9173,2.9836,1317069
PDI,20010612,10.25,10.5,10.25,10.25,77650
PK,20010612,1.275,1.275,1.275,1.275,30000
PL,20010612,1.8,1.825,1.8,1.8,569000
PR,20010612,65,66,64,64,10600
PRANDA,20010612,3,3.15,3,3.15,58000
PSL,20010612,0.65,0.65,0.6375,0.6375,184000
PTTEP,20010612,23.6,24.4,23.6,24,5389835
