<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ADVANC,19980805,20.2,20.8,19.8,20.2,1373000
AFC,19980805,1.2,1.2,1.2,1.2,10000
AHC,19980805,2.5,2.6,2.5,2.6,20000
ALUCON,19980805,66,66,65,65,13200
AMARIN,19980805,2,2,2,2,10000
APURE,19980805,2.2222,2.3111,2.1333,2.3111,244912
ASIA,19980805,13,14,12.5,14,1200
ASP,19980805,2.575,2.75,2.575,2.75,22000
BANPU,19980805,21.31,21.48,21.31,21.48,328200
BAT-3K,19980805,39.5,39.5,39.5,39.5,30500
BAY,19980805,4.4,4.8,4.2,4.8,5561130
BBL,19980805,33.5,35,33.25,35,1010368
BCP,19980805,7.1,7.1,7,7.1,268500
BDMS,19980805,1.2592,1.2592,1.2592,1.2592,26206
BEC,19980805,16,16,15.1,15.5,2803000
BFIT,19980805,4.85,5,4.85,5,7200
BH,19980805,0.46,0.56,0.46,0.56,5586750
BIGC,19980805,7.2,7.2,7,7,94000
BJC,19980805,3.9,3.9,3.9,3.9,200
BLAND,19980805,0.12,0.12,0.11,0.12,1949000
BTNC,19980805,3.7,3.7,3.7,3.7,5000
BTS,19980805,1.1302,1.2244,1.1302,1.2244,381710
CENTEL,19980805,0.4965,0.5111,0.4819,0.5111,179400
CFRESH,19980805,3.1669,3.1669,3.1669,3.1669,2999
CHOTI,19980805,154,154,154,154,1000
CIMBT,19980805,0.7783,0.7783,0.7783,0.7783,462
CK,19980805,3.65,3.675,3.5,3.675,154000
CNS,19980805,19.75,21,19.25,21,71400
CPF,19980805,1.652,1.652,1.6253,1.652,37530
CPH,19980805,2.8,3.2,2.8,3,3150300
CTW,19980805,4.5,4.5,4.5,4.5,2000
DCC,19980805,0.24,0.26,0.24,0.26,197000
DELTA,19980805,15.7,15.8,15.5,15.8,102000
DRACO,19980805,0.94,0.95,0.94,0.95,16200
DTC,19980805,25.5,25.5,25.5,25.5,100
EGCO,19980805,58,59,57,58,1338200
EPCO,19980805,0.75,0.9,0.75,0.9,2804800
ERW,19980805,0.45,0.5167,0.45,0.5167,64800
ESTAR,19980805,0.175,0.2,0.175,0.2,40000
FE,19980805,52,52,50,50,1000
GEL,19980805,0.2527,0.2757,0.2527,0.2757,8704
GFPT,19980805,0.3067,0.3194,0.3067,0.3131,4968000
GJS,19980805,5.2,5.5,5.2,5.3,384300
GLAND,19980805,3.3,3.3,3.2,3.2,171500
GOLD,19980805,2.4,2.5,2.4,2.5,69900
GRAMMY,19980805,8.4,8.5,8.4,8.5,13000
HANA,19980805,10.4,10.4,10,10,136000
HTC,19980805,4.3,4.4,4.3,4.4,78000
ICC,19980805,40,40,40,40,2000
IEC,19980805,0.039,0.04,0.039,0.04,1230000
INTUCH,19980805,6.5367,6.5367,6.3151,6.3705,980220
IRC,19980805,0.48,0.48,0.48,0.48,30000
IRPC,19980805,1.2611,1.3096,1.2126,1.2126,1363143
JAS,19980805,1.3,1.425,1.3,1.425,18000
JUTHA,19980805,2.7,2.7,2.5,2.5,24400
KBANK,19980805,15.2097,15.871,14.7137,15.5403,10104828
KC,19980805,0.3,0.3,0.3,0.3,80000
KCE,19980805,5.8841,6.0668,5.8476,6.0668,645737
KGI,19980805,0.9579,1.0947,0.9579,1.0605,48758624
KKP,19980805,2.3,2.6,2.2,2.6,3890000
KTB,19980805,4.9,5.2,4.9,5.1,7463836
KWG,19980805,0.5,0.8,0.5,0.8,3400
KYE,19980805,43,45,42.75,45,15700
LANNA,19980805,3.25,3.35,3.2,3.35,303000
LH,19980805,0.75,0.78,0.75,0.78,1543000
LOXLEY,19980805,0.7,0.72,0.7,0.72,122000
LPN,19980805,0.1229,0.1229,0.1229,0.1229,80413
LRH,19980805,5.5869,6.518,5.5869,6.518,21478
MAKRO,19980805,53.5,54,53.5,53.5,16100
MALEE,19980805,16.5,16.75,15,15,299500
MAX,19980805,1.1,1.175,1.1,1.125,7026000
MBK,19980805,14.5,15.5,14.5,15.5,107500
METCO,19980805,63,63.5,61.5,62,17100
MK,19980805,0.13,0.13,0.12,0.13,786000
NEP,19980805,0.35,0.39,0.33,0.33,25246000
