<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,19900731,56.4375,56.4375,52.9375,56.4375,571
ABICO,19900731,36.7537,36.7537,34.2619,34.5734,107872
AFC,19900731,109.211,109.211,108.358,109.211,8087
ALUCON,19900731,223.877,223.877,222.686,223.877,5710
ASIA,19900731,125.797,127.37,125.011,125.797,14499
ASP,19900731,11.963,12.355,11.375,11.571,13268000
AYUD,19900731,537.264,537.264,537.264,537.264,1554
BANPU,19900731,36.84,36.84,36.53,36.84,20200
BAY,19900731,36.8617,36.8617,35.6821,36.4194,700585
BBL,19900731,43.8182,44.3787,40.8284,44.3787,2451020
BFIT,19900731,120.065,120.065,118.716,120.065,94286
BH,19900731,20.5959,20.7531,20.2815,20.4387,64876
BJC,19900731,10.5556,10.5556,10.5556,10.5556,900
BKI,19900731,316.782,316.782,287.566,316.782,27351
BTNC,19900731,86,86,82,82,28800
BUI,19900731,173.343,173.343,173.343,173.343,490
CENTEL,19900731,4.8979,4.8979,4.803,4.8504,538200
CNS,19900731,100.563,100.563,99.4101,100.563,76347
CPF,19900731,3.9967,3.9967,3.7836,3.9168,1516246
CSC,19900731,198.737,198.737,197.645,197.645,731
CSR,19900731,130,130,128,128,6000
CTW,19900731,48.7605,48.7605,48.0538,48.0538,43017
DTC,19900731,172.476,180.176,172.476,178.465,51429
ERW,19900731,14.319,14.319,13.8252,13.9487,2547795
FE,19900731,299.667,299.667,299.667,299.667,103
GYT,19900731,301,307,293,293,9500
HTC,19900731,19.9849,19.9849,18.6184,19.3016,434984
ICC,19900731,334.615,334.615,334.615,334.615,358
IFEC,19900731,6.4628,7.0816,6.3253,7.0816,590510
JUTHA,19900731,160.604,160.604,149.439,155.451,24914
KBANK,19900731,36.867,37.4928,35.8241,36.6584,7034111
KCE,19900731,10.8853,10.9626,10.8082,10.9626,181339
KDH,19900731,57,57,56.5,57,33000
KKP,19900731,32.047,32.047,30.2262,31.3187,98854
KTB,19900731,18.3681,18.3681,17.8847,18.1747,1850547
KWC,19900731,122.326,122.326,122.326,122.326,1248
LEE,19900731,1.5564,1.612,1.5564,1.612,798750
LH,19900731,5.2684,5.6882,5.1844,5.2963,2879977
LTX,19900731,61,63,60,62.5,124400
MATI,19900731,21.8336,21.8336,21.1377,21.1377,29880
MINT,19900731,1.2233,1.2233,1.2105,1.2169,299600
MK,19900731,17.1888,17.1888,16.8534,17.105,694106
NC,19900731,106.153,106.153,99.3655,106.153,26019
NEP,19900731,8.8024,9.4094,8.256,8.9845,20138080
NMG,19900731,91.616,91.616,88.8398,91.0608,23411
NPK,19900731,99,99,97,98,17400
OCC,19900731,116,126,116,124,207000
OHTL,19900731,384,384,378,380,7100
PAF,19900731,32.3556,32.3556,31.2948,31.56,7918
PDI,19900731,140.884,147.617,140.211,146.27,1077708
PG,19900731,6.2,6.2431,6.1139,6.1139,70827
PR,19900731,38.7658,38.7658,37.7545,38.7658,11569
PRANDA,19900731,48.3881,48.3881,46.9649,48.3881,187880
