<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20030130,25.75,25.75,25.5,25.5,165610
ADVANC,20030130,35.5,35.5,35.25,35.5,873800
AEC,20030130,11.3,11.5,11.2,11.5,1496800
AEONTS,20030130,20.6,20.8,20.2,20.2,114005
AFC,20030130,7.45,7.45,7.45,7.45,1001
AH,20030130,6.6102,6.7067,6.6102,6.7067,20725
AJ,20030130,5.2,5.2,5,5.05,309700
AMANAH,20030130,0.96,0.9691,0.96,0.9691,1581562
AMARIN,20030130,8.8,8.8,8.8,8.8,100010
AMATA,20030130,3.86,3.92,3.82,3.86,5899000
AP,20030130,4.4,4.425,4.4,4.4,1586000
APURE,20030130,1.68,1.6889,1.6711,1.68,156937
AQ,20030130,5.8357,5.9673,5.704,5.8357,2727970
ASIAN,20030130,3.175,3.25,3.175,3.175,1051600
ASIMAR,20030130,1.41,1.44,1.26,1.35,57100
ASP,20030130,3.35,3.35,3.15,3.15,1951000
AYUD,20030130,139,139,137,138,9200
BAFS,20030130,6.581,6.706,6.4977,6.581,948689
BANPU,20030130,33.75,33.75,33.5,33.75,1208900
BAT-3K,20030130,37.25,37.25,37.25,37.25,101
BAY,20030130,7.3,7.45,7.3,7.3,7716356
BBL,20030130,56.5,57,56,56.5,2840620
BCP,20030130,4.02,4.08,4.02,4.04,586400
BEC,20030130,21.6,21.8,21.6,21.8,793000
BIG,20030130,19,20,19,20,1800
BIGC,20030130,16.9,16.9,16.8,16.8,17100
BKI,20030130,134.667,137.333,134.667,137.333,4500
BLAND,20030130,0.298,0.3,0.296,0.298,9995000
BROOK,20030130,0.41,0.41,0.38,0.4,1346401
CCET,20030130,3.275,3.3,3.275,3.275,145000
CENTEL,20030130,1.7524,1.7524,1.7524,1.7524,54800
CFRESH,20030130,6.2,6.35,6.15,6.3,438301
CHUO,20030130,7.5,7.5,7.5,7.5,10000
CI,20030130,5.05,5.1,5,5,109300
CIMBT,20030130,3.8916,3.9565,3.8916,3.9132,8429426
CK,20030130,1.25,1.29,1.24,1.26,859010
CM,20030130,3.7706,3.7706,3.7251,3.7251,37432
CNS,20030130,32.5,33.25,32,32.25,52600
CPF,20030130,4.32,4.36,4.32,4.32,1030616
CPH,20030130,4.1,4.1,4.08,4.08,12000
CPI,20030130,4.5329,4.5329,4.5135,4.5135,130501
CPL,20030130,36.25,36.25,36.25,36.25,14001
CPN,20030130,5.25,5.4,5.25,5.3,852540
CSC,20030130,10.6,10.7,10.6,10.6,16501
CTW,20030130,7.55,7.55,7.4,7.4,16001
CWT,20030130,4.6,4.6,4.6,4.6,10002
DCC,20030130,10.5,10.7,10.5,10.5,766100
DELTA,20030130,29.5,29.75,29.5,29.5,358200
DRACO,20030130,1.83,1.83,1.83,1.83,16401
EARTH,20030130,3.46,3.46,3.24,3.24,1518000
EASTW,20030130,3.25,3.25,3.225,3.225,134010
EGCO,20030130,37.25,37.25,37,37,116900
ERW,20030130,1.7333,1.75,1.7333,1.75,1110000
ESTAR,20030130,0.485,0.4925,0.4825,0.485,6821600
FANCY,20030130,10.3,10.9,10.3,10.6,437000
FER,20030130,7.4,7.4,7.25,7.3,2687005
FMT,20030130,33,33,33,33,1001
