<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20000106,11.4,11.4,11.3,11.3,38000
ADVANC,20000106,41,41.2,38.4,38.6,1341070
AFC,20000106,5.3,5.3,4.7,4.7,1600
AJ,20000106,0.26,0.26,0.26,0.26,788000
APURE,20000106,3.1111,3.1111,3.1111,3.1111,20250
ASIAN,20000106,0.975,1.0875,0.975,1,537999
ASP,20000106,6.8,6.8,6.4,6.5,2583000
AYUD,20000106,97,97,96,97,1900
BANPU,20000106,26,26.25,25.25,26,908800
BAT-3K,20000106,21.25,21.25,20,20,188100
BAY,20000106,14.5,14.5,13.75,14,6348900
BBL,20000106,59.5,60,56,56.5,1621900
BCP,20000106,9.9,10,9.8,9.8,232600
BDMS,20000106,1.9461,1.9461,1.9461,1.9461,774413
BEC,20000106,26.6,26.6,25.4,25.4,2952800
BFIT,20000106,13,13.5,12.5,12.625,134400
BIG,20000106,16,16,15.25,15.25,42700
BIGC,20000106,24,24,22.75,23,1103300
BJC,20000106,5,5,4.775,4.9,5900
BKI,20000106,56.4434,56.8879,55.999,55.999,16200
BLAND,20000106,0.57,0.57,0.53,0.53,18371000
BTS,20000106,7.1578,7.1578,6.4985,6.5927,3621206
CFRESH,20000106,2.3335,2.3335,2.3335,2.3335,29998
CHOTI,20000106,130,131,126,126,1400
CK,20000106,2.225,2.225,2.1,2.1,1047000
CNS,20000106,61,62,59,59,372800
CPF,20000106,5.5954,5.6487,5.4355,5.5954,6413236
CPH,20000106,4.7,4.8,4.5,4.5,183000
CPI,20000106,2.3246,2.3246,2.3246,2.3246,12905
CPL,20000106,21,21,21,21,1000
CPN,20000106,1.6743,1.6743,1.6604,1.6604,56009
CSC,20000106,11,11,10.5,10.5,53500
CTW,20000106,5.25,5.25,5.125,5.125,3200
CWT,20000106,3.2,3.65,3.2,3.45,1526600
DELTA,20000106,43.2,43.2,38.2,38.2,362500
DRACO,20000106,1.9,1.9,1.8,1.8,21600
EASTW,20000106,2.55,2.6,2.4,2.45,6252000
EGCO,20000106,32.75,32.75,31,31.5,1148650
