<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20181026,11.64,11.64,11.5,11.54,32800
BMSCG,20181026,8.65,8.65,8.55,8.61,21300
BMSCITH,20181026,12.21,12.21,12.1,12.12,598200
BSET100,20181026,10.52,10.52,10.44,10.46,440900
CHINA,20181026,4.87,4.87,4.85,4.85,300
ENGY,20181026,6.17,6.24,6.17,6.24,2600
ENY,20181026,7.42,7.42,7.42,7.42,2000
GLD,20181026,1.73,1.74,1.73,1.74,323500
TDEX,20181026,10.73,10.74,10.6,10.67,176300
TGOLDETF,20181026,3.78,3.78,3.77,3.78,32300
TH100,20181026,5.5,5.5,4.77,4.77,2500
2S,20181026,3.16,3.18,3.1,3.14,62800
7UP,20181026,0.47,0.47,0.46,0.46,775300
A,20181026,6.7,6.7,6.7,6.7,30000
AAV,20181026,3.94,4,3.92,3.98,6885300
ABICO,20181026,6.9,6.9,6.65,6.85,20100
ABM,20181026,1.04,1.04,1.03,1.03,331700
ABPIF,20181026,8.35,8.4,8.3,8.35,174900
ACAP,20181026,5.9,5.9,5.8,5.8,385000
ACC,20181026,0.51,0.51,0.5,0.5,225200
ADB,20181026,1.07,1.07,1.04,1.05,517900
ADVANC,20181026,191.5,194,190,193,3683900
AEC,20181026,0.47,0.49,0.47,0.48,4000
AEONTS,20181026,192.5,199,192,195.5,295400
AF,20181026,0.76,0.76,0.72,0.72,156200
AGE,20181026,1.26,1.26,1.24,1.24,74300
AH,20181026,24.5,24.5,23.7,23.8,545600
AHC,20181026,20.6,21,20.6,21,3000
AIMIRT,20181026,10.8,10.8,10.8,10.8,82000
AIRA,20181026,1.9,1.9,1.83,1.83,38600
AIT,20181026,20.8,21,20.7,21,91000
AJ,20181026,9.85,9.85,9.55,9.55,39000
AJA,20181026,0.37,0.37,0.35,0.36,3897500
AKP,20181026,1.65,1.66,1.64,1.64,121200
AKR,20181026,0.96,0.96,0.93,0.94,3302400
ALLA,20181026,1.49,1.5,1.47,1.47,679200
ALT,20181026,3.76,3.8,3.76,3.8,900
ALUCON,20181026,168.5,170,168.5,170,400
AMA,20181026,5.15,5.15,5.05,5.05,49400
AMANAH,20181026,1.72,1.76,1.69,1.74,7721700
AMARIN,20181026,4.58,4.6,4.58,4.6,29900
AMATA,20181026,22.7,23,22.6,22.7,15361500
AMATAR,20181026,10.7,10.8,10.7,10.8,162000
AMATAV,20181026,6,6.1,6,6,602300
AMC,20181026,2.14,2.14,2.08,2.1,88700
ANAN,20181026,4.58,4.62,4.54,4.54,4553000
AOT,20181026,61.25,61.75,60.5,61,23661100
AP,20181026,8.3,8.3,8.05,8.1,10746300
APCO,20181026,4.36,4.4,4.3,4.34,64700
APCS,20181026,5.05,5.05,4.96,5.05,38400
APEX,20181026,0.19,0.2,0.19,0.2,357000
APURE,20181026,1.35,1.35,1.3,1.3,489900
AQ,20181026,0.03,0.04,0.03,0.04,11300400
AQUA,20181026,0.46,0.46,0.45,0.46,2764600
ARIP,20181026,0.53,0.54,0.52,0.53,625000
ARROW,20181026,8.05,8.05,7.8,7.85,215300
AS,20181026,1.13,1.26,1.02,1.2,2800
ASAP,20181026,6,6,5.8,5.8,921300
ASEFA,20181026,4.84,4.86,4.84,4.86,25100
ASIA,20181026,6.75,6.8,6.75,6.75,1700
ASIAN,20181026,7.25,7.55,7.2,7.2,8896500
ASIMAR,20181026,2.52,2.52,2.48,2.5,30700
ASK,20181026,23,23.1,23,23,37100
ASN,20181026,3.58,3.64,3.56,3.58,82700
ASP,20181026,3.7,3.72,3.68,3.68,1477400
ATP30,20181026,1.64,1.64,1.61,1.61,259800
AU,20181026,7.2,7.2,7.05,7.15,940500
AUCT,20181026,6,6,5.85,5.9,445000
AYUD,20181026,43.75,44.25,43.25,43.25,59200
B,20181026,0.57,0.57,0.56,0.57,247300
B-WORK,20181026,11.2,11.2,11.2,11.2,102000
BA,20181026,11.5,11.6,11.3,11.4,909800
BAFS,20181026,32,32.5,31.75,31.75,136800
BANPU,20181026,17.1,17.2,16.9,17,24158000
BAY,20181026,39.75,40.25,39.75,40,111400
BBL,20181026,208,208,206,206,3717700
BCH,20181026,19.4,19.6,19.2,19.4,11035800
BCP,20181026,32.25,32.75,31.75,32.25,4899800
BCPG,20181026,18.3,18.4,18.1,18.1,9924600
BCT,20181026,53,54,52.75,54,6300
BDMS,20181026,24.4,24.5,24.2,24.3,14654300
BEAUTY,20181026,8.8,8.9,8.65,8.7,60060800
BEC,20181026,6.25,6.3,6.15,6.15,2408800
BEM,20181026,8.15,8.25,8.15,8.2,19970000
BFIT,20181026,26,26,25.75,26,55900
BGC,20181026,12.4,12.6,12.1,12.2,48504000
BGRIM,20181026,27.5,27.5,27,27,2852200
BGT,20181026,1.07,1.07,1.05,1.05,110300
BH,20181026,188,190.5,187,187,1295000
BIG,20181026,1.73,1.74,1.72,1.72,2809300
BIZ,20181026,2.58,2.58,2.52,2.56,59700
BJC,20181026,55,55.25,54.25,55,4190400
BJCHI,20181026,2.4,2.42,2.32,2.32,355700
BKD,20181026,3.04,3.04,3.02,3.04,153000
BKI,20181026,346,346,344,344,1000
BKKCP,20181026,12.4,12.4,12.3,12.3,284200
BLA,20181026,31,31.25,30.75,31.25,787300
BLAND,20181026,1.74,1.75,1.72,1.73,27045100
BM,20181026,3.16,3.16,3.08,3.14,58300
BOFFICE,20181026,13.1,13.2,13.1,13.1,26700
BOL,20181026,1.91,1.94,1.91,1.94,43500
BPP,20181026,23.2,23.3,23,23.2,1419900
BR,20181026,4.86,4.88,4.82,4.88,423300
BROCK,20181026,2.24,2.34,2.24,2.34,20100
BROOK,20181026,0.53,0.54,0.53,0.53,671900
BRR,20181026,6.8,6.85,6.7,6.8,155700
BRRGIF,20181026,9.9,9.95,9.9,9.95,15100
BSBM,20181026,1.09,1.09,1.07,1.08,78900
BSM,20181026,0.7,0.7,0.68,0.68,31600
BTS,20181026,8.95,9.05,8.95,9,11051700
