<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19860718,8.3039,8.3039,8.0946,8.3039,214941
BBL,19860718,15.7219,15.7219,15.1334,15.4697,784160
BFIT,19860718,4.9915,4.9915,4.9465,4.9915,44474
BJC,19860718,1.5667,1.5667,1.5667,1.5667,2250
CTW,19860718,2.4294,2.4294,2.4294,2.4294,48157
ICC,19860718,25.5026,25.5026,25.5026,25.5026,1793
KBANK,19860718,10.2727,10.2727,10.1163,10.2206,167793
SCB,19860718,18.3838,18.7457,18.0943,18.601,100813
SCC,19860718,5.57,5.63,5.53,5.55,3719000
SCCC,19860718,49.4746,51.7965,49.4746,51.4393,1018897
SFP,19860718,28.5,28.5,27.7,27.7,69000
SINGER,19860718,2.7022,2.7022,2.7022,2.7022,3885
TCAP,19860718,0.9416,0.9416,0.9336,0.9336,74547
TISCO,19860718,4.1751,4.1751,4.1751,4.1751,63225
TMB,19860718,9.7416,9.7416,9.6427,9.7416,132410
UP,19860718,5.5803,5.5803,5.5803,5.5803,2148
SET,19860718,138.8,138.8,138.8,138.8,471000
