<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20070618,3.5,3.5,3.46,3.48,576000
ACAP,20070618,5.65,7,5.65,7,18100
ACC,20070618,1.9,2.36,1.89,2.3,75211800
ADAM,20070618,3.12,3.12,3.02,3.04,222800
ADVANC,20070618,84.5,88,84.5,88,4763752
AEC,20070618,6,6.65,5.95,6.65,10500
AEONTS,20070618,49,49,49,49,6000
AF,20070618,7.85,7.85,7.85,7.85,2400
AFC,20070618,4,4,4,4,226
AH,20070618,14.1,14.3,14.1,14.3,646700
AHC,20070618,72,72,72,72,100
AI,20070618,7.3,7.5,7.25,7.35,599601
AIT,20070618,14.4,14.5,14.2,14.3,466350
AJ,20070618,2.9,2.94,2.9,2.94,56700
AKR,20070618,2.1,2.16,2.1,2.14,3543100
AMANAH,20070618,0.56,0.57,0.56,0.57,2469900
AMARIN,20070618,14.1,14.2,14.1,14.2,40700
AMATA,20070618,16,17.2,15.9,16.8,6180700
AMC,20070618,2.66,2.68,2.64,2.66,533400
AOT,20070618,59,59,58,58.5,1939944
AP,20070618,5.25,5.5,5.25,5.35,13384186
APURE,20070618,1.7156,1.8311,1.6711,1.8311,112089040
AQ,20070618,1.12,1.13,1.11,1.13,3218317
ASIA,20070618,48.5,48.5,48.25,48.25,1000
ASIAN,20070618,2.28,2.3,2.28,2.3,300
ASIMAR,20070618,1.04,1.05,1.03,1.05,2037900
ASK,20070618,4.74,4.74,4.74,4.74,13000
ASP,20070618,3.38,3.6,3.34,3.6,84664832
AYUD,20070618,17.8,18,17.8,18,191600
BAFS,20070618,10.4,10.4,10.3,10.4,687805
BANPU,20070618,270,272,264,266,1226667
BAT-3K,20070618,44.5,44.5,44,44,2400
BAY,20070618,22.9,23.4,22.8,23.2,17099352
BBL,20070618,116,118,116,117,5514571
BCH,20070618,4.5143,4.5714,4.5143,4.5714,332500
BCP,20070618,9.25,9.35,9.2,9.3,389900
BDMS,20070618,43.25,43.75,43,43.5,818692
BEC,20070618,23.5,24,23.4,23.9,14819200
BFIT,20070618,6.35,6.65,6.35,6.65,1173400
BH,20070618,48.25,49,48.25,48.5,480794
BIGC,20070618,49,49.25,49,49.25,31200
BJC,20070618,4.75,4.775,4.725,4.75,52600
BKI,20070618,161.333,162.667,161.333,162.667,14850
BKKCP,20070618,9,9,9,9,1000
BLAND,20070618,0.96,1.01,0.96,1.01,17609700
BLISS,20070618,1.1352,1.3121,1.1352,1.3121,19827500
BOL,20070618,0.76,0.76,0.76,0.76,3500
BROCK,20070618,1.12,1.13,1.1,1.12,4067100
BROOK,20070618,0.93,0.93,0.92,0.93,1962600
BSBM,20070618,1.21,1.21,1.2,1.2,406700
BTC,20070618,0.96,0.98,0.96,0.98,815100
BTS,20070618,1.1678,1.1867,1.1678,1.1867,6653415
BUI,20070618,11.5,11.5,11.5,11.5,500
CCET,20070618,5.85,6.15,5.8,6.1,10050867
CCP,20070618,1.5,1.51,1.49,1.49,320000
CEN,20070618,1.5,1.58,1.47,1.55,52393000
CENTEL,20070618,5.5,5.7,5.5,5.6,569900
CFRESH,20070618,1.99,2,1.99,2,245200
CGD,20070618,0.8444,0.8978,0.8356,0.8978,26652266
CHUO,20070618,7.95,8.05,7.95,8.05,3000
CI,20070618,4.12,4.24,4.12,4.24,98001
CIG,20070618,1.52,1.54,1.45,1.54,2027200
CIMBT,20070618,1.6628,1.6812,1.6628,1.6721,4830775
CITY,20070618,2.26,2.3,2.26,2.28,297500
CK,20070618,8.35,8.55,8.3,8.5,21791800
CM,20070618,3.04,3.04,3.04,3.04,10100
CMO,20070618,2.42,2.44,2.42,2.44,110900
CMR,20070618,32,32,32,32,2006
CNS,20070618,42,43,41.25,43,886900
CNT,20070618,2.54,2.62,2.54,2.58,526616
CPALL,20070618,9.8,9.95,9.75,9.75,10206601
CPF,20070618,5.05,5.05,4.98,5,10645658
CPH,20070618,7.3,7.3,7.3,7.3,100
CPL,20070618,17.5,17.5,17.5,17.5,600
CPN,20070618,25,25.25,25,25,638600
CPNRF,20070618,10.1,10.3,10.1,10.3,221000
CPR,20070618,2.06,2.08,2.06,2.06,279000
CSC,20070618,13.6,13.8,13.6,13.8,20600
CSL,20070618,4.08,4.14,4.08,4.14,293800
CSP,20070618,2.14,2.2,2.12,2.18,2264600
CSR,20070618,55,55,55,55,200
CTW,20070618,7.95,7.95,7.8,7.9,37520
DCC,20070618,15,15.1,15,15,225300
DCON,20070618,2.64,2.78,2.64,2.78,82100
DELTA,20070618,20,20.7,20,20.5,3511285
DEMCO,20070618,3.648,3.696,3.648,3.664,750876
DRACO,20070618,2.34,2.46,2.34,2.39,59500
DRT,20070618,2.36,2.38,2.36,2.38,947500
DSGT,20070618,6.9,7,6.85,6.95,116000
