<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20120730,10.82,10.95,10.82,10.95,73500
CHINA,20120730,5.47,5.47,5.46,5.47,3600
ENGY,20120730,4.86,4.86,4.86,4.86,5500
GLD,20120730,2.28,2.29,2.28,2.28,1153300
TDEX,20120730,8.2,8.22,8.16,8.21,163000
TGOLDETF,20120730,5.08,5.08,5.07,5.07,608900
2S,20120730,2.32,2.32,2.32,2.32,2900
A,20120730,3.68,3.7,3.68,3.68,97500
AAV,20120730,3.54,3.56,3.48,3.48,14566100
ACC,20120730,3.54,3.54,3.54,3.54,24100
ADAM,20120730,1.04,1.04,1.02,1.02,334600
ADVANC,20120730,202,205,201,204,2538300
AEONTS,20120730,33.25,33.75,33.25,33.5,56500
AGE,20120730,3.1,3.12,3.04,3.06,1989500
AH,20120730,15.4,15.4,15.2,15.3,458800
AHC,20120730,14.7,15,14.7,15,3000
AI,20120730,4.22,4.34,4.18,4.22,8112100
AIT,20120730,56,56.25,56,56,66700
AJ,20120730,11.3,11.4,11.3,11.3,364100
AKR,20120730,0.81,0.81,0.8,0.81,1725800
ALUCON,20120730,111,111,111,111,100
AMANAH,20120730,0.9,0.91,0.9,0.9,334000
AMARIN,20120730,13.5,13.7,13.4,13.4,199700
AMATA,20120730,16.9,17.1,16.9,17,1368700
AMC,20120730,1.97,1.99,1.94,1.99,54500
AOT,20120730,65.25,66.25,65.25,66.25,1051200
AP,20120730,7.35,7.4,7.3,7.4,7319300
APCO,20120730,7.05,7.35,7,7.3,2751400
APCS,20120730,5.7,5.75,5.65,5.7,374300
APURE,20120730,2,2.02,1.97,1.97,3917700
AQ,20120730,0.34,0.34,0.33,0.34,4284600
AQUA,20120730,0.38,0.38,0.38,0.38,350000
ARIP,20120730,1.34,1.4,1.34,1.35,17794100
AS,20120730,17.2,17.2,17.2,17.2,84500
ASIA,20120730,38,38,38,38,300
ASIAN,20120730,4,4,3.96,3.96,190800
ASIMAR,20120730,1.81,1.81,1.78,1.78,920400
ASK,20120730,12,12.4,12,12.1,3075600
ASP,20120730,2.22,2.28,2.22,2.28,3523000
AYUD,20120730,21.1,21.1,21.1,21.1,2000
BAFS,20120730,13.4,13.4,13.3,13.3,112200
BANPU,20120730,399,408,398,406,1505700
BAY,20120730,32,32.5,31.75,32.5,6404900
BBL,20120730,191,194.5,190.5,194,3677100
BCH,20120730,9.1,9.1,8.95,9,5918000
BCP,20120730,21.7,21.9,21.7,21.9,2324000
BDMS,20120730,99,99,98.25,98.75,1186700
BEC,20120730,55.75,56.25,55,56,1025200
BFIT,20120730,5.55,5.55,5.5,5.5,23100
BGT,20120730,1.75,1.75,1.72,1.73,82300
BH,20120730,74.5,75.5,74.5,75,648200
BIGC,20120730,178.5,179,175,177.5,1180000
BJC,20120730,39,39,38.5,38.75,1009000
BKI,20120730,248,249,246,249,5700
BKKCP,20120730,9.3,9.3,9.3,9.3,3000
BLA,20120730,45.5,46,45.25,46,588500
BLAND,20120730,0.83,0.84,0.81,0.82,136367000
BOL,20120730,1.51,1.53,1.51,1.53,15000
BROCK,20120730,0.96,0.96,0.96,0.96,185400
BROOK,20120730,1.73,1.76,1.7,1.73,1388900
BSBM,20120730,1.2,1.21,1.2,1.21,42300
BSM,20120730,1.08,1.09,1.08,1.09,30500
BTC,20120730,0.75,0.75,0.7,0.72,15348000
BTNC,20120730,14.6,15,14.6,15,1600
BTS,20120730,0.81,0.81,0.79,0.8,81348400
BUI,20120730,14.9,14.9,14.8,14.8,3500
BWG,20120730,1.61,1.63,1.61,1.61,1443800
CCET,20120730,2.64,2.64,2.62,2.62,13500
CCP,20120730,3.34,3.6,3.32,3.6,14776200
CEN,20120730,2.22,2.24,2.18,2.22,854000
CENTEL,20120730,15.7,15.7,15.3,15.5,1009100
CFRESH,20120730,7.8,8.05,7.8,8.05,1779800
CGD,20120730,0.47,0.47,0.46,0.47,1241900
CHOTI,20120730,336,338,336,337,2700
CHOW,20120730,2.02,2.08,2,2.04,423500
CHUO,20120730,13.8,15.2,13.8,14.8,1127700
CI,20120730,6.25,6.5,6.25,6.5,77000
CIG,20120730,0.58,0.58,0.57,0.58,351700
CIMBT,20120730,2.14,2.14,2.1,2.1,405100
CITY,20120730,3.04,3.08,3.04,3.06,201400
CK,20120730,6.95,7.05,6.95,7,1446000
CM,20120730,3.46,3.52,3.46,3.52,335900
CMO,20120730,2.3,2.34,2.28,2.3,2719200
CMR,20120730,64,64,64,64,100
CNS,20120730,28.75,28.75,28.75,28.75,15300
CNT,20120730,4.8,4.82,4.78,4.78,231500
COL,20120730,37.5,40.25,37.5,40,335000
COLOR,20120730,2.88,2.9,2.88,2.9,4000
CPALL,20120730,33.25,33.5,32.75,33.25,14668200
CPF,20120730,32.25,32.5,32,32.5,15636200
CPH,20120730,6.15,6.15,6.1,6.1,31000
CPI,20120730,5.8,5.9,5.8,5.85,135900
CPL,20120730,23.4,23.4,23.4,23.4,100
CPN,20120730,48.75,49.25,48.5,49.25,1078400
CPNRF,20120730,15.3,15.3,15.1,15.2,511600
CRANE,20120730,3.66,3.86,3.66,3.74,3416100
CSC,20120730,47.5,47.5,47,47,37500
CSL,20120730,8.15,8.25,8.15,8.2,810500
CSR,20120730,40,40,40,40,500
CTARAF,20120730,9.2,9.35,9.2,9.3,84300
CTW,20120730,8,8.05,7.95,8,93500
CWT,20120730,2.26,2.38,2.26,2.38,20119600
DCC,20120730,51,52,51,51.5,370400
DCON,20120730,5.1,5.25,5.1,5.2,341100
DELTA,20120730,23.5,23.8,23.5,23.8,790700
DEMCO,20120730,5.5,5.6,5.45,5.55,1690400
DIMET,20120730,1.79,1.79,1.78,1.79,996800
DRACO,20120730,3.52,3.52,3.52,3.52,3000
DRT,20120730,6.55,6.6,6.5,6.55,146900
DSGT,20120730,11.7,12,11.7,11.8,404600
DTAC,20120730,83.25,83.75,82.5,83.5,6070400
DTCPF,20120730,9.7,9.7,9.7,9.7,913000
EARTH,20120730,4.92,4.94,4.9,4.92,6069600
EASON,20120730,2.44,2.48,2.44,2.46,452100
EASTW,20120730,10.5,10.5,10,10,460100
ECL,20120730,0.95,1,0.95,0.98,15560900
EE,20120730,0.66,0.66,0.64,0.64,3392200
EFORL,20120730,0.1,0.1,0.08,0.09,4584600
EGCO,20120730,107.5,108,107,108,328500
EIC,20120730,1.59,1.59,1.59,1.59,200
EMC,20120730,1.5,1.52,1.49,1.5,272200
EPCO,20120730,2.04,2.04,2.02,2.02,189400
ERW,20120730,2.6,2.64,2.6,2.6,440700
ESSO,20120730,10.1,10.3,10.1,10.2,5263400
ESTAR,20120730,0.72,0.73,0.71,0.72,10477700
EVER,20120730,0.59,0.59,0.58,0.58,4151500
FANCY,20120730,1.74,1.74,1.74,1.74,1000
FC,20120730,1.19,1.24,1.19,1.22,8386000
FER,20120730,1.43,1.43,1.39,1.39,1303600
FNS,20120730,2.48,2.62,2.48,2.62,2200
FOCUS,20120730,1.92,1.94,1.91,1.93,2672100
FORTH,20120730,3.44,3.5,3.42,3.44,198600
FUTUREPF,20120730,16.1,16.2,16.1,16.2,88800
