<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19870807,22.7545,22.7545,22.4683,22.4683,346573
BBL,19870807,28.7749,29.4746,28.6,29.1247,4203170
BFIT,19870807,23.8781,23.8781,23.8781,23.8781,8894
ICC,19870807,98.946,98.946,98.946,98.946,3765
KBANK,19870807,21.2233,21.3276,20.389,20.5976,7235566
OCC,19870807,46,46,36,46,7000
SCB,19870807,33.2634,33.2634,32.8328,32.8328,94735
SCC,19870807,13.09,13.09,13.09,13.09,170000
SCCC,19870807,107.88,107.88,106.272,106.808,6718
SFP,19870807,79.1,79.5,79.1,79.5,43000
SINGER,19870807,3.8088,3.8603,3.8088,3.8088,705257
SPC,19870807,4.0012,4.0012,3.8405,3.937,759210
SSC,19870807,4.1703,4.1703,4.1294,4.1294,156530
TCAP,19870807,10.5914,10.6557,10.3982,10.5914,248500
TF,19870807,50.15,51.7765,50.15,51.7765,19182
TISCO,19870807,32.436,32.6157,32.0766,32.2563,72342
TMB,19870807,19.5822,19.5822,19.3844,19.5822,86435
WG,19870807,18.4311,18.5676,18.4311,18.4311,33692
SET,19870807,323.65,323.65,323.65,323.65,3255200
ICBCT,19870807,31.5847,31.7733,31.5847,31.5847,8480
