<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20051018,4.52,4.56,4.46,4.46,308000
ACC,20051018,3.06,3.06,3.02,3.02,656400
ADAM,20051018,0.9474,0.9728,0.939,0.9643,9085756
ADVANC,20051018,102,102,101,102,1157175
AEC,20051018,6.05,6.15,5.95,5.95,2386700
AEONTS,20051018,32.5,33,32.5,33,6200
AFC,20051018,6.35,6.35,6.35,6.35,2000
AH,20051018,27,27,26.75,26.75,113200
AIT,20051018,9.1333,9.8667,9.1333,9.5333,915450
AJ,20051018,3.8,3.8,3.7,3.7,200800
AMANAH,20051018,0.99,1,0.98,0.99,1067000
AMARIN,20051018,10,10,10,10,10000
AMATA,20051018,12.8,12.8,12.7,12.7,2086400
AMC,20051018,4.827,4.827,4.827,4.827,18703
AOT,20051018,50.5,51,50,50.5,1766000
AP,20051018,3.66,3.68,3.66,3.66,118200
APURE,20051018,3.1111,3.2178,3.1111,3.1822,1597725
AQ,20051018,3.2387,3.7629,3.2013,3.6693,25659898
ASIAN,20051018,4.84,4.84,4.84,4.84,20000
ASIMAR,20051018,1.41,1.42,1.39,1.39,194000
ASP,20051018,4.66,4.76,4.64,4.66,13357300
BAFS,20051018,7.4974,7.4974,7.4141,7.4141,1046494
BANPU,20051018,143,144,142,143,2334600
BAT-3K,20051018,61,61,61,61,13500
BAY,20051018,12.8,12.9,12.7,12.7,3347700
BBL,20051018,99.5,100,99,99.5,1970154
BCH,20051018,1.5886,1.6,1.5886,1.5886,813000
BCP,20051018,14.7,14.7,14.7,14.7,232300
BDMS,20051018,20.5,21.2,20.4,21.1,6533466
BEC,20051018,15.2,15.4,15,15.4,384467
BFIT,20051018,13.625,13.75,13.375,13.375,2178600
BH,20051018,27,28,27,27,2726960
BIG,20051018,11.8,11.8,11.8,11.8,100
BIGC,20051018,27.5,27.5,26.5,26.5,400500
BJC,20051018,5,5,5,5,3100
BKI,20051018,169.333,169.333,169.333,169.333,150
BKKCP,20051018,8.8,9,8.8,9,6600
BLAND,20051018,0.55,0.55,0.53,0.54,33729400
BLISS,20051018,2.0252,2.0394,2.0109,2.0394,746600
BROOK,20051018,0.54,0.57,0.54,0.56,4399805
BTC,20051018,1.98,2.18,1.97,2.08,5365000
CCET,20051018,3.82,3.82,3.78,3.78,1463000
CCP,20051018,2.9,2.9,2.86,2.86,180900
CEN,20051018,4.86,5,4.86,4.96,13716000
CENTEL,20051018,3.8698,3.9794,3.8698,3.9429,770400
CFRESH,20051018,3.26,3.3,3.26,3.28,206600
CHUO,20051018,7.85,8,7.8,8,49300
CI,20051018,3.72,3.72,3.62,3.62,13300
CIMBT,20051018,2.6593,2.7457,2.6376,2.6376,3099631
CK,20051018,12.9,12.9,12.4,12.6,3863200
CM,20051018,2.1624,2.1624,2.0897,2.0897,52830
CNS,20051018,48,48,47.5,47.5,16700
CNT,20051018,3.68,3.72,3.64,3.64,1030600
CPALL,20051018,6,6,5.95,5.95,754700
CPF,20051018,5.35,5.5,5.3,5.45,32230560
CPH,20051018,8.6,8.6,8.6,8.6,400
CPI,20051018,4.2617,4.2617,4.2423,4.2423,6401
CPN,20051018,12.1,12.2,12,12.2,155800
CSC,20051018,12.1,12.1,12.1,12.1,300
CSL,20051018,3.48,3.56,3.48,3.52,3251300
CTW,20051018,7.3,7.3,7.3,7.3,2100
CWT,20051018,7.1,7.1,7,7.05,30000
DCC,20051018,16.8,17,16.8,17,530100
DELTA,20051018,14.6,14.6,14.5,14.5,210501
DTC,20051018,41.5,41.5,41.5,41.5,1000
EARTH,20051018,0.79,0.8,0.78,0.8,785000
EASTW,20051018,3.78,3.78,3.7,3.7,2726100
ECL,20051018,0.94,0.96,0.94,0.94,110000
