<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20021107,33.4,33.8,33.4,33.8,78000
ADVANC,20021107,34.75,35.5,34.75,34.75,576200
AEC,20021107,12.9,13.8,12.8,13.8,7224350
AEONTS,20021107,22.8,24.6,21.4,24.4,15616000
AH,20021107,4.1688,4.246,4.1688,4.246,151295
AJ,20021107,6.7,6.85,6.7,6.85,533500
AMANAH,20021107,1.1429,1.1886,1.1337,1.1794,2478984
AMATA,20021107,3.96,4.04,3.92,4,5068500
AP,20021107,4.075,4.175,4.075,4.175,626000
APURE,20021107,1.8667,1.8844,1.8489,1.8489,56250
AQ,20021107,5.1775,5.353,5.0898,5.353,2914499
ASIAN,20021107,3.05,3.05,2.95,2.95,42000
ASIMAR,20021107,1.23,1.24,1.23,1.24,3100
ASP,20021107,3.325,3.4,3.275,3.4,1765000
AYUD,20021107,138,138,137,137,7700
BAFS,20021107,6.9143,6.9143,6.7893,6.9143,883147
BANPU,20021107,32,32.25,31.5,32.25,913500
BAT-3K,20021107,36.5,36.5,36.5,36.5,4900
BAY,20021107,6.45,6.85,6.4,6.75,16224800
BBL,20021107,50.5,52.5,49.75,51.5,6403040
BCP,20021107,4.14,4.14,4.1,4.14,169400
BEC,20021107,21.4,21.6,21,21.4,4523000
BFIT,20021107,6.75,6.85,6.75,6.85,45100
BIG,20021107,22.5,22.8,22.5,22.8,5400
BIGC,20021107,19.8,19.9,19.5,19.5,28100
BKI,20021107,134.667,137.333,134.667,134.667,148359
BLAND,20021107,0.338,0.344,0.332,0.34,19255000
BROOK,20021107,0.42,0.42,0.41,0.42,149100
CCET,20021107,2.95,3,2.9,3,940000
CENTEL,20021107,1.8254,1.8984,1.8254,1.8984,150700
CFRESH,20021107,4.56,4.56,4.5,4.5,114900
CHOTI,20021107,85,85,85,85,100
CIMBT,20021107,4.1078,4.2375,4.0862,4.2159,8593205
CK,20021107,1.46,1.48,1.4,1.48,531000
CM,20021107,3.2709,3.2709,3.2709,3.2709,112264
CNS,20021107,37.25,37.75,36.25,37.5,180000
CPF,20021107,4.38,4.4,4.32,4.38,5363033
CPH,20021107,4.8,4.8,4.8,4.8,100
CPI,20021107,4.3586,4.3973,4.3586,4.3973,52654
CPL,20021107,28.5,28.75,28.25,28.75,31800
CPN,20021107,5.1197,5.2303,5.1197,5.175,296309
CSC,20021107,11.6,12.1,11.6,12,203700
CTW,20021107,7.7,7.75,7.65,7.65,28300
CWT,20021107,6.85,6.9,6.8,6.8,8600
