<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19971208,0.3,1.2,0.3,1.2,50300
ADVANC,19971208,19.8,22.2,19.8,22,3604000
AFC,19971208,5.8,5.8,5.8,5.8,21000
ALUCON,19971208,66.5,66.5,66.5,66.5,4900
AMARIN,19971208,0.7,0.83,0.65,0.81,1455000
APURE,19971208,0.5333,0.5333,0.4444,0.4444,274950
ASP,19971208,1.325,1.4,1.3,1.4,4489000
BAT-3K,19971208,18,18,18,18,38300
BAY,19971208,21.6,22.032,21.168,22.032,1405092
BBL,19971208,95,100,94.5,95.5,2243010
BCP,19971208,5.5,5.6,5.4,5.6,205900
BDMS,19971208,0.8395,0.8586,0.8395,0.8586,348551
BEC,19971208,19.6,20.4,19.6,19.8,3103000
BFIT,19971208,11,11.5,11,11.25,38200
BH,19971208,2.15,2.15,2.15,2.15,25000
BIG,19971208,15,15.75,14.5,15.5,23300
BIGC,19971208,6,6.3,5.9,6,7611000
BJC,19971208,6.2,6.2,6.2,6.2,249
BKI,19971208,139.553,159.997,139.553,159.997,900
BLAND,19971208,0.27,0.28,0.26,0.28,1479000
BTNC,19971208,4,4.2,4,4.2,5500
BTS,19971208,3.2022,3.3905,2.9196,2.9196,63813
CENTEL,19971208,0.4746,0.4746,0.4746,0.4746,27400
CHARAN,19971208,20,20,20,20,121000
CHOTI,19971208,82.5,82.5,82.5,82.5,500
CIMBT,19971208,5.6212,6.0536,5.6212,6.0536,4855
CK,19971208,3.2,3.25,3.15,3.2,132000
CNS,19971208,10,10.75,10,10,1191500
CNT,19971208,0.3,0.9,0.3,0.9,11900
CPF,19971208,2.1316,2.1316,1.7053,1.7319,266469
CPH,19971208,3.5,3.5,3.4,3.5,181000
CPL,19971208,7,8,7,8,4500
CSC,19971208,5.8,5.8,5.8,5.8,9600
CWT,19971208,6.75,6.75,5,6.75,6000
DCC,19971208,0.46,0.49,0.46,0.48,504000
DELTA,19971208,39.6,40,39.6,39.8,238000
DRACO,19971208,1.65,1.9,1.65,1.825,60000
DTCI,19971208,2.9,2.9,2.9,2.9,2700
EASTW,19971208,4.5,4.6,4.5,4.6,215000
EGCO,19971208,53.5,57,53.5,56,342830
EMC,19971208,2.2,2.5,2.1,2.5,4980
EPCO,19971208,0.75,0.75,0.75,0.75,31600
ESTAR,19971208,0.325,0.325,0.325,0.325,4000
EVER,19971208,0.9008,0.9008,0.9008,0.9008,48895
GFPT,19971208,0.3067,0.3131,0.3003,0.3067,1184860
GJS,19971208,2.8,2.8,2.7,2.7,20000
GLAND,19971208,3.8,3.9,3.7,3.7,33000
GRAMMY,19971208,22,24.2,22,22.4,86000
HANA,19971208,9.4,9.5,9.35,9.45,69000
ICC,19971208,41,41,33.25,41,78900
IEC,19971208,0.04,0.044,0.04,0.04,35100000
IFEC,19971208,1.75,1.75,1.7,1.7,31000
INTUCH,19971208,7.8662,8.3094,7.8662,8.0324,528922
IRPC,19971208,2.9103,3.0558,2.9103,3.0073,1362968
ITD,19971208,1.95,2.15,1.925,2.05,456000
JAS,19971208,1.15,1.175,1.1,1.125,1818000
JUTHA,19971208,3.7,4.3,3.7,4.3,13000
KBANK,19971208,55.5484,57.5323,54.8871,55.5484,4546023
KCE,19971208,8.7714,8.8445,8.7714,8.8445,106710
KGI,19971208,0.7921,0.9269,0.7583,0.8258,18154476
KTB,19971208,13,13.25,12,12.5,4967200
KWG,19971208,1.3169,1.8813,1.3169,1.8813,26152
KYE,19971208,34.5,34.5,34.5,34.5,1000
LANNA,19971208,10.2,10.3,10.1,10.1,183000
LH,19971208,0.78,0.83,0.77,0.79,6394980
LOXLEY,19971208,1.05,1.15,1,1,942000
LRH,19971208,4.6557,6.0525,4.1902,6.0525,33721
MAKRO,19971208,45.5,45.5,45,45,230800
MALEE,19971208,14.25,16.5,14.25,16.5,900
MAX,19971208,10.2,10.7,9.6,10.3,2840000
MBK,19971208,17,18,16.75,18,68400
MDX,19971208,1.8,1.8,1.7,1.7,96200
METCO,19971208,31.25,32,30.25,32,41900
MFC,19971208,10.1,10.1,10.1,10.1,87000
MINT,19971208,0.7324,0.7685,0.6963,0.7685,761100
MK,19971208,0.79,0.79,0.5,0.5,3000
MODERN,19971208,4.5,4.5,4.5,4.5,2300
MSC,19971208,0.43,0.63,0.42,0.63,198000
NC,19971208,6.8618,9.6066,6.8618,9.6066,2754
NEP,19971208,0.09,0.1,0.06,0.07,57894000
NMG,19971208,24,24,23.25,24,33100
NOBLE,19971208,1.098,1.098,1.098,1.098,136612
NPK,19971208,2.8,2.8,2.8,2.8,201
NSI,19971208,95,110,95,110,300
NTV,19971208,19.25,19.75,19.25,19.75,2400
NWR,19971208,8.8495,8.8495,8.8495,8.8495,259
OGC,19971208,7.7,7.7,7.7,7.7,100
OHTL,19971208,160,162,160,160,2200
PATO,19971208,3.45,3.5,3.45,3.5,13000
PDI,19971208,7.9,7.9,7.3,7.3,540600
PL,19971208,0.37,0.38,0.37,0.38,414000
POST,19971208,2.5,2.5,2.5,2.5,110000
PR,19971208,32.25,35.5,32.25,33,36200
PRANDA,19971208,1.35,1.6,1.35,1.6,35000
PSL,19971208,1.0875,1.15,1.075,1.075,110000
PTTEP,19971208,39,40.2,39,39.8,1659490
QH,19971208,0.46,0.48,0.44,0.46,1404000
RCL,19971208,3.225,3.225,3.225,3.225,3000
ROBINS,19971208,1.1,1.3,1.1,1.3,742200
ROH,19971208,13.5,13.5,13.5,13.5,16100
SAMART,19971208,2.6,3.05,2.6,3.05,892000
SAMCO,19971208,0.78,0.78,0.78,0.78,4000
SAMTEL,19971208,2.325,2.975,2.325,2.975,95000
SAUCE,19971208,46.5,46.5,46.5,46.5,15200
SAWANG,19971208,13.5,13.5,13.5,13.5,1000
SCB,19971208,60,62.5,58,58.5,1429615
SCC,19971208,25,28.2,24.4,28.2,982000
SCCC,19971208,63,63,62,62,500
SCP,19971208,2.4,2.4,2,2,65000
SHANG,19971208,19,20,19,20,3600
SIAM,19971208,11,11,11,11,100
SINGER,19971208,4,4.05,4,4,107000
SITHAI,19971208,8,8,7.9,8,3700
SKR,19971208,1,1,0.9,0.9,40000
SNP,19971208,4.9,4.9,4.8,4.9,300000
SPALI,19971208,0.21,0.21,0.21,0.21,5000
SPI,19971208,39,39.5,39,39.5,600000
SSC,19971208,25,25,25,25,1000
SSI,19971208,0.11,0.15,0.09,0.15,7922000
SSSC,19971208,10.0011,11.8346,10.0011,11.8346,16648
STA,19971208,5.4569,5.4569,5.4082,5.4569,874340
STANLY,19971208,12.5,12.5,12.5,12.5,400
STEC,19971208,0.98,1.2,0.98,1.1,1365000
SUC,19971208,21.5,23,21.5,22.25,56600
SUSCO,19971208,0.16,0.2,0.16,0.18,322500
SVH,19971208,2.8,4,2.8,3,95000
SVOA,19971208,0.22,0.23,0.22,0.23,43000
SYNTEC,19971208,0.6705,0.6705,0.6705,0.6705,316350
TASCO,19971208,72,72.5,71,72,150700
TBSP,19971208,18.25,24.25,18.25,24.25,1100
TC,19971208,19.25,19.5,18.25,18.75,208500
TCAP,19971208,13.6667,14.1548,12.2024,12.6905,9944542
TCC,19971208,1.6,1.6,1.6,1.6,8000
TCJ,19971208,72,84,72,84,5000
TCOAT,19971208,2.9,2.9,2.9,2.9,15000
TFD,19971208,1.9263,2.6372,1.9263,2.6372,3270
TFI,19971208,0.2765,0.2765,0.2765,0.2765,1916
TGCI,19971208,1.025,1.025,1.025,1.025,500000
TGPRO,19971208,8,9,8,9,3000
TH,19971208,0.45,0.45,0.45,0.45,1000
THAI,19971208,44.5,50,44.5,50,165600
THCOM,19971208,4,4.2,3.9,3.95,1405200
THL,19971208,0.5212,0.6422,0.5119,0.5119,292231
THRE,19971208,6.05,6.05,5.9,6.05,610000
TIP,19971208,3.5,3.55,3.35,3.35,254000
TISCO,19971208,26,27,25.75,26.25,153100
TMB,19971208,9.774,10.1812,9.1631,9.1631,2941202
TPC,19971208,8.6,8.6,8.6,8.6,41000
TPIPL,19971208,4,4.2,3.9,4,248575
TRITN,19971208,0.8681,0.8681,0.8443,0.8681,1537
TRU,19971208,1.68,1.68,1.68,1.68,1250
TRUBB,19971208,0.9643,0.9643,0.9643,0.9643,18656
TRUE,19971208,11.5,12.25,11.25,11.75,17443368
TSTE,19971208,3.6,3.6,3.55,3.55,11000
TTA,19971208,0.6365,0.6365,0.6365,0.6365,82480
TTTM,19971208,34.75,34.75,34.75,34.75,100
TU,19971208,6.4,6.55,6.25,6.3,806000
TVI,19971208,8.9,10,8.4,10,105100
TWP,19971208,8,8,8,8,3500
U,19971208,6.175,6.175,6.175,6.175,39791
