<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19950719,15.667,15.9742,15.0527,15.667,77963
ACC,19950719,13.4,13.4,12.9,13.1,615000
ADVANC,19950719,36.2,37,35.6,37,3796000
AFC,19950719,20.25,20.5,20,20.25,99500
AJ,19950719,1.675,1.75,1.65,1.75,369000
AMARIN,19950719,3.95,3.95,3.9,3.9,508000
APURE,19950719,21.7778,21.7778,21.5556,21.7778,16312
ASIA,19950719,20.25,20.25,19.25,20.25,13300
ASIAN,19950719,3.4,3.45,3.3,3.45,38000
ASP,19950719,8.6,8.8,8.2,8.35,14699000
AYUD,19950719,180,180,179,180,5100
BANPU,19950719,194.1,194.1,190.16,190.16,96700
BAT-3K,19950719,84,85,80,84,380100
BAY,19950719,93.0781,93.8538,89.1999,93.0781,745737
BBL,19950719,210,214,206,210,2619340
BCP,19950719,47.25,48,45.5,46,913400
BDMS,19950719,2.9,2.9382,2.9,2.9382,82551
BFIT,19950719,138,146,136,139,145800
BH,19950719,8.5489,8.5489,8.5036,8.5036,23213
BIG,19950719,34.5,34.5,34.5,34.5,3300
BIGC,19950719,15.1257,15.1257,15.1257,15.1257,14544
BJC,19950719,6.3,6.4,6.05,6.3,64600
BKI,19950719,177.775,177.775,175.108,177.775,6525
BLAND,19950719,4.35,4.4,4.1,4.2,5529000
BTS,19950719,45.6779,46.3843,42.8525,44.2652,576123
BUI,19950719,53.8542,57.2917,53.8542,57.2917,1178
CEN,19950719,5.5,5.7,5.15,5.3,1063620
CENTEL,19950719,1.3289,1.3289,1.3289,1.3289,15100
CFRESH,19950719,4.1002,4.1002,4.1002,4.1002,20998
CHOTI,19950719,104,113,103,113,1000
CIMBT,19950719,35.673,35.8892,35.4568,35.8892,35845
CM,19950719,3.0072,3.0072,3.0072,3.0072,14630
CMR,19950719,25.8,25.8,25.8,25.8,8372
CNS,19950719,78,81.5,75,75,1914300
CNT,19950719,45.8557,46.5401,43.1181,43.4603,2125176
CPF,19950719,7.1408,7.1408,7.0342,7.1408,1292938
CPH,19950719,67,67,64,66,252100
CPI,19950719,2.7507,2.7507,2.7314,2.7314,37426
CPL,19950719,22,22.25,21.25,22.25,7100
CPN,19950719,4.7599,5.009,4.7599,5.009,7069865
CSC,19950719,55,55,55,55,700
CTW,19950719,17.4452,17.4452,17.4452,17.4452,17013
CWT,19950719,14.5,14.5,14.125,14.125,13000
DCC,19950719,6.4,6.6,6.15,6.3,705000
DRACO,19950719,4.75,4.875,4.65,4.7,63100
DTC,19950719,42.5,42.5,42,42,3900
DTCI,19950719,29,29.75,27.75,29.5,13500
EE,19950719,3.675,3.7,3.5,3.6,147000
EGCO,19950719,63.4932,64.9147,62.0717,63.0194,1474263
EPCO,19950719,16.5,16.5,15.75,15.9375,241600
ERW,19950719,5.777,5.8268,5.3786,5.8268,141812
ESTAR,19950719,4,4.125,3.875,3.875,5146800
EVER,19950719,24.7714,25.9997,23.9525,24.7714,102104
F&D,19950719,36,36,36,36,1000
FANCY,19950719,1.2333,1.2999,1.2333,1.2999,11400
GEL,19950719,14.7048,15.5089,14.7048,15.5089,13056
GFPT,19950719,0.8465,0.8625,0.8146,0.8625,3797210
GOLD,19950719,28.75,29.25,27.5,27.5,434900
GRAMMY,19950719,23.4,23.4,23,23,174000
HANA,19950719,6.4651,6.4651,6.1957,6.4112,684906
HTC,19950719,6.1065,6.1065,5.9784,6.0638,245886
ICC,19950719,167.308,167.308,167.308,167.308,7226
IEC,19950719,1.7,1.7,1.56,1.66,12710000
IFEC,19950719,3.3,3.4,3.125,3.4,45000
INTUCH,19950719,32.4619,33.0158,32.2403,33.0158,1505532
IRC,19950719,8.5926,8.5926,8.5926,8.5926,9310
IRPC,19950719,15.5897,15.6825,14.5689,15.1257,13096511
ITD,19950719,29.2,30.2,28.8,29.6,4282000
JAS,19950719,15.5,15.8,14.6,15.6,7716000
JCT,19950719,35.5,41.75,35.5,41.75,400
JUTHA,19950719,29,30,28,28.25,53200
KAMART,19950719,9.6583,9.7431,9.5736,9.7431,619672
KBANK,19950719,117.71,118.371,115.064,117.048,3306021
KC,19950719,85.5938,85.5938,82.5,83.5313,24436
KCE,19950719,6.213,6.213,6.1034,6.14,93029
KDH,19950719,28,29.75,28,29.75,200
KGI,19950719,38.6196,39.5465,36.148,38.6196,7463175
KKC,19950719,4.6846,4.8883,4.6846,4.8883,47869
KKP,19950719,109,112,105,105,1527700
KTB,19950719,99,99.5,95,99,7640699
KWG,19950719,164.609,167.431,162.728,167.431,2073
KYE,19950719,172,180,172,180,1700
LANNA,19950719,21.2,21.4,20,20.8,654000
LEE,19950719,2.15,2.2167,2.1167,2.2,240000
LH,19950719,26.2253,26.4692,25.8593,26.4692,2989063
LOXLEY,19950719,51.6,51.6,50,50,205000
LPN,19950719,4.1709,4.1709,3.9769,4.1709,1781471
LRH,19950719,8.7295,8.7295,8.1475,8.4967,234119
LTX,19950719,23.5,23.5,23.25,23.5,5200
MAKRO,19950719,90,91.5,88.5,90,51000
MALEE,19950719,29.1196,29.1196,29.1196,29.1196,4893
MATI,19950719,10.8,10.8,10.8,10.8,1000
MDX,19950719,57.5,60,55.5,56,903800
METCO,19950719,126,129,121,129,5500
MFC,19950719,63.2,65.2,63.2,63.6,20000
MINT,19950719,0.9946,1.0173,0.972,1.0173,311700
MK,19950719,8.7719,9.0611,8.3381,8.4345,631779
MODERN,19950719,40,40,40,40,6200
NC,19950719,46.8076,49.0132,46.8076,49.0132,1020
NEP,19950719,1.2,1.25,1.15,1.225,3100000
NMG,19950719,39,39,36.25,38,24500
NPK,19950719,25,25,25,25,100
NPP,19950719,111,112,107,111,8800
NTV,19950719,32,32,31,31.5,35900
OGC,19950719,20.25,20.75,20,20.5,17000
OHTL,19950719,136,136,135,136,13400
PAF,19950719,4.9727,4.9727,4.7075,4.7075,838203
PDI,19950719,28.5417,28.77,27.1717,27.4,676970
PE,19950719,52,52,50.5,52,4600
PF,19950719,188.819,195.917,184.56,195.917,7466
PK,19950719,2.275,2.275,2.275,2.275,10000
POLAR,19950719,6.6989,7.1641,6.3267,7.1641,8590
POST,19950719,5.6388,5.6388,5.6388,5.6388,4681
PR,19950719,27.5,27.5,27.5,27.5,2500
PRAKIT,19950719,9.4,9.5,9.25,9.5,33000
PRANDA,19950719,5.6,5.6,5.3,5.6,238000
PRG,19950719,20.75,22,20.5,22,44900
PTTEP,19950719,25.4,25.6,24.8,25.2,5968000
QH,19950719,20.0652,21.052,19.5718,19.9008,3665127
RAM,19950719,43.75,45.25,42.75,45.25,10700
RCI,19950719,5.45,5.45,5.2,5.2,98000
RCL,19950719,10.7294,10.7294,10.4091,10.4091,59940
RML,19950719,5.1195,5.1195,4.9442,4.9442,1092259
ROBINS,19950719,50.5,51.5,50,51,294800
ROCK,19950719,50.5,50.5,50.5,50.5,200
