<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20061229,3.8,3.8,3.7,3.78,508400
ADAM,20061229,2.7408,2.7577,2.69,2.69,512464
ADVANC,20061229,78,78,76.5,77.5,755201
AEC,20061229,5.9,7.2,5.8,7.2,26100
AH,20061229,16.9,17,16.5,16.8,462600
AHC,20061229,89.5,89.5,89.5,89.5,100
AI,20061229,8.35,8.9,8.3,8.5,745801
AIT,20061229,15.1333,15.2667,14.9333,15.0667,195000
AJ,20061229,3.08,3.12,3.02,3.04,342600
AKR,20061229,2.36,2.4,2.34,2.4,1958200
AMANAH,20061229,0.61,0.63,0.61,0.62,469100
AMARIN,20061229,12.2,12.3,12.2,12.3,2301
AMATA,20061229,12.5,12.5,12.1,12.3,590600
AMC,20061229,6.1326,6.2315,6.0832,6.2315,2743318
AOT,20061229,59,59,57.5,58.5,1233401
AP,20061229,4.58,4.68,4.54,4.68,6172202
APURE,20061229,2.0444,2.0978,2.0089,2.0622,1471275
AQ,20061229,1.47,1.5,1.46,1.46,3210789
ASIAN,20061229,2.94,2.94,2.9,2.9,52256
ASIMAR,20061229,0.86,0.86,0.85,0.86,220400
ASK,20061229,5.2,5.25,5.1,5.2,8601
ASP,20061229,2.94,2.94,2.88,2.9,11144410
AYUD,20061229,15.9,16,15.9,16,100000
BAFS,20061229,8.5803,8.747,8.5803,8.747,117820
BANPU,20061229,180,183,178,182,526800
BAT-3K,20061229,49,49,49,49,3500
BAY,20061229,18.3,18.6,18.1,18.4,4443457
BBL,20061229,110,111,108,110,1512252
BCH,20061229,4.2857,4.2857,4.2286,4.2286,1412500
BCP,20061229,8.5,8.5,8,8.3,1430240
BDMS,20061229,35.5,35.5,34.75,34.75,683901
BEC,20061229,21.4,21.5,20.7,21.1,2021300
BFIT,20061229,7,7.1,6.95,7,141018
BH,20061229,37.25,37.25,36.75,37,474500
BIGC,20061229,46.5,47.5,45.25,47.5,169100
BKI,20061229,149.333,149.333,149.333,149.333,450
BLAND,20061229,0.88,0.9,0.87,0.87,25447100
BLISS,20061229,0.7074,0.7074,0.7074,0.7074,6000
BOL,20061229,0.645,0.655,0.645,0.655,15000
BROCK,20061229,1.12,1.15,1.1,1.13,9569000
BROOK,20061229,0.95,0.95,0.93,0.94,641300
BSBM,20061229,1.19,1.2,1.19,1.2,224800
BTC,20061229,1.11,1.11,1.09,1.11,215200
BTS,20061229,1.2244,1.3374,1.2244,1.2714,106898688
BUI,20061229,12.2,12.2,12.2,12.2,200
CCET,20061229,4.44,4.46,4.4,4.42,719900
CCP,20061229,1.35,1.38,1.35,1.36,79800
