<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ASIA,19891016,102.21,102.21,93.5616,95.1341,107601
AYUD,19891016,214.262,214.262,209.115,210.402,43983
BANPU,19891016,18.92,18.92,17.15,17.39,730500
BAY,19891016,25.066,25.066,24.6236,24.6236,362160
BBL,19891016,26.8389,26.8389,24.4573,26.4725,494530
BFIT,19891016,46.3172,46.3172,44.5185,44.9682,194802
BJC,19891016,7.3111,7.3111,7.3111,7.3111,3600
BUI,19891016,97.658,97.658,94.4027,94.4027,75200
CNS,19891016,18.4413,18.4413,18.1532,18.1532,683679
CPF,19891016,2.5579,2.5579,2.478,2.5313,4807703
CSC,19891016,126.668,126.668,123.392,125.576,17949
CSR,19891016,122,122,122,122,12400
CTW,19891016,43.8589,43.8589,39.6819,39.6819,320529
ERW,19891016,9.4716,9.4716,8.6883,8.9019,14154268
FE,19891016,399.523,399.523,399.523,399.523,9310
HTC,19891016,8.4446,8.4446,8.097,8.097,127685
ICC,19891016,188.5,188.5,181.808,188.5,19903
IFEC,19891016,5.5202,5.5202,5.0523,5.1771,1221630
KBANK,19891016,17.9903,17.9903,17.4688,17.886,315443
KTB,19891016,10.1508,10.1508,9.3774,9.9574,517189
LH,19891016,1.98,1.98,1.938,1.938,3658954
NC,19891016,125.008,125.008,118.22,118.22,109254
NEP,19891016,0.4739,0.4974,0.4317,0.4364,1571770
NMG,19891016,46.9413,46.9413,46.6533,46.6533,102780
OCC,19891016,126,126,126,126,60000
OHTL,19891016,298,298,288,288,119725
PDI,19891016,148.963,148.963,142.23,144.25,4426092
POST,19891016,8.4438,8.4438,8.4438,8.4438,812389
PR,19891016,20.2378,20.2378,20.2378,20.2378,6999
RCI,19891016,11.041,11.041,9.955,9.955,4333000
ROH,19891016,54.6804,54.6804,52.5773,52.5773,232514
S&J,19891016,114.904,115.774,103.587,103.587,68352
SCB,19891016,30.5557,30.5557,28.5578,30.3207,372688
SCC,19891016,53.46,53.46,51.86,52.46,5453000
SCCC,19891016,326.05,326.05,305.957,305.957,57555
SFP,19891016,113,113,112,112,115300
SINGER,19891016,10.1912,10.1912,9.7794,9.7794,1097714
SKR,19891016,12.593,12.593,12.3866,12.5242,255747
SNP,19891016,7.1453,7.2012,6.4755,7.1453,322438
SPC,19891016,9.63,9.63,9.18,9.27,944440
SPI,19891016,88.6198,88.6198,83.6036,86.1117,48741
SSC,19891016,13.3489,13.3489,13.3489,13.3489,9780
SSF,19891016,9.7204,9.7204,9.522,9.522,3819009
SVI,19891016,9.5897,9.5897,9.5897,9.5897,5993900
TCAP,19891016,23.1143,23.1143,20.9252,20.9252,6708072
TCMC,19891016,62.2137,62.2137,56.7242,59.6519,17624
TF,19891016,153.161,153.161,153.161,153.161,5607
TGCI,19891016,16.8306,16.8306,16.3497,16.3497,3945930
THL,19891016,1.3922,1.3922,1.3922,1.3922,2315439
TIPCO,19891016,6.2856,6.3723,5.6787,5.6787,4678300
TISCO,19891016,47.5042,47.5042,44.3372,45.041,369157
TMB,19891016,18.3378,18.3378,16.504,17.2899,610745
TPC,19891016,11.754,11.754,11.6173,11.6173,433141
UMI,19891016,11.6836,11.6836,10.5529,10.5529,3791036
UP,19891016,23.6741,23.6741,23.5,23.6741,32170
UV,19891016,4.4776,4.4776,4.3482,4.4259,560227
WG,19891016,72.5152,72.5152,68.4413,70.8857,19637
SET,19891016,661.45,661.45,661.45,661.45,23991120
BAY-F,19891016,41,41,41,41,129000
BRC-F,19891016,600,600,600,600,15000
KBANK-F,19891016,26.8376,26.8376,26.8376,26.8376,364786
SCB-F,19891016,68,68,68,68,110000
SCC-F,19891016,89,90,89,89,1140000
SCCC-F,19891016,172.8,172.8,172.8,172.8,60000
TGCI-F,19891016,18.8,18.8,18.8,18.8,200000
TPC-F,19891016,190,190,190,190,28000
WG-F,19891016,105,105,105,105,22200
DTM,19891016,19.3798,19.3798,19.3798,19.3798,4734
ICBCT,19891016,41.2795,41.2795,40.0684,40.0684,900642
PA,19891016,17.6232,17.6232,17.6232,17.6232,175086
SCIB,19891016,13.5728,13.5728,12.2252,13.3803,592138
SGF,19891016,4.4562,4.4562,4.2705,4.2705,608593
SICCO,19891016,16.2687,16.2687,14.6418,14.6418,130003
SMG,19891016,15.47,15.47,15.47,15.47,9178
UFM,19891016,12.9,12.9,12.7,12.7,162000
