<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20030530,17.7,17.7,17.6,17.6,193700
ADVANC,20030530,51.5,52,50,50.5,384500
AEC,20030530,11.7,11.8,11.5,11.7,8951800
AEONTS,20030530,22.4,22.4,22,22,1270000
AFC,20030530,9.55,9.55,9.55,9.55,300
AH,20030530,8.106,8.299,8.0577,8.106,2470984
AJ,20030530,6.85,6.95,6.8,6.8,1221600
AMANAH,20030530,1.0789,1.088,1.0697,1.0697,1381406
AMARIN,20030530,9.1,9.1,9.1,9.1,3000
AMATA,20030530,3.8,3.84,3.76,3.78,7679500
AP,20030530,3.96,4.02,3.96,4,36241100
APURE,20030530,1.7422,1.7778,1.7156,1.7156,180225
AQ,20030530,5.8357,5.9234,5.5724,5.6163,29764050
ASIAN,20030530,3.6,3.6,3.575,3.575,107040
ASIMAR,20030530,1.82,1.9,1.81,1.87,6643300
ASP,20030530,3.05,3.075,2.975,2.975,5537000
AYUD,20030530,167,168,165,167,7000
BAFS,20030530,6.5394,6.581,6.4977,6.5394,762025
BANPU,20030530,41.25,41.75,40.5,41.75,1385100
BAT-3K,20030530,42.5,42.5,42,42.25,14600
BAY,20030530,8.8,8.85,8.6,8.6,8731914
BBL,20030530,58,58,56.5,57,3192400
BCP,20030530,5.45,5.55,5.4,5.55,568200
BDMS,20030530,4.0447,4.0829,4.0066,4.0066,191310
BEC,20030530,22,22.4,22,22.2,1945000
BFIT,20030530,6.15,6.15,6.1,6.15,22000
BIG,20030530,16.5,16.8,16.5,16.8,600
BIGC,20030530,14.3,14.4,14,14.2,440800
BJC,20030530,4.3,4.5,4.2,4.4,2600
BKI,20030530,150.667,150.667,150.667,150.667,45600
BLAND,20030530,0.346,0.348,0.34,0.344,19700000
BROOK,20030530,0.32,0.32,0.3,0.32,818200
CCET,20030530,3.025,3.025,2.975,3,2308000
CENTEL,20030530,1.5479,1.5479,1.526,1.526,327300
CFRESH,20030530,4.52,4.54,4.52,4.52,152300
CHARAN,20030530,39.5,40,39.5,40,1700
CHOTI,20030530,89,89,89,89,1000
CHUO,20030530,7.3,7.3,6.5,6.5,25100
CI,20030530,4.66,4.68,4.64,4.64,33000
CIMBT,20030530,3.524,3.524,3.4592,3.4808,3831870
CK,20030530,1.57,1.61,1.57,1.59,3362000
CM,20030530,3.2709,3.2709,3.2709,3.2709,24213
CNS,20030530,33.5,33.5,32.5,32.75,241200
CPF,20030530,4.06,4.22,4.06,4.22,91605296
CPH,20030530,4.7,4.72,4.7,4.7,29200
CPI,20030530,4.1067,4.1261,4.068,4.068,131946
CPL,20030530,30.75,30.75,30.5,30.5,6000
CPN,20030530,5.65,5.8,5.65,5.65,2466500
CSC,20030530,14.5,14.6,14.3,14.5,383500
CTW,20030530,8.75,8.85,8.7,8.75,253100
CWT,20030530,4.05,4.1,4,4,46400
DCC,20030530,11.1,11.3,11.1,11.2,636200
DELTA,20030530,27.75,27.75,27.25,27.25,1016400
DRACO,20030530,1.95,1.96,1.95,1.95,7600
DTCI,20030530,5.25,5.25,5.25,5.25,1000
EARTH,20030530,2.6,2.6,2.54,2.56,2294900
EASTW,20030530,3.55,3.575,3.55,3.55,57000
EE,20030530,1.25,1.25,1.25,1.25,15000
EGCO,20030530,48.75,49.25,48.5,49.25,1089800
