<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20000828,12.2,12.2,12.2,12.2,25000
ADVANC,20000828,35,35,34.8,35,132000
AJ,20000828,0.22,0.23,0.22,0.22,200000
AMATA,20000828,0.65,0.65,0.55,0.55,269000
AP,20000828,0.29,0.29,0.28,0.28,100000
APURE,20000828,2.1333,2.1333,2.0444,2.0444,82687
ASIAN,20000828,1.775,1.775,1.775,1.775,31999
ASP,20000828,1.925,1.95,1.85,1.875,678000
AYUD,20000828,93,93,93,93,500
BANPU,20000828,18.75,18.75,18.5,18.5,214600
BAT-3K,20000828,20.75,20.75,20.5,20.5,4600
BAY,20000828,5.9,5.9,5.8,5.9,1825900
BBL,20000828,26.25,26.25,25.5,25.5,478500
BCP,20000828,5.7,5.7,5.7,5.7,27700
BEC,20000828,25.2,25.6,25,25.6,1617000
BFIT,20000828,5.375,5.375,4.95,4.95,987000
BIG,20000828,23.5,23.75,23.25,23.25,11000
BIGC,20000828,16.75,16.75,16.75,16.75,28400
BJC,20000828,3.425,3.425,3.4,3.4,5900
BKI,20000828,49.3325,50.6657,49.3325,50.2213,14625
BLAND,20000828,0.26,0.27,0.26,0.27,2172000
BTS,20000828,2.1662,2.2604,2.1662,2.2604,2218380
CFRESH,20000828,2.6668,2.7002,2.6668,2.7002,248984
CHOTI,20000828,133,135,133,135,4500
CK,20000828,1.15,1.15,1.125,1.15,373000
CM,20000828,2.6803,2.6803,2.6803,2.6803,5503
CNS,20000828,16.75,17,16.25,16.25,59900
CPF,20000828,4.95,4.975,4.925,4.95,674000
CPH,20000828,2.7,2.8,2.7,2.8,64000
CTW,20000828,7.625,7.75,7.5,7.5,583600
DELTA,20000828,29.8,30.6,29.6,30,175000
DRACO,20000828,1.7,1.75,1.675,1.675,51500
EASTW,20000828,2.8,2.8,2.8,2.8,187000
EGCO,20000828,34.25,34.25,33.25,33.5,130900
ESTAR,20000828,0.4,0.4,0.375,0.375,560000
FMT,20000828,20.25,21.5,20.25,20.25,149500
GEL,20000828,0.4595,0.5285,0.4595,0.5285,22196
GFPT,20000828,0.4281,0.4281,0.4281,0.4281,453910
GOLD,20000828,5,5,4.9,4.9,168300
GRAMMY,20000828,10.2,10.2,10,10,106000
HANA,20000828,30,30,29.6,29.6,1954000
ICC,20000828,65.5,65.5,65.5,65.5,900
IEC,20000828,0.064,0.064,0.063,0.063,6400000
INTUCH,20000828,17.6,17.7,17.5,17.5,474000
IRC,20000828,1.6,1.6,1.6,1.6,20000
IRPC,20000828,2.0857,2.0857,1.9887,1.9887,1387883
ITD,20000828,1.65,1.675,1.6,1.6,1199000
JAS,20000828,0.92,0.93,0.91,0.92,4455000
JUTHA,20000828,2.2,2.2,2.2,2.2,5000
KBANK,20000828,21.75,22.25,21.5,21.75,1442800
KCE,20000828,7.6855,7.6855,7.6467,7.6467,137830
KGI,20000828,0.9921,0.9921,0.9237,0.9579,7016876
KKP,20000828,16,16.5,15.5,15.5,915600
KTB,20000828,12.75,12.75,12.5,12.75,204668
KYE,20000828,67,67,66.5,66.5,3000
LANNA,20000828,2.125,2.125,2.1,2.1,29000
LEE,20000828,1.2,1.2083,1.1917,1.2,972000
LH,20000828,1.15,1.15,1.125,1.15,991000
LOXLEY,20000828,4.225,4.225,4.15,4.2,280000
LRH,20000828,8.1475,8.2639,8.1475,8.2639,22713
MAKRO,20000828,48.5,48.5,48.25,48.25,850100
MALEE,20000828,6.2,6.4,6.1,6.1,1595000
MBK,20000828,17.75,17.75,17.75,17.75,50500
METCO,20000828,69,69,68,68,1400
MINT,20000828,1.1303,1.1528,1.1303,1.1303,152800
MK,20000828,0.41,0.41,0.41,0.41,25000
MSC,20000828,1.5,1.5,1.45,1.475,167000
NMG,20000828,16,16,15.5,15.5,306500
NOBLE,20000828,1.83,1.83,1.7568,1.83,239344
NPP,20000828,9.9,9.9,9.7,9.7,20500
NTV,20000828,14,14,14,14,6000
NWR,20000828,3.4629,3.4629,3.0781,3.0781,85117
OHTL,20000828,208,208,208,208,500
PDI,20000828,10,10,9.7,9.7,73400
PL,20000828,1.35,1.375,1.3,1.3,1331000
POST,20000828,3.25,3.25,3.25,3.25,4000
PR,20000828,50,50,49.5,49.5,15000
PRANDA,20000828,1.3,1.3,1.3,1.3,10000
PSL,20000828,0.65,0.7375,0.65,0.7375,1178000
PTTEP,20000828,24.8,25,24.8,24.8,300000
QH,20000828,0.58,0.6,0.58,0.58,1147000
RCL,20000828,3.275,3.425,3.275,3.425,15000
SAMART,20000828,1.975,2,1.95,1.975,836000
SAMCO,20000828,0.91,0.95,0.91,0.95,4000
SAMTEL,20000828,1.875,1.925,1.875,1.9,628000
