<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20060329,3.82,3.84,3.7,3.84,104500
ABC,20060329,6,6,6,6,500
ACAP,20060329,7.3,7.35,6.9,6.9,82500
ACC,20060329,2.36,2.48,2.34,2.4,8636200
ADAM,20060329,1.0658,1.0658,1.0574,1.0574,103676
ADVANC,20060329,94,94,93,94,5199900
AEC,20060329,7.6,7.8,7.6,7.8,11401
AEONTS,20060329,48,48,46,46,412400
AH,20060329,26,26,26,26,382600
AI,20060329,9.9,10,9.9,9.9,205600
AIT,20060329,8.8,8.8,8.7333,8.7333,139950
AJ,20060329,4.02,4.3,3.92,3.94,38993700
AMANAH,20060329,0.78,0.79,0.77,0.77,878600
AMARIN,20060329,11.7,11.8,11.7,11.7,24500
AMATA,20060329,18,18,17.7,17.8,1719000
AMC,20060329,4.9061,4.9259,4.9061,4.9259,14760
AOT,20060329,49,49,47.5,47.5,3475600
AP,20060329,4.12,4.26,4.12,4.26,6879000
APURE,20060329,7.4667,7.5111,7.3333,7.3778,7477537
AQ,20060329,2.8643,2.8643,2.8456,2.8456,601128
ASIAN,20060329,4.38,4.38,4.38,4.38,58600
ASIMAR,20060329,1.38,1.39,1.36,1.37,2220501
ASK,20060329,7.7951,7.8445,7.7458,7.8445,419772
ASP,20060329,4.32,4.34,4.26,4.3,14011800
AYUD,20060329,17.1,17.2,17,17.2,16100
BAFS,20060329,7.539,7.539,7.4974,7.4974,225138
BANPU,20060329,146,146,143,144,493400
BAT-3K,20060329,60,60.5,60,60.5,11200
BAY,20060329,17.3,17.4,17.2,17.2,1070151
BBL,20060329,109,109,106,107,12366160
BCH,20060329,2.24,2.24,2.1943,2.2057,5312700
BCP,20060329,13.5,13.5,13.4,13.4,43300
BDMS,20060329,24.4,24.4,24.3,24.4,142800
BEC,20060329,12.4,12.4,12.2,12.3,249600
BFIT,20060329,10.6,10.7,10.5,10.6,442360
BH,20060329,31.5,31.75,31.25,31.75,361035
BIG,20060329,8.9,8.9,8.9,8.9,2000
BIGC,20060329,36.25,38,36.25,38,196900
BJC,20060329,4.775,4.775,4.775,4.775,1100
BKI,20060329,197.333,198.667,197.333,198.667,4050
BKKCP,20060329,9,9,9,9,62000
BLAND,20060329,0.81,0.81,0.79,0.8,21430300
BLISS,20060329,2.1678,2.2819,2.1393,2.2106,36100
BOL,20060329,0.192,0.192,0.192,0.192,1300
BROOK,20060329,0.82,0.85,0.8,0.8,101700
BSBM,20060329,1.25,1.25,1.22,1.22,709500
BTC,20060329,1.61,1.64,1.61,1.62,1014501
BUI,20060329,18,18,17.9,17.9,2900
CCET,20060329,3.66,3.66,3.62,3.62,1086100
CCP,20060329,2.06,2.06,1.97,1.97,1922700
CEN,20060329,2.78,2.86,2.76,2.76,34164000
CENTEL,20060329,5.1111,5.1476,5.1111,5.1476,270500
CFRESH,20060329,3.28,3.28,3.22,3.24,269901
CHOTI,20060329,94,94,94,94,100
CHUO,20060329,15.6,15.6,15.5,15.5,111900
CI,20060329,4.6,4.6,4.52,4.52,44300
CIMBT,20060329,3.2646,3.2646,3.243,3.243,1836262
CITY,20060329,2.62,2.64,2.5,2.54,2312900
CK,20060329,10.9,11.1,10.9,10.9,919800
CM,20060329,2.4895,2.4895,2.4713,2.4895,140110
CMO,20060329,1.8,1.8,1.77,1.77,48200
CNS,20060329,42.25,42.25,42,42,111300
CNT,20060329,3.14,3.14,3.12,3.12,124519
