<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ADVANC,19990402,24,24.4,24,24.4,91000
AHC,19990402,6,6,6,6,2000
AJ,19990402,0.17,0.17,0.15,0.17,808000
APURE,19990402,1.3333,1.3333,1.3333,1.3333,34200
ASIA,19990402,8,8.2,8,8.2,3100
ASIMAR,19990402,0.6295,0.6295,0.6152,0.6152,52419
ASP,19990402,5.65,5.7,5.6,5.65,304000
AYUD,19990402,110,110,106,106,4800
BANPU,19990402,21.19,21.19,20.9,21.05,23700
BAT-3K,19990402,29.75,29.75,28.75,29.5,5400
BAY,19990402,11.5,11.75,11,11.25,3926645
BBL,19990402,53.5,54.5,53,54,2418600
BCP,19990402,6.1,6.1,6,6,449600
BEC,19990402,19.3,19.4,19.1,19.2,341000
BIG,19990402,13.75,13.75,13.5,13.5,11800
BIGC,19990402,11.25,13,11.25,13,6959700
BJC,19990402,4.8,4.8,4.8,4.8,200
BKI,19990402,46.6658,46.6658,45.7769,46.2214,8325
BLAND,19990402,0.3,0.3,0.28,0.28,11516000
BTS,19990402,5.6509,5.6509,5.4625,5.5567,1435104
BUI,19990402,6.4167,6.4167,6.4167,6.4167,916
CENTEL,19990402,0.5476,0.5695,0.5476,0.5695,753300
CHARAN,19990402,35.75,35.75,32.5,32.5,5600
CHOTI,19990402,148,149,148,148,1100
CK,19990402,6.35,6.45,6.35,6.45,185470
CM,19990402,3.0437,3.0891,2.9983,3.0891,38522
CNS,19990402,77.5,78,77,78,22400
CPF,19990402,2.0383,2.0516,2.025,2.025,609876
CPI,19990402,1.8984,1.8984,1.8984,1.8984,10324
CPL,19990402,14,15,14,15,8700
CSC,19990402,9.5,9.6,9.5,9.6,10100
CWT,19990402,2.15,2.25,2.15,2.25,8000
DCC,19990402,0.53,0.53,0.42,0.42,67000
DELTA,19990402,16.5,16.9,16.4,16.4,794000
DRACO,19990402,1.25,1.25,1.25,1.25,12000
DTC,19990402,29.5,29.75,29.5,29.5,2600
DTCI,19990402,5.8,5.8,5.8,5.8,3000
EASTW,19990402,3.5,3.5,3.475,3.475,112000
EGCO,19990402,53.5,53.5,53,53.5,135600
ERW,19990402,0.5167,0.55,0.5,0.5,997200
ESTAR,19990402,0.6,0.6,0.45,0.475,1018400
F&D,19990402,15,15,14.75,14.75,3000
GEL,19990402,0.3446,0.4365,0.3446,0.4365,89222
GFPT,19990402,0.4089,0.4089,0.4025,0.4089,1346080
GJS,19990402,1.8,1.8,1.7,1.8,907700
GOLD,19990402,9.6,9.8,9.5,9.6,6200
GRAMMY,19990402,12.7,12.8,12.7,12.7,107000
HANA,19990402,6.55,6.55,6.35,6.4,476000
HTC,19990402,4.4,4.4,4.4,4.4,40000
IEC,19990402,0.04,0.041,0.039,0.039,14370000
INTUCH,19990402,8.15,8.2,8.1,8.2,77000
IRC,19990402,0.45,0.45,0.45,0.45,25000
IRPC,19990402,2.5708,2.6193,2.4738,2.5708,1331291
ITD,19990402,7.05,7.1,6.95,7.1,785000
JAS,19990402,0.62,0.62,0.6,0.61,3271000
KAMART,19990402,0.2965,0.3389,0.2965,0.3304,446163
KBANK,19990402,38.6855,39.0161,38.3548,38.6855,567587
KCE,19990402,4.8243,4.8243,4.7511,4.7511,57458
KGI,19990402,2.0526,2.0526,1.9842,2.0184,6732139
KKP,19990402,10.75,10.75,10.25,10.5,2233300
KTB,19990402,18,18,17.25,17.75,3619858
KWC,19990402,27.5,27.5,27.5,27.5,100
KWG,19990402,1.2,1.4,1.2,1.3,15701
KYE,19990402,29.75,30.5,29.25,30.25,1900
