<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,19920625,26.9063,26.9063,26.9063,26.9063,80
ABICO,19920625,32.3931,35.1963,32.0816,35.1963,793649
AFC,19920625,44,44,43.5,43.5,36000
AHC,19920625,18.85,18.85,18.6688,18.85,5655
AJ,19920625,3.75,3.75,3.625,3.65,2342000
AMARIN,19920625,9.5323,9.6492,9.4153,9.5323,2927460
ASIA,19920625,49.9257,51.1051,48.7464,49.1395,43880
ASP,19920625,5.785,5.834,5.687,5.785,12681000
AYUD,19920625,186,190,185,187,76000
BANPU,19920625,28.46,31.07,28.46,29.65,1147600
BAY,19920625,33.7408,34.1287,33.353,33.9347,1449731
BBL,19920625,71,72,70.5,71.5,1788490
BDMS,19920625,5.3274,5.3274,5.3274,5.3274,106989
BFIT,19920625,98.5631,101.301,97.8786,99.2476,59874
BH,19920625,13.3887,13.3887,13.3887,13.3887,2763
BIG,19920625,40.75,42,40,41,11900
BIGC,19920625,11.9867,13.6623,11.9867,13.6623,7370
BKI,19920625,152.072,154.756,152.072,152.967,72885
BLAND,19920625,14.4,14.5,14.1,14.4,10687000
BTNC,19920625,37.75,37.75,37.75,37.75,6000
BTS,19920625,103.6,104.541,102.658,103.6,568584
BUI,19920625,61.85,61.85,61.85,61.85,737
CEN,19920625,3.7214,3.8174,3.7214,3.8174,22900
CENTEL,19920625,2.1985,2.2219,2.0547,2.0788,2704900
CHOTI,19920625,127,127,127,127,100
CIMBT,19920625,22.3118,22.3118,22.3118,22.3118,2312
CNS,19920625,59.1441,59.7297,59.1441,59.7297,323605
CNT,19920625,35.7958,35.9903,35.6012,35.7958,306360
CPF,19920625,6.0217,6.0217,5.702,5.7553,5267457
CPH,19920625,54.17,57.8942,54.17,55.8628,1221339
CSC,19920625,47.7734,49.1383,47.5004,49.1383,4210
CTW,19920625,31.0936,31.447,31.0936,31.0936,10243
CWT,19920625,47.25,48.5,46.5,48.5,451800
DCC,19920625,4.525,4.575,4.35,4.4,1671000
DTC,19920625,74.2497,74.2497,73.7737,74.2497,2783
DTCI,19920625,59,59,58.5,59,3900
EE,19920625,7.8,7.95,7.65,7.8,5799000
ERW,19920625,5.3079,5.386,5.3079,5.3469,24336
FE,19920625,165,165,165,165,400
GEL,19920625,24.532,24.532,23.1961,23.439,2098881
GFPT,19920625,4.0569,4.1208,3.9931,4.1208,4078950
GYT,19920625,254,258,254,258,600
HTC,19920625,4.3984,4.5265,4.3984,4.5265,70253
ICC,19920625,343.539,343.539,343.539,343.539,1075
IEC,19920625,0.8626,0.8833,0.8626,0.8833,1478100
INSURE,19920625,69,69,68.5,68.5,4000
JCT,19920625,33.6812,34.087,33.6812,34.087,4312
JUTHA,19920625,41.654,42.5129,41.2246,42.2982,26894
KBANK,19920625,28.6997,29.057,28.6997,28.8188,1965354
KCE,19920625,3.5898,3.7057,3.5898,3.6478,2883370
KDH,19920625,37.25,37.25,37.25,37.25,100
KGI,19920625,11.0423,11.3367,10.895,11.3367,13393971
KKC,19920625,3.8643,3.8643,3.8643,3.8643,14741
KKP,19920625,77.7143,79.4286,77.7143,79.4286,290500
KTB,19920625,13.5308,13.5308,13.2429,13.3389,1264029
LEE,19920625,1.3583,1.3667,1.3333,1.35,333000
LH,19920625,7.9973,7.9973,7.8054,7.9334,1381708
LTX,19920625,41.5,42.5,41.5,42.5,2200
MALEE,19920625,74.6205,76.2787,73.515,75.1732,223249
MATI,19920625,11.3082,11.3082,11.2212,11.3082,132200
MDX,19920625,83.5,86,82,85.5,523100
MFC,19920625,28.4,28.4,27.4,28,1501000
MINT,19920625,0.7885,0.7885,0.7469,0.7469,8655500
MK,19920625,10.6998,10.6998,10.4106,10.507,1021843
MODERN,19920625,94.9242,95.9848,93.8636,95.9848,37337
NC,19920625,36.0247,37.25,35.5345,37.25,119088
NEP,19920625,1.975,2,1.85,1.85,17143000
NKI,19920625,56.4228,59.432,56.4228,57.9274,10632
NMG,19920625,48.3066,48.8619,48.3066,48.3066,243132
NPK,19920625,31.5,32,31.5,31.5,29000
OCC,19920625,53,56,53,56,3800
OHTL,19920625,180,180,180,180,500
PAF,19920625,7.4259,7.4259,7.2933,7.3596,153086
PDI,19920625,71.9568,72.3776,71.536,71.9568,102423
PE,19920625,57.082,57.082,56.364,56.723,38855
PG,19920625,3.0139,3.0569,3.0139,3.0569,46439
PK,19920625,11,11,10.9,11,46000
POLAR,19920625,9.6761,9.6761,9.397,9.49,476410
PR,19920625,16.8547,16.8547,16.8547,16.8547,2965
PRANDA,19920625,22,22,22,22,30000
QH,19920625,5.8134,5.8134,5.7796,5.8134,112428
RAM,19920625,71,72,71,72,2300
RCI,19920625,4.925,5.221,4.876,5.122,3225000
RCL,19920625,5.6504,5.6504,5.6504,5.6504,13780
