<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20180223,12.7,12.76,12.7,12.76,2200
BMSCITH,20180223,13.72,13.79,13.67,13.79,354000
BSET100,20180223,11.23,11.32,11.22,11.32,245600
CHINA,20180223,6.39,6.4,6.39,6.4,28700
EBANK,20180223,6.73,6.73,6.02,6.05,10200
ECOMM,20180223,9.04,9.04,9.04,9.04,800
EICT,20180223,4.79,4.79,4.79,4.79,200
ENGY,20180223,6.87,6.87,6.8,6.8,1500
ENY,20180223,7.87,7.87,7.35,7.4,68700
ESET50,20180223,6.06,6.06,6.06,6.06,200
GLD,20180223,1.79,1.79,1.78,1.79,21700
TDEX,20180223,11.3,11.44,11.29,11.44,201200
TGOLDETF,20180223,3.92,3.92,3.9,3.92,5400
2S,20180223,4.76,4.8,4.74,4.76,384100
A,20180223,6.7,6.7,6.7,6.7,60000
AAV,20180223,5.5,5.65,5.5,5.65,3993500
ABICO,20180223,7.8,7.95,7.6,7.9,785500
ABPIF,20180223,8.85,8.9,8.85,8.9,43300
ACAP,20180223,11.7,12.1,11.5,12.1,1692000
ACC,20180223,0.52,0.58,0.51,0.58,6263200
ADB,20180223,1.34,1.43,1.34,1.43,11338900
ADVANC,20180223,193,195,192.5,194.5,2635900
AEC,20180223,0.54,0.55,0.53,0.53,143200
AEONTS,20180223,169,173,163,173,1641600
AF,20180223,0.9,0.9,0.89,0.89,4000
AFC,20180223,9.1,9.1,9.1,9.1,9000
AGE,20180223,1.55,1.55,1.53,1.55,694600
AH,20180223,32.5,34.75,32.5,34.5,949000
AHC,20180223,22,22,22,22,500
AIMIRT,20180223,10,10,10,10,137300
AIRA,20180223,2.18,2.18,2.16,2.16,493200
AIT,20180223,29.5,29.5,29.25,29.5,332600
AJ,20180223,13.8,13.8,13.4,13.5,1109200
AJA,20180223,0.53,0.56,0.53,0.54,9508000
AKP,20180223,1.98,1.99,1.97,1.99,254200
AKR,20180223,1.06,1.08,1.05,1.08,2338800
ALLA,20180223,1.96,1.99,1.96,1.99,84400
ALT,20180223,3.96,4.02,3.94,3.96,730000
ALUCON,20180223,247,249,247,249,900
AMA,20180223,16.6,17,16.5,16.9,1176300
AMANAH,20180223,1.85,1.88,1.84,1.86,15868600
AMARIN,20180223,5,5.05,5,5,72700
AMATA,20180223,25.25,26,25.25,26,5572600
AMATAR,20180223,10.5,10.6,10.5,10.6,8000
AMATAV,20180223,7.9,8.1,7.8,8,526200
AMC,20180223,3.02,3.02,2.98,3.02,72300
ANAN,20180223,5,5.25,5,5.15,20278600
AOT,20180223,67.75,69,67.75,68.75,27669400
AP,20180223,8.35,8.5,8.25,8.4,4898200
APCO,20180223,1.19,1.2,1.18,1.2,536400
APCS,20180223,6.85,6.95,6.65,6.8,832700
APEX,20180223,0.41,0.42,0.41,0.42,4724100
APURE,20180223,1.73,1.78,1.73,1.78,566900
AQ,20180223,0.02,0.04,0.02,0.03,36028000
AQUA,20180223,0.56,0.57,0.55,0.57,7258600
ARIP,20180223,0.66,0.67,0.66,0.67,303600
ARROW,20180223,12.4,12.5,12.3,12.5,176300
AS,20180223,1.61,1.65,1.61,1.63,66700
ASAP,20180223,12.2,12.5,12,12.2,2548300
ASEFA,20180223,5.9,5.9,5.8,5.85,329000
ASIA,20180223,67.5,67.5,66.75,67,1100
ASIAN,20180223,9.4,9.55,9.3,9.5,5879400
ASIMAR,20180223,3.14,3.2,3.12,3.2,1535400
ASK,20180223,22.5,22.6,22.4,22.6,148300
ASN,20180223,4.28,4.34,4.28,4.34,300
ASP,20180223,3.96,4.02,3.96,4.02,3555000
ATP30,20180223,1.86,1.93,1.85,1.93,8231200
AU,20180223,13.8,14.2,13.8,14,3311500
AUCT,20180223,5.7,5.8,5.65,5.8,284200
AYUD,20180223,35,35.25,34,35.25,92600
BA,20180223,14.2,14.7,14.2,14.7,1062500
BAFS,20180223,40,40,38.75,39.25,2025000
BANPU,20180223,21.7,22.3,21.2,22.2,157221200
BAT-3K,20180223,226,226,226,226,100
BAY,20180223,42.25,43,42.25,42.75,361300
BBL,20180223,205,207,204,206,1577500
BCH,20180223,16.2,16.4,16.1,16.3,2869100
BCP,20180223,39.75,40.5,39.75,40.25,2662000
BCPG,20180223,23.3,24.5,23.3,24.4,25043300
BDMS,20180223,21.9,22.5,21.9,22.5,20580900
BEAUTY,20180223,21,21.9,21,21.7,73331200
BEC,20180223,10.8,10.9,10.4,10.6,6365100
BEM,20180223,7.25,7.4,7.25,7.35,28179300
BFIT,20180223,36.5,36.5,36.25,36.5,156100
BGRIM,20180223,29,29.5,28.75,29.25,6577400
BGT,20180223,1.31,1.31,1.26,1.29,218500
BH,20180223,202,207,201,207,2503100
BIG,20180223,3,3.1,3,3.08,7995900
BIZ,20180223,3.8,3.8,3.66,3.68,51700
BJC,20180223,54.5,55.5,54.5,55,5306800
BJCHI,20180223,2.86,2.9,2.76,2.82,1716800
BKD,20180223,3.48,3.52,3.4,3.4,9412800
BKI,20180223,382,385,377,377,51800
BKKCP,20180223,11,11,11,11,5000
BLA,20180223,34.75,35.5,34.75,35,2122100
BLAND,20180223,1.72,1.74,1.72,1.72,10427200
BM,20180223,3.14,3.18,3.02,3.14,430600
BOFFICE,20180223,12,12.3,12,12.1,1030000
BOL,20180223,2.06,2.14,2.04,2.12,1217300
BPP,20180223,24.3,24.8,24.3,24.8,1465200
BR,20180223,7.2,7.25,7.15,7.2,4478200
BROCK,20180223,2.8,2.8,2.7,2.7,249100
BROOK,20180223,0.72,0.73,0.72,0.73,2500300
BRR,20180223,7.9,8,7.85,7.95,198500
BRRGIF,20180223,10.6,10.6,10.6,10.6,109300
BSBM,20180223,1.39,1.4,1.39,1.39,151200
BSM,20180223,0.72,0.73,0.71,0.72,998600
BTC,20180223,0.9,0.92,0.9,0.91,3925500
BTNC,20180223,24.3,24.3,24.3,24.3,200
BTS,20180223,8.15,8.25,8.1,8.15,38689500
BTSGIF,20180223,11.8,11.9,11.6,11.8,15469500
BTW,20180223,2.26,2.4,2.22,2.22,3157500
BWG,20180223,1.3,1.3,1.29,1.3,10987900
CBG,20180223,61,63.75,60,63.25,11394500
CCET,20180223,2.72,2.72,2.7,2.72,469100
CCP,20180223,0.48,0.49,0.47,0.48,1376800
CEN,20180223,1.5,1.5,1.48,1.48,424700
CENTEL,20180223,48.75,51,48.75,51,2280700
CFRESH,20180223,5.8,5.85,5.8,5.85,9000
CGD,20180223,1.5,1.6,1.49,1.59,22801600
CGH,20180223,1.3,1.3,1.28,1.28,12791800
CHARAN,20180223,36.5,36.5,36.5,36.5,34100
CHEWA,20180223,1.17,1.2,1.17,1.2,3031800
CHG,20180223,2.02,2.06,2.02,2.06,27458600
CHO,20180223,1.78,1.8,1.67,1.75,3634600
CHOTI,20180223,146.5,146.5,146,146,300
CHOW,20180223,5.3,5.35,5.3,5.3,107400
CI,20180223,1.7,1.7,1.68,1.7,585400
CIG,20180223,0.46,0.46,0.45,0.46,286000
CIMBT,20180223,1.1,1.11,1.1,1.11,2118600
