<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20051012,4.5,4.52,4.46,4.48,17000
ACC,20051012,3.1,3.12,3.06,3.08,946200
ADAM,20051012,0.9474,0.9728,0.9474,0.9559,6147566
ADVANC,20051012,105,105,103,104,2772701
AEC,20051012,7.05,7.1,6.9,6.95,422920
AEONTS,20051012,32.5,32.5,32.5,32.5,500
AFC,20051012,6.4,6.8,6.1,6.4,39200
AH,20051012,27.25,27.25,26.75,26.75,45100
AHC,20051012,69.5,70,69.5,70,600
AIT,20051012,9.3333,9.4,9.1333,9.1333,171150
AJ,20051012,3.98,3.98,3.88,3.88,554200
AMANAH,20051012,0.99,1,0.97,0.98,1479100
AMARIN,20051012,10.1,10.1,10.1,10.1,2000
AMATA,20051012,12.7,12.8,12.6,12.6,4671200
AMC,20051012,4.8072,4.827,4.8072,4.827,39630
AOT,20051012,50.5,51.5,50.5,51,1539000
AP,20051012,3.64,3.68,3.64,3.68,3825400
APURE,20051012,3.2178,3.3244,3.2178,3.3067,7192125
AQ,20051012,3.2949,3.3323,3.2949,3.3136,557411
ASIAN,20051012,4.96,4.96,4.94,4.94,600
ASIMAR,20051012,1.42,1.43,1.41,1.41,283500
ASP,20051012,5.05,5.05,4.9,4.9,12657400
AYUD,20051012,15.7,15.7,15.7,15.7,1500
BAFS,20051012,7.4974,7.539,7.4974,7.4974,157194
BANPU,20051012,151,153,150,151,1099500
BAT-3K,20051012,61.5,61.5,61.5,61.5,8000
BAY,20051012,12.9,13,12.8,12.9,4899300
BBL,20051012,100,102,100,100,3710550
BCH,20051012,1.6114,1.6457,1.5657,1.5657,2010500
BCP,20051012,14.7,14.9,14.7,14.8,1359503
BDMS,20051012,20.4,20.8,20,20.3,1306200
BEC,20051012,15.7,15.7,15.4,15.4,626600
BFIT,20051012,14.25,14.375,14,14,2053000
BH,20051012,26,26.25,25.75,26,1032200
BIGC,20051012,27,27,27,27,19000
BJC,20051012,4.975,4.975,4.975,4.975,300
