<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,20040202,9,9,9,9,1700
ACC,20040202,16.6,16.9,16.1,16.4,269900
ADAM,20040202,3.8912,3.9419,3.6036,3.6036,222836
ADVANC,20040202,80,80.5,76,76,3566610
AEC,20040202,15.5,15.5,15.1,15.1,313000
AEONTS,20040202,31.6,31.6,28.6,28.6,59000
AFC,20040202,13.2,13.6,13.2,13.6,7000
AH,20040202,31.8,31.8,29,29.8,368505
AHC,20040202,52.5,53,52.5,52.5,1900
AIT,20040202,32.5,32.5,26.3333,26.6667,547500
AJ,20040202,6.75,6.9,6.65,6.65,974600
AMANAH,20040202,1.3897,1.3989,1.3623,1.3714,1298500
AMARIN,20040202,10.3,10.3,10.3,10.3,30000
AMATA,20040202,13.4,13.6,11.7,11.7,4951100
AP,20040202,5.75,5.75,5.35,5.35,12503800
APURE,20040202,1.5556,1.5556,1.3778,1.4133,1496700
AQ,20040202,11.9814,12.075,10.2965,11.2326,4057608
ASIAN,20040202,6.35,6.4,6.15,6.3,3620600
ASIMAR,20040202,2.26,2.26,2.2,2.2,539600
ASP,20040202,8.5,8.6,8,8.15,10230000
AYUD,20040202,17.8,18,17.4,17.4,975700
BAFS,20040202,9.2468,9.4967,9.1635,9.4967,1787421
BANPU,20040202,130,130,116,118,4006400
BAT-3K,20040202,62,64,60.5,61,38000
BAY,20040202,11.2,11.4,10.8,10.8,56760700
BBL,20040202,95.5,95.5,92,93,6138130
BCP,20040202,17.6,18.2,15.6,15.7,2175000
BDMS,20040202,6.5632,6.5632,6.4868,6.4868,52413
BEC,20040202,18.7,18.8,17.9,18,6661800
BFIT,20040202,8.7,8.75,7.55,7.55,3584406
BH,20040202,12.4,12.4,11.5,11.5,1713500
BIGC,20040202,18.1,18.1,17.5,17.5,648600
BJC,20040202,7,7.2,7,7.05,15500
BKI,20040202,205.333,206.667,205.333,205.333,4500
BKKCP,20040202,8.9,8.9,8.85,8.85,9900
BLAND,20040202,1.42,1.45,1.3,1.3,59247700
BROOK,20040202,2.6,2.68,2.46,2.46,1197900
BTC,20040202,7.2,7.3,6.9,7.1,3641600
CCET,20040202,3.575,3.6,3.5,3.575,3639000
CCP,20040202,6.45,6.5,5.5,5.75,6824000
CENTEL,20040202,2.154,2.154,2.081,2.081,304000
CFRESH,20040202,3.2,3.38,3.16,3.16,430200
CHARAN,20040202,46.25,46.25,46.25,46.25,1500
CHOTI,20040202,80.5,80.5,80,80,1300
CHUO,20040202,8.9,9.5,8.75,9.4,109200
CI,20040202,11.3,11.3,9.6,9.65,243800
CIMBT,20040202,2.8322,2.8322,2.6376,2.6593,3607309
CK,20040202,18,18.3,15.2,15.7,8476500
CM,20040202,4.3384,4.3384,4.2476,4.2703,1942609
CMR,20040202,16.254,16.254,16.168,16.168,11627
CNS,20040202,75.5,77.5,72,73,2597700
CPALL,20040202,6.1,6.1,5.9,5.95,15397000
CPF,20040202,3.96,3.98,3.8,3.8,43676240
CPH,20040202,14.8,14.8,13.5,13.5,18401
CPI,20040202,4.746,4.746,3.8743,3.8743,153525
CPL,20040202,38,38,37,37,1800
CPN,20040202,9.45,9.55,9.3,9.3,661500
CSC,20040202,25.75,25.75,24.2,24.2,39800
CTW,20040202,10.2,10.6,10.2,10.4,660200
CWT,20040202,16.75,16.75,14.375,14.375,60400
DCC,20040202,20.7,20.8,20.5,20.7,1186500
DELTA,20040202,24.3,24.6,24,24,1270200
DRACO,20040202,3.525,3.525,3.4,3.4,7600
DTC,20040202,38.5,38.75,38,38.25,32600
