<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20111207,10.43,10.52,10.43,10.52,2441600
CHINA,20111207,5.93,6,5.93,6,336900
ENGY,20111207,5,5.07,5,5.07,229800
GLD,20111207,2.43,2.43,2.42,2.43,451900
TDEX,20111207,7.29,7.36,7.27,7.36,1632500
2S,20111207,2.5,2.52,2.36,2.44,16400
A,20111207,3.56,3.6,3.56,3.6,92700
ACAP,20111207,7.05,7.05,6.95,7,27900
ACC,20111207,3.76,3.78,3.74,3.76,81900
ADAM,20111207,0.95,0.95,0.95,0.95,11200
ADVANC,20111207,142,143.5,141,143,4704300
AEONTS,20111207,30,30,30,30,10200
AF,20111207,16,16,16,16,2000
AGE,20111207,5.9,5.95,5.8,5.9,9143900
AH,20111207,10.2,10.4,10.1,10.3,358300
AI,20111207,2.9,2.92,2.9,2.92,61900
AIT,20111207,48,48,47.75,47.75,180200
AJ,20111207,14.6,15.7,14.6,15.5,13397400
AKR,20111207,0.68,0.68,0.67,0.67,4138600
ALUCON,20111207,100,100,100,100,3400
AMANAH,20111207,0.87,0.87,0.85,0.85,150800
AMARIN,20111207,11.9,12,11.9,11.9,11000
AMATA,20111207,12.6,13.1,12.6,13,5090300
AMC,20111207,1.93,1.98,1.93,1.96,216400
AOT,20111207,43,43.75,42.75,43,2099400
AP,20111207,5.15,5.15,5,5.1,37099300
APCO,20111207,4.34,4.34,4.16,4.18,17404000
APCS,20111207,5.85,6.05,5.8,5.85,13707000
APURE,20111207,0.82,0.84,0.82,0.84,1719800
AQ,20111207,0.37,0.37,0.36,0.36,7966000
AQUA,20111207,0.39,0.4,0.38,0.4,106400
ARIP,20111207,1.1,1.11,1.09,1.11,2357600
AS,20111207,12,12.1,12,12.1,74300
ASIAN,20111207,4,4.02,3.98,4,444700
ASIMAR,20111207,1.42,1.52,1.42,1.5,30393200
ASK,20111207,10.5,10.8,10.5,10.8,45300
