<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20011120,17.9,17.9,17.9,17.9,53000
ADVANC,20011120,39.25,40.5,39,40.25,1991400
AEC,20011120,6.7211,6.873,6.6831,6.7591,5489275
AFC,20011120,4.92,4.92,4.84,4.86,34800
AJ,20011120,0.56,0.605,0.56,0.595,7169000
AMATA,20011120,0.955,0.955,0.95,0.95,605000
AP,20011120,1.46,1.48,1.45,1.46,2360000
APURE,20011120,1.5556,1.6,1.5556,1.5822,129375
AQ,20011120,2.071,2.0886,2.0535,2.0535,1514687
ASIAN,20011120,3.4,3.4,3.4,3.4,14999
ASIMAR,20011120,0.6438,0.6438,0.6438,0.6438,2795
ASP,20011120,1.91,2.02,1.91,2,18339000
AYUD,20011120,89,89.5,88.5,88.5,24664
BANPU,20011120,23.5,23.9,23.3,23.3,1300800
BAT-3K,20011120,21.7,22.5,21.7,22.5,24100
BAY,20011120,4.36,4.48,4.36,4.44,12717620
BBL,20011120,34.25,34.75,34,34.75,2585456
BCP,20011120,4.98,5.2,4.98,5.1,2222801
BDMS,20011120,1.5263,1.5263,1.5263,1.5263,131034
BEC,20011120,20.2,20.2,19.9,19.9,2628400
BFIT,20011120,4.975,5.6,4.975,5.3,5553600
BIG,20011120,27,27.5,26.5,26.5,133900
BIGC,20011120,19,19,18.8,19,687300
BJC,20011120,2.7,2.8,2.7,2.8,277239
BKI,20011120,69.3321,70.2209,69.3321,70.2209,43569
BLAND,20011120,0.19,0.198,0.19,0.198,11364190
BROOK,20011120,0.88,0.88,0.86,0.864,765000
CCET,20011120,2.7,2.75,2.675,2.7,1026000
CENTEL,20011120,1.2267,1.2267,1.2121,1.2194,5366000
CFRESH,20011120,6.6671,6.8004,6.6671,6.6671,247485
CHARAN,20011120,32.5,32.5,32.5,32.5,5000
CHOTI,20011120,138,138,138,138,7400
CIMBT,20011120,6.9616,7.0481,6.8751,6.9616,16954910
CK,20011120,1.45,1.45,1.42,1.42,2470000
CM,20011120,3.5207,3.5207,3.498,3.5207,441352
CNS,20011120,22.3,25,22.3,24.3,736900
CPF,20011120,5.3,5.35,5.25,5.3,37366500
CPH,20011120,7.3,7.4,7.25,7.35,1066400
CPI,20011120,1.2398,1.2398,1.2398,1.2398,12905
CPL,20011120,24,24.2,23.8,23.8,16000
CSC,20011120,8.75,8.95,8.7,8.75,688600
CTW,20011120,5.5,5.5,5.3,5.35,38000
CWT,20011120,2.35,2.4,2.34,2.4,14000
DCC,20011120,1.94,2,1.94,2,80000
DELTA,20011120,22.7,23.6,22.7,22.9,3069050
DRACO,20011120,1.34,1.35,1.34,1.35,6000
DTC,20011120,23.5,23.5,23.5,23.5,1000
EASTW,20011120,2.6,2.625,2.575,2.575,1589000
EGCO,20011120,33,33.25,33,33,1197650
ERW,20011120,1.2333,1.2833,1.2333,1.2667,14819460
ESTAR,20011120,0.3225,0.335,0.3225,0.3325,40527200
F&D,20011120,23,23,23,23,14000
FANCY,20011120,3.1499,3.1499,3.1332,3.1332,38401
FMT,20011120,32.5,32.5,32.5,32.5,3000
GEL,20011120,0.6525,0.6571,0.6525,0.6571,48746
