<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20040108,18.1,18.3,18.1,18.2,308646
ADAM,20040108,3.5867,3.5867,3.519,3.519,209478
ADVANC,20040108,85,89.5,84.5,89,7189100
AEC,20040108,16.6,18.1,16.6,18.1,5375558
AEONTS,20040108,34,35.8,33.8,35.2,265000
AFC,20040108,13,13.3,12,12.1,57400
AH,20040108,29.2,29.6,28.8,28.8,329000
AHC,20040108,53,56.5,53,56.5,2400
AIT,20040108,35.3333,36.6667,35.3333,36.6667,409350
AJ,20040108,6.95,7.4,6.95,7.2,2716900
AMANAH,20040108,1.5634,1.5634,1.536,1.536,3293281
AMARIN,20040108,10.5,10.5,10.4,10.4,6000
AMATA,20040108,15.6,16,15.5,15.7,7839600
AP,20040108,5.8,6,5.8,5.8,15470300
APURE,20040108,1.9556,1.9733,1.92,1.92,156825
AQ,20040108,17.1999,17.5509,16.4101,17.5509,45371500
ASIAN,20040108,5.6,5.7,5.6,5.65,611200
ASIMAR,20040108,2.64,2.78,2.64,2.68,2017300
ASP,20040108,10.3,10.9,10.2,10.2,49188000
AYUD,20040108,18.6,18.8,18.5,18.8,27500
BAFS,20040108,10.9962,10.9962,10.7463,10.8296,5369467
BANPU,20040108,140,147,140,143,3739500
BAT-3K,20040108,64,64,62,62.5,127400
BAY,20040108,13.6,13.9,13.5,13.9,26115414
BBL,20040108,101,106,101,106,16635550
BCP,20040108,19.6,19.8,19.2,19.2,15464000
BDMS,20040108,7.0211,7.0211,7.0211,7.0211,1310
BEC,20040108,22.6,23,22,22.2,9561300
BFIT,20040108,7.7,7.8,7.6,7.75,231148
BH,20040108,13.5,13.5,13.1,13.1,4340500
BIG,20040108,18,18.4,18,18.4,7600
BIGC,20040108,18.1,18.4,18.1,18.4,129400
BJC,20040108,7.1,7.2,7,7.2,17300
BKI,20040108,209.333,209.333,209.333,209.333,3750
BKKCP,20040108,9,9,8.95,8.95,14600
BLAND,20040108,1.75,1.8,1.73,1.75,427076608
BROOK,20040108,2,2.06,2,2,346500
BTC,20040108,6.55,6.7,6.45,6.6,5438000
CCET,20040108,3.4,3.475,3.4,3.45,4137000
