<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20021213,28,28,25.75,26,877010
ADVANC,20021213,33.75,33.75,32.75,33,555404
AEC,20021213,14.3,14.5,14,14.2,2628641
AEONTS,20021213,23.4,23.4,23,23,142500
AFC,20021213,7.4,7.4,7.4,7.4,10400
AH,20021213,6.369,6.4655,6.3208,6.369,681347
AHC,20021213,31.5,32,31,32,12700
AJ,20021213,7.2,7.35,7.2,7.25,649700
AMANAH,20021213,1.0971,1.0971,1.0606,1.0697,997500
AMARIN,20021213,8.5,8.6,8.5,8.6,20000
AMATA,20021213,3.96,3.98,3.86,3.92,12534500
AP,20021213,4.125,4.125,4.075,4.1,6777490
APURE,20021213,1.8311,1.8489,1.7778,1.7778,560587
AQ,20021213,4.9142,5.4408,4.9142,5.3969,3881630
ASIAN,20021213,3.075,3.125,3.075,3.1,111400
ASIMAR,20021213,1.66,1.68,1.65,1.66,171235
ASP,20021213,3.75,3.8,3.7,3.7,1118000
AYUD,20021213,142,142,142,142,1000
BAFS,20021213,6.4977,6.4977,6.2895,6.3728,739037
BANPU,20021213,33,33.25,32.5,32.75,728700
BAT-3K,20021213,38.5,38.5,37.75,38.25,6100
BAY,20021213,6.7,6.75,6.65,6.7,2742037
BBL,20021213,52,52,50,51,3238390
BCP,20021213,3.96,4.06,3.94,4.04,783000
BEC,20021213,21.2,21.2,20.8,21.2,1634000
BIG,20021213,20.4,20.4,20,20.4,2900
BIGC,20021213,19.5,19.5,19.3,19.5,72100
BJC,20021213,4.2,4.5,4.2,4.5,600
BKI,20021213,137.333,137.333,137.333,137.333,750
BLAND,20021213,0.34,0.344,0.328,0.344,11705000
BROOK,20021213,0.68,0.68,0.6,0.63,2793925
CCET,20021213,3.125,3.125,3.1,3.1,440000
CFRESH,20021213,5.6,5.65,5.4,5.5,326700
CGD,20021213,0.9386,0.9386,0.9386,0.9386,1118
CHARAN,20021213,30.5,30.5,30.5,30.5,500
CHOTI,20021213,91,91,91,91,200
CIMBT,20021213,4.0213,4.0213,3.9781,3.9781,7434555
CK,20021213,1.31,1.32,1.3,1.3,499000
CM,20021213,3.7706,3.7706,3.7251,3.7251,134276
CNS,20021213,38.75,38.75,38.25,38.5,176000
CPF,20021213,4.22,4.24,4.18,4.2,4593510
CPH,20021213,4.7,4.74,4.7,4.74,7100
CPI,20021213,4.6685,4.746,4.6685,4.746,82079
CPL,20021213,36,36,34.75,34.75,90900
CPN,20021213,5.8,5.8,5.65,5.7,338000
CSC,20021213,11.9,11.9,11.6,11.6,58600
CTW,20021213,7.75,7.75,7.6,7.75,51100
CWT,20021213,5.95,6,5.95,6,1600
DCC,20021213,8.95,9.05,8.8,9,1220200
DELTA,20021213,28.5,28.5,28,28,1365300
EARTH,20021213,7.55,7.6,7.2,7.4,7590200
EASTW,20021213,3.2,3.225,3.2,3.225,268000
EGCO,20021213,37,37.25,37,37,306960
ERW,20021213,1.7833,1.7833,1.7333,1.7667,5535000
ESTAR,20021213,0.66,0.67,0.645,0.665,14085200
F&D,20021213,29,29,29,29,100
FANCY,20021213,11.3,11.6,11.2,11.6,17902
FE,20021213,175,175,174,174,1100
FER,20021213,4.66,4.66,4.56,4.56,257000
FMT,20021213,37,37,37,37,100
FNS,20021213,24.4,24.4,23.4,24,258300
GENCO,20021213,0.87,0.87,0.85,0.86,900000
GFPT,20021213,2.7153,2.7153,2.6035,2.6674,6276520
GOLD,20021213,9.2,9.35,9.15,9.35,1146580
GRAMMY,20021213,19.4,19.4,19.3,19.3,180200
HANA,20021213,12.6,12.7,12.5,12.6,358000
HMPRO,20021213,0.6996,0.6996,0.6646,0.6704,8745961
HTC,20021213,4.7,4.7,4.6,4.62,107000
IEC,20021213,0.064,0.064,0.06,0.0605,13890000
INET,20021213,4.28,4.28,4.16,4.18,98800
INTUCH,20021213,10.6,10.6,10.2,10.2,2179039
IRC,20021213,4.8,4.8,4.7,4.7,163000
IRPC,20021213,1.4261,1.4358,1.4067,1.4261,2944613
ITD,20021213,2.3,2.36,2.3,2.33,48479500
JAS,20021213,0.226,0.226,0.218,0.218,5240000
JUTHA,20021213,2.04,2.04,2.04,2.04,11000
KBANK,20021213,26.75,26.75,26,26,5799415
