<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20031113,21.1,21.5,21.1,21.3,418800
ADVANC,20031113,63.5,64,62,64,1858622
AEC,20031113,19,19.1,18.5,18.5,1014500
AEONTS,20031113,38.6,38.6,38,38,136500
AFC,20031113,14.5,14.8,14.3,14.6,25200
AH,20031113,33.8,34,32.4,32.4,222500
AIT,20031113,47.3333,47.6667,46,46.3333,683700
AJ,20031113,8.6,8.6,8.4,8.45,1222900
ALUCON,20031113,140,140,140,140,1000
AMANAH,20031113,1.7189,1.7189,1.664,1.6731,8475469
AMARIN,20031113,11.5,11.5,11.5,11.5,20000
AMATA,20031113,12.7,12.7,12.2,12.3,2764300
AP,20031113,6.1,6.15,6,6.05,8953900
APURE,20031113,2.7022,2.7733,2.6844,2.6844,4216837
AQ,20031113,19.5692,19.657,18.5162,18.6917,21618650
ASIAN,20031113,6.15,6.4,5.85,5.95,14511800
ASIMAR,20031113,3.1,3.2,3.06,3.08,5135000
ASP,20031113,8.35,8.45,8.3,8.35,6442000
AYUD,20031113,19.2,19.3,19.2,19.2,16300
BAFS,20031113,10.663,10.9129,10.663,10.7463,1326581
BANPU,20031113,89,91.5,88,90,987200
BAT-3K,20031113,78,78,75.5,76,38500
BAY,20031113,12.4,12.5,12.3,12.3,12081600
BBL,20031113,83,84.5,82.5,84.5,2583135
BCP,20031113,14.2,14.8,14.1,14.2,26954200
BDMS,20031113,7.3263,7.3263,7.3263,7.3263,176896
BEC,20031113,26.2,26.4,24.8,24.8,15959500
BFIT,20031113,8.5,8.5,8.4,8.45,212600
BH,20031113,16.4,17.6,16.2,17.4,45296084
BIG,20031113,19.6,19.8,19.4,19.8,22700
BIGC,20031113,17.8,18.5,17.8,18,1306700
BJC,20031113,8,8.1,8,8.1,8000
BKI,20031113,209.333,210.667,208,210.667,14550
BLAND,20031113,2.06,2.06,1.99,2,71667800
BROOK,20031113,2.88,2.96,2.88,2.9,661325
BTC,20031113,11.8,13.4,11.7,13.4,22724600
BTNC,20031113,23,23,23,23,1000
CCET,20031113,3.35,3.4,3.35,3.4,1525000
CENTEL,20031113,2.2635,2.3,2.227,2.2452,658800
CFRESH,20031113,4.92,5.05,4.92,4.94,326700
CHOTI,20031113,87,87,87,87,2700
CHUO,20031113,9.1,9.1,8.8,8.8,54100
CI,20031113,18.6,18.6,18.1,18.1,763400
CIMBT,20031113,3.4592,3.4808,3.4376,3.4592,3102452
CK,20031113,12.8,13.3,12.8,13.3,8039000
CM,20031113,4.3384,4.3384,3.975,4.0886,1043396
CNS,20031113,66.5,66.5,65.5,65.5,500944
CPALL,20031113,5.5,5.5,5.35,5.45,15002000
CPF,20031113,5,5,4.92,4.96,26370200
CPH,20031113,18.5,18.7,18.1,18.3,269000
CPI,20031113,5.2787,5.2787,5.1819,5.2303,183775
CPL,20031113,43.75,43.75,43.5,43.5,4700
CPN,20031113,9.9,9.9,9.75,9.8,2922000
CSC,20031113,33.25,34.25,32,32.75,953500
CSR,20031113,39.75,40,39.75,40,5000
CTW,20031113,13.5,13.5,13.3,13.5,237000
CWT,20031113,21.875,21.875,19.5,19.5,809000
DCC,20031113,23.2,23.4,22.9,23.4,1108600
DELTA,20031113,28,28.25,28,28.25,736100
DRACO,20031113,2.925,3,2.875,2.9,94600
DTC,20031113,41.75,41.75,41.5,41.5,316400
EARTH,20031113,3.92,3.94,3.82,3.82,5170100
EASTW,20031113,5.3,5.35,5.2,5.2,21000
EGCO,20031113,62,70.5,62,67.5,6658394
ERW,20031113,3,3.05,2.9833,2.9833,798600
ESTAR,20031113,1.6125,1.65,1.6125,1.6125,37041732
F&D,20031113,40.75,40.75,40.75,40.75,200
FANCY,20031113,10.1,10.3,10.1,10.1,534900
FER,20031113,7.35,7.55,7.1,7.15,3716800
FMT,20031113,42.25,43,42.25,42.25,2500
FNS,20031113,58.5,60.5,58,58.5,1126800
GENCO,20031113,3.26,3.4,3.26,3.34,15764000
GFPT,20031113,2.85,2.95,2.825,2.825,10391000
GOLD,20031113,14,14.5,14,14.4,4512600
GRAMMY,20031113,20.5,20.7,20.4,20.5,583800
GYT,20031113,512,516,512,516,1000
HANA,20031113,20.6,20.8,20.4,20.8,1716000
