<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,20031203,9.4,9.5,9.4,9.5,1100
ACC,20031203,18.7,18.9,18.7,18.7,444100
ADAM,20031203,4.3987,4.441,4.2296,4.2719,2114168
ADVANC,20031203,68,68,66.5,67.5,1456500
AEC,20031203,16.5,16.6,16.2,16.2,1187900
AEONTS,20031203,37.6,37.8,37.6,37.8,110500
AFC,20031203,14.5,14.5,14,14.4,38400
AH,20031203,30,30,29.8,29.8,121080
AHC,20031203,61,61,59.5,59.5,2000
AIT,20031203,43.6667,44,42,42.3333,905100
AJ,20031203,7.3,7.4,7.25,7.3,1023600
AMANAH,20031203,1.6091,1.6183,1.5909,1.5909,3490156
AMATA,20031203,13.5,14.2,13.4,14,14709000
AP,20031203,5.7,5.9,5.65,5.8,7533400
APURE,20031203,2.2933,2.3289,2.2578,2.2578,811912
AQ,20031203,14.1285,15.8835,14.1285,15.708,24225796
ASIAN,20031203,6,6.05,5.95,6,1453000
ASIMAR,20031203,2.92,2.96,2.9,2.9,868900
ASP,20031203,7.35,7.5,7.15,7.5,9139000
AYUD,20031203,18.5,18.6,18.5,18.5,71300
BAFS,20031203,10.2464,10.413,10.1631,10.2464,2745955
BANPU,20031203,99.5,105,99.5,103,3031700
BAT-3K,20031203,64,65,63.5,65,85400
BAY,20031203,11.7,11.8,11.6,11.6,28370200
BBL,20031203,83.5,84.5,83.5,84,3861460
BCP,20031203,13.7,14,13.6,13.7,7852600
BDMS,20031203,6.7921,6.8303,6.6395,6.8303,1352275
BEC,20031203,22.6,22.8,22.2,22.8,2943000
BFIT,20031203,7.8,8,7.8,8,224500
BH,20031203,15.2,15.7,15,15.3,6300015
BIG,20031203,18.4,18.4,18.3,18.3,3000
BIGC,20031203,18.4,18.6,18.4,18.5,588600
BJC,20031203,8,8.1,8,8,6100
BKKCP,20031203,8.95,8.95,8.9,8.9,7000
BLAND,20031203,1.62,1.78,1.62,1.78,636499776
BROOK,20031203,2.64,2.72,2.54,2.58,1892400
BTC,20031203,7.1,7.55,6.65,7.25,31960500
CCET,20031203,3.35,3.35,3.325,3.35,1657000
CENTEL,20031203,2.227,2.227,2.1905,2.2087,725900
CFRESH,20031203,4.5,4.5,4.46,4.48,291200
CHOTI,20031203,86,91,86,91,9800
CHUO,20031203,7.5,7.75,7.4,7.75,6200
CI,20031203,15.4,15.6,15.2,15.4,521700
CIMBT,20031203,3.243,3.2646,3.2214,3.2214,9442187
CK,20031203,19.2,19.6,18.8,19.1,14476200
CM,20031203,4.0886,4.0886,4.0886,4.0886,38522
CNS,20031203,58.5,58.5,57,57.5,563500
CPALL,20031203,5.35,5.4,5.3,5.3,7987000
CPF,20031203,4.48,4.52,4.48,4.5,19392800
CPH,20031203,18.7,18.8,18.4,18.6,105600
CPI,20031203,5.085,5.1819,4.9881,5.085,244690
CPL,20031203,41.5,41.5,40.5,40.5,3300
CPN,20031203,9.8,9.8,9.75,9.8,440500
CSC,20031203,34.5,34.75,33.5,33.5,533900
CTW,20031203,11.4,11.7,11.4,11.5,87000
CWT,20031203,16.75,17.75,16.75,17,200400
DCC,20031203,23.2,23.2,22.9,22.9,1145900
DELTA,20031203,26.75,27.25,26.5,27.25,1558900
DRACO,20031203,4.5,4.525,4.25,4.325,445300
DTC,20031203,41,41.5,41,41.5,36500
EARTH,20031203,3.88,3.9,3.76,3.8,3253300
EASTW,20031203,5.3,5.3,5.2,5.2,490000
EGCO,20031203,73,74.5,72.5,73.5,1456560
ERW,20031203,3,3,2.8833,3,165000
ESTAR,20031203,1.3,1.35,1.275,1.35,38591600
F&D,20031203,41.5,41.5,41.5,41.5,1500
FANCY,20031203,9.2,9.2,9.1,9.15,240400
FER,20031203,7.9,8.05,7.8,7.9,5907800
FNS,20031203,49.5,49.5,48,49,559300
GEL,20031203,3.9979,4.0438,3.6762,3.9749,3587627
GENCO,20031203,2.72,2.78,2.7,2.7,4553900
GFPT,20031203,2.75,2.8,2.75,2.8,1802000
GJS,20031203,2.66,2.86,2.6,2.86,162164400
GOLD,20031203,13.4,13.5,13.3,13.4,2522600
GRAMMY,20031203,19,19.2,18.7,19,4522821
GYT,20031203,500,500,500,500,300
HANA,20031203,21.2,21.4,20.8,20.8,848000
HMPRO,20031203,1.3584,1.3642,1.335,1.3409,9870361
HTC,20031203,4.94,4.94,4.92,4.92,73500
ICC,20031203,33,33,33,33,100
IEC,20031203,0.12,0.125,0.118,0.125,423380000
INET,20031203,14,14,13.1,13.4,3253100
