<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19970113,2.8,2.8,2.7,2.8,35600
ACC,19970113,11.2,11.8,11.2,11.8,29000
ADVANC,19970113,27,27.2,25.8,27,674000
AHC,19970113,15.75,16,15.75,15.75,1500
AJ,19970113,0.9,1,0.9,1,39000
ALUCON,19970113,122,122,122,122,2000
ASIA,19970113,14.5,15,14.5,15,2200
ASIMAR,19970113,2.0746,2.0746,2.0746,2.0746,10483
ASP,19970113,3.275,3.275,2.925,3,1216000
AYUD,19970113,200,200,200,200,6200
BANPU,19970113,158.69,158.69,150.82,150.82,95500
BAT-3K,19970113,68,68,66,66,11000
BAY,19970113,59.616,60.048,54.864,55.296,1449826
BBL,19970113,191,191,183,185,1809300
BCP,19970113,20.25,20.25,19.5,19.75,43900
BDMS,19970113,2.5184,2.5184,2.5184,2.5184,13103
BEC,19970113,24.2,24.4,24,24.2,263000
BFIT,19970113,50,50,49.25,49.5,38006
BH,19970113,3.45,3.45,3.4,3.4,179500
BIGC,19970113,27,27.5,27,27.5,10000
BJC,19970113,9.5,9.5,9.45,9.5,4600
BKI,19970113,159.997,159.997,155.553,155.553,13950
BLAND,19970113,1.525,1.625,1.525,1.6,6176000
BTNC,19970113,12.25,12.25,12.25,12.25,10800
BTS,19970113,13.8917,14.5981,13.6563,14.5981,1101705
CEN,19970113,2.2,2.2,2.2,2.2,640
CIMBT,19970113,41.9428,41.9428,40.6456,40.6456,2080
CK,19970113,12.3,12.6,12.1,12.1,374000
CNS,19970113,22.5,22.75,21.75,22,210300
CNT,19970113,5.2,5.3,5.1,5.2,37646
CPF,19970113,3.8102,3.8368,3.8102,3.8368,112592
CPH,19970113,119,120,113,115,32500
CPL,19970113,9.5,9.5,9.4,9.4,4000
CPN,19970113,5.009,5.009,5.009,5.009,632
CTW,19970113,12.3051,12.3051,12.3051,12.3051,963
CWT,19970113,7.75,7.75,7.75,7.75,4000
DCC,19970113,0.89,1.025,0.87,1.025,73000
DELTA,19970113,8.2,8.3,8,8,16000
DRACO,19970113,1.05,1.2,1.05,1.2,25100
DTC,19970113,28,28,28,28,85
EE,19970113,0.83,0.83,0.82,0.83,40000
EGCO,19970113,69,69,66,66,653500
EMC,19970113,82.5,84,82,83,3480
ERW,19970113,2.9881,3.0877,2.9383,3.0877,96884
ESTAR,19970113,1,1,0.975,0.975,182800
EVER,19970113,16.992,17.4014,16.7873,17.4014,30319
FANCY,19970113,0.45,0.45,0.45,0.45,15000
FE,19970113,121,121,121,121,2000
GEL,19970113,5.2845,5.2845,4.6527,4.8824,3046
GFPT,19970113,0.3258,0.3322,0.3194,0.3322,500860
GJS,19970113,7,7.2,6.8,7.1,124000
GOLD,19970113,6.7,6.7,6.4,6.4,19500
GRAMMY,19970113,31.2,31.2,31.2,31.2,1000
GYT,19970113,326,326,326,326,100
HANA,19970113,7.1655,7.1655,7.0039,7.1655,332244
ICC,19970113,115,116,113,114,19400
IEC,19970113,0.525,0.53,0.505,0.515,6410000
IFEC,19970113,3.075,3.075,3.05,3.05,20000
INTUCH,19970113,16.8403,16.8403,16.1755,16.2863,364649
IRC,19970113,3.225,3.225,3.225,3.225,10000
IRPC,19970113,11.4322,11.4322,11.2145,11.2145,493213
ITD,19970113,15.4,15.7,14.8,14.8,789000
JAS,19970113,3.825,3.825,3.65,3.675,2436000
JUTHA,19970113,4.6,4.8,4.4,4.5,177000
KBANK,19970113,85.3064,85.3064,80.0161,80.6774,1915062
KCE,19970113,6.2496,6.2861,6.213,6.213,1835974
KDH,19970113,12,12,11.25,11.75,4100
KGI,19970113,16.9926,17.1471,16.3747,16.3747,1176494
KKP,19970113,34.5,34.5,32.5,32.75,84200
KTB,19970113,55.5,56.5,51.5,52.5,4115730
KWG,19970113,113.816,118.519,113.816,118.519,1169
KYE,19970113,93,93.5,93,93.5,400
LANNA,19970113,22.6,22.8,22,22.8,51000
LEE,19970113,0.9,0.9667,0.9,0.9667,42000
LH,19970113,10.3681,10.6121,10.3071,10.6121,541081
LOXLEY,19970113,17.8,17.8,16.8,16.8,81000
LPN,19970113,2.2956,2.328,2.2956,2.328,20103
LRH,19970113,5.0049,5.0049,5.0049,5.0049,67014
LST,19970113,1.6238,1.7563,1.6238,1.7563,1200
M-CHAI,19970113,15,15,15,15,300
MAKRO,19970113,122,122,119,119,141500
MANRIN,19970113,13.5,13.5,13.5,13.5,1000
MATI,19970113,6.5,6.5,6.5,6.5,39000
MAX,19970113,19.6,19.6,19.4,19.6,45000
MBK,19970113,23.5,24,23.25,24,13000
MDX,19970113,17.75,18.25,17.5,17.5,33900
METCO,19970113,38,39,38,38.25,53300
MFC,19970113,14.5,14.5,14.2,14.2,2000
MK,19970113,3.1,3.175,3.1,3.175,44000
MODERN,19970113,14,14,13.75,13.75,3000
MSC,19970113,2.175,2.225,2.15,2.225,24000
NC,19970113,14.7039,14.7039,14.4589,14.4589,4080
NEP,19970113,0.44,0.47,0.44,0.47,1744000
NKI,19970113,58.0344,58.0344,58.0344,58.0344,177
NMG,19970113,65,68.5,65,68.5,45200
NSI,19970113,118,124,117,124,500
NWR,19970113,92.3429,92.3429,90.4191,91.381,9694
OCC,19970113,36.5,36.5,36.5,36.5,100
PAF,19970113,3.4477,3.5803,3.4477,3.5803,3016
PATO,19970113,4.5,4.575,4.5,4.575,15000
PDI,19970113,9.8,9.8,9.5,9.5,121200
PE,19970113,25.5,26,25.5,25.5,4700
PF,19970113,30.5,31.75,30.5,31.75,174500
PL,19970113,1.675,1.7,1.6,1.6,140000
POST,19970113,4.7,4.925,4.7,4.7,1627000
PR,19970113,22,22.5,22,22.5,1200
PRANDA,19970113,2.925,2.925,2.575,2.6,91000
PRECHA,19970113,32.4,32.4,32.4,32.4,26250
PSL,19970113,1.875,1.875,1.8,1.8375,496000
PTTEP,19970113,38.4,39,38.2,39,470000
QH,19970113,7.2986,7.3547,7.1301,7.1863,852365
RAM,19970113,38,38,37.5,37.5,19500
RCL,19970113,9.6885,9.6885,9.6084,9.6084,187330
RML,19970113,0.7714,0.789,0.7539,0.7539,1096537
ROBINS,19970113,21.25,21.5,21.25,21.5,92400
ROJNA,19970113,16.4,16.4,16.4,16.4,1000
SAMART,19970113,11.5,11.5,11.2,11.5,193500
SAMCO,19970113,2.425,2.55,2.425,2.475,686000
SAMTEL,19970113,6.55,6.7,6.55,6.7,377000
SCB,19970113,160.656,161.574,156.066,156.066,1137388
SCC,19970113,80.4,80.4,74,76.8,1593000
SCCC,19970113,142,143,138,139,84900
SCP,19970113,4.9,4.9,4.7,4.7,6300
SE-ED,19970113,3.1699,3.1699,3.1699,3.1699,21130
SHANG,19970113,21.5,21.5,21.5,21.5,500
SIAM,19970113,20.25,20.25,20.25,20.25,1000
SINGER,19970113,13.5,13.8,13.5,13.8,247000
SIRI,19970113,15.4783,15.4783,14.5345,14.5345,26746
SITHAI,19970113,139,143,136,142,13500
SKR,19970113,4.1,4.2,4,4.2,22900
SMK,19970113,84.8448,84.8448,84.8448,84.8448,4779
SMPC,19970113,5,5.3,5,5.3,21100
SNP,19970113,7.875,8,7.875,7.875,60040
SORKON,19970113,74.2857,74.2857,74.2857,74.2857,209
SPALI,19970113,3.35,3.35,3.15,3.2,407000
SPC,19970113,6,6,5.95,6,70000
SPORT,19970113,11.7,11.8,11.7,11.8,172000
SSC,19970113,40,40,40,40,2711000
SSF,19970113,0.8214,0.8214,0.8214,0.8214,1460
SSI,19970113,0.89,0.94,0.89,0.94,13610000
STEC,19970113,5.7,5.7,5.55,5.7,29000
STPI,19970113,1.425,1.475,1.425,1.475,387000
SUC,19970113,17.75,17.75,16.25,16.75,781900
SUSCO,19970113,0.58,0.6,0.58,0.6,93500
SVH,19970113,15,15,15,15,1500
SVOA,19970113,1.55,1.7,1.55,1.7,1491000
SYNTEC,19970113,7.1835,7.5826,7.1835,7.5826,31321
TASCO,19970113,160,160,155,156,155700
TBSP,19970113,22.5,22.75,22.5,22.5,1400
TC,19970113,8.6,8.9,8.6,8.9,15900
TCAP,19970113,46.8571,47.3452,44.9048,45.1488,2088166
TCB,19970113,10.1,10.1,10.1,10.1,380
TCC,19970113,6.7,6.7,6.4,6.4,7500
TCCC,19970113,24.5,24.5,24,24.5,5100
TCJ,19970113,129,131,125,127,59000
TFI,19970113,0.433,0.4382,0.4121,0.433,697737
TGCI,19970113,2.925,2.925,2.9,2.925,45000
TGPRO,19970113,20.4113,20.4113,20.4113,20.4113,15046
TH,19970113,1.65,1.65,1.45,1.45,9000
THAI,19970113,39.25,39.5,37.75,39,247000
THCOM,19970113,14.625,14.625,14.375,14.5,863000
THIP,19970113,137,137,137,137,2800
THL,19970113,1.0937,1.1169,1.0937,1.1169,34380
TIP,19970113,8,8.1,8,8.1,7000
TIPCO,19970113,4.625,4.9,4.6,4.9,289000
TISCO,19970113,118,118,114,115,78000
TLUXE,19970113,1.8432,2.0846,1.7993,1.9749,21000
TMB,19970113,45.2046,45.6118,42.3538,42.7611,1688158
TMD,19970113,11.25,12,11.25,11.5,29800
TNL,19970113,4.25,4.25,4.25,4.25,4000
TPC,19970113,8.8,8.85,8.8,8.8,255000
TPCORP,19970113,3.8,3.8,3.8,3.8,10000
TPIPL,19970113,35.1986,35.7633,34.2575,34.2575,82280
TPP,19970113,5.7,6.1,5.6,6.1,11300
TRITN,19970113,5.1372,5.1372,4.9469,4.9469,21068
TRU,19970113,9.68,9.76,9.52,9.68,840000
TRUE,19970113,52,52,48.75,50,1497800
TSI,19970113,22,22,20.75,20.75,6500
TTA,19970113,1.614,1.6822,1.4322,1.5231,339821
TU,19970113,2.525,2.55,2.5,2.5,55000
TWP,19970113,20,21.5,20,21.5,7700
U,19970113,725.567,741.004,725.567,741.004,962
UMI,19970113,1.0726,1.0726,1.0726,1.0726,1165
UP,19970113,14.25,15.75,14.25,15.75,200
UT,19970113,7.8,7.8,7.8,7.8,1200
VARO,19970113,9.9951,10.2222,9.9951,10.2222,15847
VIBHA,19970113,1.125,1.175,1.125,1.175,75000
VNG,19970113,2.7,2.8,2.7,2.8,16000
VNT,19970113,5,5,4.6,4.6,84600
WAVE,19970113,60,61,58,59.5,62400
WG,19970113,19,19,19,19,5000
YCI,19970113,25,25,25,25,1000
ZMICO,19970113,2.375,2.475,2.325,2.475,373000
$AGRI,19970113,47.02,47.02,47.02,47.02,134050
$BANK,19970113,850.57,850.57,850.57,850.57,13937778
$COMM,19970113,3631.43,3631.43,3631.43,3631.43,372200
$ENERG,19970113,6469.69,6469.69,6469.69,6469.69,923949
$ETRON,19970113,416.01,416.01,416.01,416.01,339001
$FIN,19970113,5169.15,5169.15,5169.15,5169.15,10473403
$FOOD,19970113,1965.55,1965.55,1965.55,1965.55,377220
$HELTH,19970113,175.16,175.16,175.16,175.16,133700
$INSUR,19970113,3449.79,3449.79,3449.79,3449.79,298849
$MINE,19970113,11.4,11.4,11.4,11.4,124400
$PKG,19970113,1276.85,1276.85,1276.85,1276.85,315300
$PROF,19970113,199.37,199.37,199.37,199.37,2000
$PROP,19970113,517.68,517.68,517.68,517.68,5578422
$TRANS,19970113,81.87,81.87,81.87,81.87,1317700
SET,19970113,841.8,843.61,817.16,822.89,70148640
ALUCON-F,19970113,122,122,122,122,5000
BAY-F,19970113,69.5,69.5,63.5,65.82,520700
BBL-F,19970113,264,266,246,255.67,454400
BEC-F,19970113,24.2,24.2,24.2,24.2,4000
BLAND-F,19970113,2,2,2,2,4000
BTS-F,19970113,19.5,19.5,19.5,19.5,500
DTC-F,19970113,26,26,26,26,244485
EGCO-F,19970113,68,68,66.5,67.09,136800
KBANK-F,19970113,112.778,112.778,101.32,102.839,365283
KTB-F,19970113,55.5,56,52,53.91,508200
LH-F,19970113,19.4,19.4,19,19,1140000
MATI-F,19970113,7.3,7.3,7.3,7.3,3000
PSL-F,19970113,40,40,40,40,3000
PTTEP-F,19970113,197,199,195,197.83,365600
SCB-F,19970113,200,202,191,198.8,836400
SCC-F,19970113,82,84,77.6,81.557,1406000
STANLY-F,19970113,43,43,41.5,42.405,42000
SUC-F,19970113,23.25,23.25,22,22.11,83000
TCAP-F,19970113,48,48.25,47,47.57,39500
TMB-F,19970113,57,58,56,56.6,190400
APX,19970113,25.0286,25.2893,25.0286,25.0286,9589
BECL,19970113,29,29,27.75,28.25,826600
BRC,19970113,8.4,9,8.4,9,14700
CGS,19970113,1.6131,1.6566,1.5477,1.6131,501184
CPICO,19970113,51,52.5,50.5,52.5,9800
DTM,19970113,3.0068,3.082,3.0068,3.082,79685
HEMRAJ,19970113,3.4948,3.5556,3.4948,3.5556,230341
ICBCT,19970113,121.2,123.6,119.4,121.2,26916
MGR,19970113,85.5,88,85,88,3400
NFC,19970113,6.0067,6.0067,5.8933,5.8933,9705
PHATRA,19970113,77.5,78,74,74.5,628500
POMPUI,19970113,26,27,24.5,25.25,4300
PYT,19970113,21.5,21.5,21.25,21.25,39500
SAFARI,19970113,77.4265,77.4265,77.0294,77.4265,3777
SCAN,19970113,20,20,19.5,19.5,2400
SCIB,19970113,26.3663,26.3663,25.048,25.048,916897
SGF,19970113,3.9594,4.0356,3.8833,3.9214,81425
SICCO,19970113,22.9226,22.9226,22.3854,22.3854,12564
SMG,19970113,16.1301,16.1301,16.1301,16.1301,768
SPSU,19970113,13.875,14.25,13.125,14.25,24200
TT&T,19970113,21.3576,21.9564,20.9584,21.7568,2521117
TWFP,19970113,16.75,17.25,16.75,17.25,3100
VGM,19970113,6.4025,6.435,6.4025,6.435,24615
VI,19970113,13,13.75,12.75,13.25,59100
WORLD,19970113,36.5,38,36.5,38,300
