<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19871005,31.0549,32.1998,31.0549,32.0567,2388444
BBL,19871005,35.9468,36.2966,35.7718,35.9468,3312930
BFIT,19871005,29.9038,30.8032,29.9038,30.8032,97844
CIMBT,19871005,13.4044,13.4044,13.4044,13.4044,2312
CTW,19871005,3.5736,3.6068,3.5736,3.6068,192946
KBANK,19871005,22.2662,22.6834,22.2662,22.4748,1547550
NC,19871005,31.2049,31.2049,31.0164,31.0164,11667
OCC,19871005,64,64,64,64,7000
SCB,19871005,45.5353,49.4107,45.5353,49.4107,493261
SCC,19871005,18.99,19.31,18.99,19.31,1870000
SCCC,19871005,167.714,169.142,167.535,169.142,69425
SFP,19871005,154.1,157.3,151.7,157.3,69000
SINGER,19871005,5.6103,5.8676,5.5074,5.8162,3421371
SPC,19871005,4.8047,4.8529,4.7886,4.8529,448050
SPI,19871005,58.7351,59.3493,58.7351,59.3493,14257
SSC,19871005,7.5739,7.6046,7.39,7.482,722800
TCAP,19871005,14.9695,15.2271,14.9695,15.2271,3448001
TCMC,19871005,11.4864,11.6991,11.4332,11.6991,26322
TF,19871005,87.8303,89.8634,87.8303,89.4568,14755
TISCO,19871005,46.9917,50.2263,46.2729,50.2263,1059535
TMB,19871005,25.9499,27.3157,25.9499,26.9432,837266
UP,19871005,24.9089,25.0521,24.9089,25.0521,44693
WG,19871005,27.9879,28.9436,27.9879,28.9436,266613
SET,19871005,460.12,460.12,460.12,460.12,7073200
ICBCT,19871005,47.2357,51.3841,47.0471,51.007,303552
UFM,19871005,17.7,19.4,17.1,19.4,465000
