<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,19900720,59.0625,59.0625,59.0625,59.0625,1371
ABICO,19900720,31.1472,31.7701,30.5242,30.5242,48157
AFC,19900720,111.771,112.624,111.771,111.771,9727
ALUCON,19900720,204.823,214.35,204.823,211.968,13771
ASIA,19900720,136.018,136.804,132.873,136.804,47059
ASP,19900720,11.179,11.375,11.081,11.179,8179000
AYUD,19900720,534.69,539.838,534.69,539.838,16163
BANPU,19900720,38.74,39.06,38.11,38.11,165700
BAY,19900720,36.1245,39.3683,36.1245,39.3683,3778979
BBL,19900720,37.0913,40.6416,37.0913,40.6416,4581370
BFIT,19900720,125.012,125.911,121.864,125.911,138318
BH,19900720,20.7531,21.0676,20.5959,20.9104,268409
BJC,19900720,13.8,13.8,12.4667,12.4667,2250
BKI,19900720,262.692,265.851,262.692,265.851,41028
BTNC,19900720,92.5,92.5,91,92.5,23600
BUI,19900720,178.226,191.247,178.226,191.247,15481
CENTEL,19900720,5.0892,5.1374,5.0417,5.0892,419100
CNS,19900720,101.715,104.02,100.563,101.715,348432
CPF,19900720,4.3697,4.5829,4.1566,4.2632,21381332
CSC,19900720,204.197,204.197,204.197,204.197,181
CSR,19900720,130,135,130,130,2600
CTW,19900720,49.1138,51.9405,49.1138,51.9405,56602
DTC,19900720,197.287,198.998,195.576,195.576,9058
ERW,19900720,13.9487,14.8128,13.9487,14.8128,3904740
FE,19900720,301.6,301.6,301.6,301.6,310
GYT,19900720,315,341,315,325,18200
HTC,19900720,21.8638,22.0346,21.693,21.8638,114746
ICC,19900720,334.615,334.615,334.615,334.615,717
IFEC,19900720,5.4315,5.5003,5.1565,5.1565,235620
JUTHA,19900720,141.71,150.298,139.992,139.992,42845
KBANK,19900720,26.9593,29.0452,26.9593,29.0452,6705572
KCE,19900720,11.1942,11.7346,11.0398,11.7346,1419664
KDH,19900720,59,59,57,58,192000
KGI,19900720,11.5641,11.7963,11.5641,11.7963,266949
KKP,19900720,30.7724,33.3216,30.7724,33.3216,664517
KTB,19900720,18.9481,20.7849,18.9481,20.6882,11543943
KWC,19900720,101.177,101.177,101.177,101.177,1248
LEE,19900720,1.7047,1.7417,1.7047,1.7047,1770210
LH,19900720,5.4083,5.6042,5.4083,5.5762,2036694
LTX,19900720,62.5,63.5,62.5,63.5,60000
MATI,19900720,20.0938,21.6596,20.0938,21.6596,1276060
MINT,19900720,1.4229,1.4937,1.4229,1.4229,140800
MK,19900720,17.8596,18.195,17.608,18.1111,1171168
NC,19900720,128.779,131.607,127.648,127.648,29594
NEP,19900720,7.8311,8.0132,7.5882,7.7703,4546510
NMG,19900720,97.7238,98.8343,97.1685,97.1685,113640
NPK,19900720,102,102,102,102,2900
OCC,19900720,99,100,98,98,13000
OHTL,19900720,396,400,382,386,12900
PAF,19900720,32.3556,32.886,31.8252,32.6208,207759
PDI,19900720,169.33,169.33,169.33,169.33,776496
PG,19900720,6.6306,6.6306,6.5444,6.6306,15085
POST,19900720,10.3379,10.6796,10.2524,10.5942,309000
PR,19900720,38.0916,38.7658,38.0916,38.7658,9195
PRANDA,19900720,48.7947,53.6742,48.7947,53.6742,2118420
RCI,19900720,14.028,14.118,13.756,13.847,925000
RCL,19900720,10.2577,11.0401,10.2143,10.3881,1072100
ROH,19900720,57,57.5,56,56,47000
S&J,19900720,80.0843,81.8253,80.0843,80.9548,10339
SCB,19900720,70.7776,77.7069,70.7776,77.3769,579445
SCC,19900720,73.46,75.86,72.46,73.46,1209000
SCCC,19900720,426.875,437.591,426.875,430.447,128661
SFP,19900720,210,216,206,208,36000
SINGER,19900720,19.3529,19.3529,19.3529,19.3529,9714
SKR,19900720,24.9331,24.9331,24.4277,24.7646,166204
SNP,19900720,20.8961,21.0377,20.8961,20.8961,14110
SPC,19900720,13.41,13.41,13.05,13.14,82220
SPI,19900720,158.847,158.847,158.847,158.847,2392
SSC,19900720,42.0962,42.0962,42.0962,42.0962,3910
SSF,19900720,13.9645,13.9645,13.8276,13.8276,175301
SST,19900720,15.7439,16.474,15.5613,16.474,1681840
SUC,19900720,42.601,43.6841,42.24,42.9621,2594829
SVH,19900720,66.7534,67.4111,66.0958,66.7534,24934
SVI,19900720,6.6649,6.7128,6.569,6.7128,608970
TC,19900720,125.763,126.866,123.556,124.108,130893
TCAP,19900720,60.8439,62.3892,60.4576,60.8439,347387
TCMC,19900720,132.969,136.086,132.969,134.008,153250
TF,19900720,158.582,158.582,154.516,157.227,7082
TFI,19900720,1.726,1.8588,1.726,1.8588,50323164
TGCI,19900720,30.8,31,30,30.6,810500
THL,19900720,8.8888,9.1215,8.47,8.6562,1336528
TIC,19900720,115.307,115.307,115.307,115.307,1651
TIPCO,19900720,15.7212,15.9308,15.4067,15.4067,1507520
TISCO,19900720,93.2489,93.2489,92.897,93.2489,100885
TMB,19900720,24.494,26.8518,24.232,26.8518,2423779
TMD,19900720,72.3051,73.7228,70.1785,70.1785,36677
TNL,19900720,14.8,14.8,14.7,14.8,120000
TSTE,19900720,14.7853,15.5299,14.2535,15.2108,5031520
TTI,19900720,65,65,64,65,26400
TTL,19900720,86,86,85.5,85.5,7000
TTTM,19900720,142,147.4,142,145.6,14250
TWP,19900720,217.529,219.553,212.471,219.553,14034
UMI,19900720,18.0907,18.0907,17.7138,17.808,677115
