<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20030729,20.9,20.9,20.5,20.7,153200
ADVANC,20030729,57.5,57.5,57,57.5,500900
AEC,20030729,13.5,13.5,13,13.1,1965300
AEONTS,20030729,30,30,29.2,29.4,523500
AFC,20030729,11.5,11.8,11.3,11.3,25600
AH,20030729,13.703,13.703,13.6065,13.6065,418652
AHC,20030729,47,47,47,47,1700
AJ,20030729,7.9,8.45,7.9,8.25,5766433
ALUCON,20030729,145,145,145,145,1000
AMANAH,20030729,1.3623,1.3897,1.3349,1.3349,14113203
AMARIN,20030729,11.2,11.3,11.2,11.2,23000
AMATA,20030729,5.1,5.15,5.05,5.1,4907000
AP,20030729,4.86,4.96,4.82,4.82,18309500
APURE,20030729,2.3467,2.3822,2.2044,2.2222,2025225
AQ,20030729,8.3805,8.3805,8.0295,8.0734,15125046
ASIAN,20030729,3.975,3.975,3.925,3.975,226800
ASIMAR,20030729,2.24,2.26,2.2,2.22,1763800
ASP,20030729,4.075,4.075,3.9,3.9,2400000
AYUD,20030729,185,186,185,185,3500
BAFS,20030729,7.7057,7.7473,7.664,7.7057,410422
BANPU,20030729,47.25,47.5,46.75,46.75,4018300
BAT-3K,20030729,59,59.5,58,59,103500
BAY,20030729,9.75,9.9,9.7,9.8,10511300
BBL,20030729,59,60,58.5,58.5,4357080
BCP,20030729,8.55,8.75,8.35,8.45,3454600
BDMS,20030729,5.3039,5.3421,5.3039,5.3421,13103
BEC,20030729,25.6,26,25.4,25.4,1113000
BFIT,20030729,6.75,6.85,6.7,6.7,134000
BIG,20030729,17.7,18,17.7,18,4000
BIGC,20030729,18.2,18.2,18.1,18.1,111400
BJC,20030729,5.1,5.3,5.1,5.3,15400
BKI,20030729,176,177.333,176,176,6450
BLAND,20030729,0.482,0.498,0.474,0.478,191539008
BROOK,20030729,1.3,1.45,1.29,1.29,24730800
BTC,20030729,4.22,4.26,4.18,4.2,3875200
BUI,20030729,14.1319,14.1319,14.1319,14.1319,523
CCET,20030729,3.75,3.75,3.725,3.725,92000
CENTEL,20030729,1.8984,1.9167,1.8984,1.8984,6634200
CFRESH,20030729,4.58,4.6,4.52,4.54,160700
CHOTI,20030729,95,95,94,94,1000
CI,20030729,5.4,5.45,5.3,5.3,1079700
CIMBT,20030729,3.416,3.4376,3.3944,3.3944,3897319
CK,20030729,2.08,2.09,2.05,2.06,1253000
CM,20030729,3.4299,3.4299,3.4299,3.4299,159591
CNS,20030729,38.75,38.75,38,38,286100
CPF,20030729,4.9,4.92,4.84,4.86,8819520
CPH,20030729,8.05,8.1,7.6,7.6,281600
CPI,20030729,4.6104,4.7073,4.5523,4.6685,1089862
CPL,20030729,36.75,37,36.75,37,30400
CPN,20030729,7.55,7.55,7.45,7.45,38500
CSC,20030729,24.1,24.2,22.9,23.4,819700
CTW,20030729,8.7,8.7,8.6,8.65,268400
CWT,20030729,6.35,6.35,6.35,6.35,4000
DCC,20030729,14.7,14.7,14.5,14.6,458200
DELTA,20030729,31.5,31.5,31,31.5,1162200
DRACO,20030729,2.36,2.36,2.35,2.35,47200
EARTH,20030729,2.9,2.94,2.86,2.86,4663700
EASTW,20030729,4.1,4.1,4.1,4.1,10000
EGCO,20030729,55,55.5,54.5,55,477282
ERW,20030729,1.9167,1.9333,1.9,1.9167,2273400
ESTAR,20030729,0.8,0.805,0.785,0.785,10504000
FANCY,20030729,9.65,9.65,9.4,9.4,1589200
FE,20030729,82,82,81,81,6200
FER,20030729,6.55,6.65,6.55,6.55,1397100
FNS,20030729,39.75,40,39.25,39.25,1209600
GENCO,20030729,1.85,1.88,1.78,1.79,109865104
GFPT,20030729,3.25,3.25,3.2,3.25,5185000
GOLD,20030729,11.8,11.8,11.5,11.6,1781200
GRAMMY,20030729,22.6,22.7,22.5,22.5,2688700
GYT,20030729,440,440,432,436,2500
HANA,20030729,23,23.2,22.8,23.2,845000
HMPRO,20030729,0.787,0.787,0.7754,0.7754,873657
HTC,20030729,5.6,5.65,5.2,5.4,3651000
ICC,20030729,25.25,25.25,25.25,25.25,1200
IEC,20030729,0.086,0.0865,0.083,0.083,93440000
INET,20030729,5.1,5.15,5.05,5.15,773500
INTUCH,20030729,19.2,19.3,19,19.1,6203440
IRC,20030729,13.1,13.2,13,13.2,93000
IRPC,20030729,5.2386,5.2871,5.0931,5.1901,80773288
IT,20030729,3.42,3.54,3.42,3.52,1103200
ITD,20030729,3.725,3.75,3.65,3.675,44937000
JAS,20030729,1.08,1.11,1.03,1.05,240231008
JUTHA,20030729,3.14,3.16,3,3,465400
KBANK,20030729,38.5,38.5,37.75,37.75,4834942
KCE,20030729,6.7539,6.8316,6.7539,6.8316,744542
KDH,20030729,20,20,19.8,19.8,13800
KGI,20030729,3.56,3.58,3.3,3.32,43137352
KKC,20030729,9.3692,9.3692,9.3692,9.3692,12273
KKP,20030729,33.25,33.5,32.5,32.5,1719800
KTB,20030729,9.05,9.1,8.6,8.7,10136588
KTC,20030729,19.4857,19.6429,19.1714,19.1714,1407318
KWG,20030729,7.6,8.35,7.5,8.2,11209242
KYE,20030729,76,76,75.5,76,29100
LALIN,20030729,7.55,7.6,7.55,7.55,446500
LANNA,20030729,4.18,4.18,4.14,4.16,55600
LEE,20030729,2.72,3,2.7067,2.9867,13073250
LH,20030729,8.8,8.8,8.6,8.7,4323500
LOXLEY,20030729,2.02,2.02,1.99,1.99,16149950
LPN,20030729,2.555,2.555,2.4739,2.4942,1857945
LRH,20030729,20.4852,20.4852,20.2525,20.4852,38876
LST,20030729,2.01,2.01,2.01,2.01,52000
LTX,20030729,42,42,41.75,42,1600
M-CHAI,20030729,19.5,19.5,19.4,19.5,8100
MAJOR,20030729,15.1,15.2,15.1,15.1,200700
MAKRO,20030729,38,38,37.75,38,6200
MALEE,20030729,5.6,5.65,5.4,5.4,352000
MATCH,20030729,37.5,37.5,36.75,36.75,33800
MATI,20030729,6.9,7,6.9,7,11000
MBK,20030729,38.5,38.75,38.5,38.5,33400
METCO,20030729,248,250,246,246,6000
MFC,20030729,10.6,11.2,10.4,11.2,159000
MIDA,20030729,17.0363,17.1325,16.8438,17.0363,3471376
MINT,20030729,1.9893,2.0074,1.9893,2.0074,1151700
MK,20030729,2.16,2.16,2.12,2.12,2902000
MODERN,20030729,27,27,26.75,26.75,108800
MPIC,20030729,1.2662,1.3063,1.2662,1.2823,2177500
MSC,20030729,2.22,2.22,2.19,2.21,419000
NEP,20030729,0.77,0.775,0.765,0.77,1571000
NKI,20030729,40,40,40,40,5100
NMG,20030729,12.2,12.2,12.1,12.1,231200
NOBLE,20030729,10.5,10.5,10.2,10.3,4720400
NPP,20030729,23.8,24,23.6,24,10500
NTV,20030729,45.75,45.75,45.75,45.75,1000
NWR,20030729,2.6933,2.7174,2.525,2.549,50161620
OCC,20030729,11,11.1,11,11.1,10900
OGC,20030729,83,86.5,83,86.5,2000
PAF,20030729,6.3658,6.5072,6.3186,6.3658,940962
PB,20030729,27.4071,27.4071,27.004,27.004,6574
PDI,20030729,14.5,15.1,14.5,14.6,2150600
PF,20030729,8.45,8.55,8.4,8.45,2288700
PG,20030729,8.525,9.4722,8.4389,9.4722,13993
PL,20030729,3.8,3.825,3.775,3.8,501000
PLE,20030729,6.1898,6.368,6.1453,6.1898,8532435
