<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AYUD,19880907,151.849,154.423,151.849,153.136,36523
BAY,19880907,25.0443,25.0443,24.9012,25.0443,152323
BBL,19880907,28.1213,28.1213,27.7549,27.9381,249980
BFIT,19880907,31.2529,31.4328,30.8931,30.8931,17788
BKI,19880907,59.5583,60.1505,59.2622,60.1505,12663
CNS,19880907,10.8054,11.0216,10.8054,11.0216,61772
CPF,19880907,2.1407,2.1407,2.0889,2.1407,12864980
CSC,19880907,53.943,54.1613,53.943,54.1613,4578
CTW,19880907,7.5634,7.8936,7.5634,7.7697,445795
ERW,19880907,3.4263,3.4551,3.3111,3.3399,2934786
ICC,19880907,111.706,115.052,111.706,115.052,3406
IFEC,19880907,2.7445,2.7601,2.7289,2.7445,41660
KBANK,19880907,18.5117,18.5117,18.5117,18.5117,52881
KCE,19880907,1.2906,1.311,1.2805,1.2805,4792045
KKP,19880907,7.8752,8.0118,7.8297,7.8297,1845287
NC,19880907,20.929,20.929,20.5519,20.5519,7424
NEP,19880907,0.4364,0.4364,0.4364,0.4364,932390
NMG,19880907,22.4184,22.4184,22.4184,22.4184,6400
OCC,19880907,44,45,44,45,1500
OHTL,19880907,242,246,242,244,14025
PDI,19880907,65.6448,67.328,65.6448,67.328,1213165
S&J,19880907,32.2382,33.5074,32.2382,32.3651,40969
SCB,19880907,33.694,33.9093,33.694,33.9093,33887
SCC,19880907,30.11,30.41,30.11,30.41,564700
SCCC,19880907,174.322,175.036,173.608,173.608,99435
SFP,19880907,72,73.5,72,73,95600
SINGER,19880907,4.9926,5.1471,4.9926,5.1213,2282857
SKR,19880907,3.5611,3.63,3.5611,3.63,92985
SPC,19880907,5.04,5.085,5.04,5.04,133330
SPI,19880907,51.249,51.5834,51.249,51.249,2954
SSC,19880907,10.3643,10.3643,10.3643,10.3643,19560
TCAP,19880907,17.1908,17.384,17.1908,17.2552,1992695
TCMC,19880907,25.1264,25.7912,24.9935,25.3924,38355
TF,19880907,54.8939,54.8939,54.8939,54.8939,5902
THL,19880907,1.7414,1.7637,1.7118,1.7118,1214146
TISCO,19880907,35.0416,35.0416,34.6822,34.6822,20586
TMB,19880907,18.7485,18.8726,18.7485,18.7485,39835
TPC,19880907,15.4716,15.5399,15.4716,15.4716,171200
UP,19880907,23.6205,24.4239,23.6205,23.6205,113262
WG,19880907,27.4987,28.1098,27.4987,27.9061,379710
SET,19880907,444.76,444.76,444.76,444.76,5431486
BAY-F,19880907,36.1,36.1,36.1,36.1,280000
DTC-F,19880907,1100,1100,1100,1100,700
KBANK-F,19880907,24.4253,24.4253,24.4253,24.4253,310897
OHTL-F,19880907,125,125,125,125,30000
SCC-F,19880907,35.2,35.2,35.2,35.2,100000
SCCC-F,19880907,97.6,97.6,97.6,97.6,566000
DTM,19880907,9.6899,9.9427,9.6899,9.7741,265821
ICBCT,19880907,38.5617,38.7502,38.5617,38.7502,3180
SCIB,19880907,12.0327,12.514,12.0327,12.0327,314017
SGF,19880907,3.3885,3.5278,3.3421,3.3885,253128
UFM,19880907,10.5,10.5,10.3,10.3,24000
