<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20070606,3.48,3.52,3.48,3.5,373001
ACC,20070606,1.81,1.84,1.81,1.82,489701
ADAM,20070606,3.38,3.46,3.34,3.34,1096700
ADVANC,20070606,90,93,90,90.5,4425129
AEONTS,20070606,50,50,50,50,415300
AH,20070606,14.2,14.2,14,14,541300
AHC,20070606,70.5,71,70.5,71,5400
AI,20070606,7.8,7.9,7.75,7.8,937100
AIT,20070606,14.5,14.5,14.4,14.4,130600
AJ,20070606,2.84,2.94,2.84,2.94,806000
AKR,20070606,2.16,2.26,2.14,2.2,25357500
AMANAH,20070606,0.57,0.62,0.57,0.6,16136600
AMARIN,20070606,14.1,14.4,14.1,14.2,102401
AMATA,20070606,15.3,16.2,15.3,16.1,11034971
AMC,20070606,2.66,2.72,2.64,2.68,235301
AOT,20070606,58,58,57,57.5,1030612
AP,20070606,5.2,5.45,5.2,5.4,14763401
APURE,20070606,1.1733,1.5111,1.1733,1.5111,268770400
AQ,20070606,1.14,1.15,1.13,1.13,2747968
ASIA,20070606,51,51,50,50.5,630
ASIAN,20070606,2.28,2.64,2.22,2.26,100501
ASIMAR,20070606,1.02,1.03,1.01,1.02,495601
ASK,20070606,4.8,4.8,4.72,4.74,60101
ASP,20070606,3.56,3.66,3.48,3.52,51733520
AYUD,20070606,17.5,17.5,17.5,17.5,1501
BAFS,20070606,10.4,10.6,10.4,10.5,2229681
BANPU,20070606,256,260,252,252,868049
BAT-3K,20070606,44.5,44.5,44,44,3301
BAY,20070606,22.1,22.4,21.9,22.3,10935174
BBL,20070606,116,118,116,117,5992825
BCH,20070606,4.3429,4.4571,4.3429,4.4286,1737900
BCP,20070606,9.2,9.25,9.1,9.2,359802
BDMS,20070606,42,42,41.75,41.75,187301
BEC,20070606,24.2,24.2,23.7,23.8,4074801
BFIT,20070606,6.4,7.4,6.4,6.9,6318501
BH,20070606,46,46,46,46,79308
BIGC,20070606,50,50,49.5,49.5,171300
BJC,20070606,4.575,4.65,4.55,4.625,97100
BKI,20070606,160,160,160,160,901
BKKCP,20070606,8.9,8.9,8.9,8.9,2000
BLAND,20070606,1.04,1.06,1.03,1.05,111393928
BLISS,20070606,1.198,1.2094,1.1866,1.1923,549801
BOL,20070606,0.765,0.765,0.76,0.76,7001
BROCK,20070606,1.24,1.27,1.19,1.2,18638600
BROOK,20070606,0.98,0.99,0.96,0.98,8710201
BSBM,20070606,1.23,1.24,1.22,1.24,1209601
BTC,20070606,0.96,0.97,0.96,0.96,981401
BTS,20070606,1.1961,1.2338,1.1961,1.2055,14412934
CCET,20070606,5.2,5.4,5.2,5.4,4387548
CCP,20070606,1.48,1.5,1.47,1.47,127501
CEN,20070606,1.49,1.73,1.47,1.67,138995008
CENTEL,20070606,5.65,5.7,5.6,5.6,189401
CFRESH,20070606,2.02,2.02,2.02,2.02,130001
CGD,20070606,0.8356,0.8444,0.8267,0.8356,4132239
CHARAN,20070606,61,61,61,61,101
CHUO,20070606,8,8.05,8,8.05,21400
CI,20070606,4.36,4.36,4.28,4.28,95200
CIG,20070606,1.3,1.61,1.3,1.61,1122501
CIMBT,20070606,1.6445,1.7363,1.6445,1.6904,109433616
CITY,20070606,2.26,2.32,2.26,2.26,432201
CK,20070606,8.9,9,8.65,8.85,15047001
CM,20070606,3.02,3.06,3.02,3.06,90001
CMO,20070606,2.46,2.46,2.44,2.46,314601
CMR,20070606,32,32.5,32,32.5,10000
CNS,20070606,45.75,46,43,44.25,386901
CNT,20070606,2.68,2.7,2.66,2.68,527301
CPALL,20070606,9.85,9.95,9.85,9.95,27066500
CPF,20070606,4.8,4.8,4.72,4.78,15429589
CPH,20070606,7.3,7.3,7.3,7.3,100
CPI,20070606,3.4,3.42,3.4,3.42,5651
CPL,20070606,17,17,17,17,10003
CPN,20070606,24.3,24.5,24.2,24.2,1464201
CPNRF,20070606,10,10,10,10,332800
CPR,20070606,2.08,2.08,2.08,2.08,930501
CSC,20070606,13.5,14.2,13.5,14,289601
CSL,20070606,3.96,4,3.96,3.96,648886
CSP,20070606,2.14,2.18,2.14,2.16,307901
CTW,20070606,8,8,7.9,7.9,25101
CWT,20070606,3.4,3.4,3.4,3.4,101
DCC,20070606,14.8,15,14.8,15,332001
DELTA,20070606,19.1,19.7,19.1,19.4,6867101
DEMCO,20070606,3.6,3.616,3.584,3.6,1032001
DRACO,20070606,2.32,2.35,2.26,2.27,23100
DRT,20070606,2.36,2.38,2.34,2.38,1182500
DSGT,20070606,6.25,6.25,6.25,6.25,117801
DTCI,20070606,9.75,9.85,9.65,9.65,9901
EASON,20070606,2.56,2.56,2.52,2.54,165301
EASTW,20070606,5.25,5.25,5.15,5.2,203301
ECL,20070606,0.63,0.67,0.63,0.67,14781601
EGCO,20070606,107,107,105,105,1021901
EIC,20070606,3.5,3.54,3.44,3.54,2945301
EMC,20070606,3.24,3.28,3.2,3.24,1212100
EPCO,20070606,1.83,1.83,1.8,1.8,1902501
ERW,20070606,4.02,4.08,4,4,1473101
ESTAR,20070606,0.4,0.41,0.4,0.4,1106801
EVER,20070606,1.9235,2.002,1.8646,1.9529,42694200
FANCY,20070606,1.71,1.72,1.71,1.72,35301
FC,20070606,1.1551,1.1771,1.1183,1.133,15734900
FER,20070606,1.26,1.26,1.25,1.25,456900
FNS,20070606,11.4,12,11.1,11.3,1043801
FOCUS,20070606,2.92,3.14,2.9,2.98,1057001
FORTH,20070606,4.05,4.05,4,4,460701
FSS,20070606,3.78,3.88,3.78,3.78,1379000
FUTUREPF,20070606,9.6,9.65,9.5,9.5,1023200
GBX,20070606,1.77,1.81,1.75,1.76,36148500
GC,20070606,2.98,3,2.98,3,187101
GEL,20070606,0.88,0.89,0.87,0.88,11318301
GENCO,20070606,0.7,0.71,0.69,0.7,2314501
GFPT,20070606,1.14,1.15,1.13,1.15,480010
GJS,20070606,0.31,0.31,0.3,0.31,13412200
GLAND,20070606,6.45,6.45,6.4,6.4,15000
GLOW,20070606,30.5,31,30.5,30.75,1425855
GOLD,20070606,9.5,9.5,9.35,9.45,612001
GOLDPF,20070606,9.95,10,9.95,10,21500
GRAMMY,20070606,7.65,7.7,7.6,7.65,81601
GREEN,20070606,2.86,2.96,2.86,2.9,22875500
GSTEL,20070606,0.94,0.95,0.93,0.94,18133200
HANA,20070606,25.75,26,25.5,25.5,1423801
HFT,20070606,0.93,0.93,0.93,0.93,2500
HMPRO,20070606,2.819,2.819,2.7664,2.7927,2917802
HTC,20070606,3.62,3.62,3.62,3.62,7901
IEC,20070606,0.081,0.083,0.081,0.083,316220992
IHL,20070606,5.2,5.25,5.15,5.2,123900
ILINK,20070606,8.15,8.2,8.05,8.15,61601
INET,20070606,1.72,1.73,1.7,1.71,223600
INOX,20070606,1.39,1.4,1.39,1.39,2957101
INTUCH,20070606,29.75,30.25,28.5,28.75,338118
IRC,20070606,9.05,9.05,9,9,64100
IRPC,20070606,6.15,6.25,6.1,6.15,44510096
IT,20070606,7.75,7.75,7.75,7.75,106701
ITD,20070606,6.25,6.35,6,6.05,22197000
JAS,20070606,0.47,0.48,0.47,0.48,31959300
JCT,20070606,29,29,29,29,1701
JTS,20070606,2.32,2.34,2.3,2.32,716200
JUTHA,20070606,9.2,9.2,9.05,9.1,482400
KAMART,20070606,0.64,0.65,0.63,0.63,4333101
KASET,20070606,1.59,1.6,1.53,1.54,8847000
KBANK,20070606,71.5,72,69.5,70,7691267
KC,20070606,1.08,1.09,1.07,1.07,144701
KCAR,20070606,5.9,5.95,5.9,5.9,39601
KCE,20070606,2.98,3.02,2.96,2.98,741917
KDH,20070606,28.5,28.5,28.5,28.5,3001
KGI,20070606,1.9,2.02,1.88,1.93,32432352
KKC,20070606,2.0434,2.0434,2.0434,2.0434,19116
KKP,20070606,29.5,30.25,29.5,29.5,6478161
KSL,20070606,9.35,9.35,9.25,9.3,69501
KTB,20070606,11.2,11.4,11.1,11.2,27053532
KTC,20070606,21.9,22.2,21.9,22.2,220601
KWG,20070606,3.1,3.12,3.06,3.06,1335601
KYE,20070606,54,54,54,54,401
L&E,20070606,9.3,9.3,9.25,9.25,1800
LALIN,20070606,4.4,4.44,4.4,4.44,298900
LANNA,20070606,11.9,11.9,11.8,11.8,35000
LEE,20070606,3.58,3.6,3.52,3.54,485100
LH,20070606,7.15,7.15,7.05,7.1,22391800
LOXLEY,20070606,1.69,1.72,1.69,1.71,8130700
LPN,20070606,7.25,7.5,7.2,7.5,5995000
LRH,20070606,39.5738,40.5049,39.1082,39.5738,8806
LST,20070606,2.06,2.12,2.04,2.08,3628200
LTX,20070606,34.75,35.25,34.5,34.5,25700
LVT,20070606,1.52,1.54,1.51,1.51,592000
M-CHAI,20070606,36,36,36,36,5000
MACO,20070606,2.92,2.92,2.92,2.92,2000
MAJOR,20070606,18.7,18.8,18.4,18.7,2480788
MAKRO,20070606,97,97,93,93.5,141000
MALEE,20070606,8.6,8.6,8.5,8.5,80600
MATCH,20070606,1.76,1.88,1.76,1.77,7400
MATI,20070606,8.1,8.1,8.05,8.05,3400
MBAX,20070606,4.4,4.46,4.4,4.46,9100
MBK,20070606,53.5,54,53.5,54,40600
MBKET,20070606,23.5,24,22.5,22.8,17645058
MCOT,20070606,33,33.5,33,33.25,1278481
MCS,20070606,3.56,3.58,3.56,3.56,841500
METCO,20070606,208,210,208,208,600
MFEC,20070606,4.42,4.48,4.42,4.46,55100
MIDA,20070606,1.72,1.73,1.71,1.72,3630255
MINT,20070606,11.5455,11.6364,11.4545,11.5455,4090900
MK,20070606,2.48,2.48,2.44,2.48,2938700
MNIT,20070606,10.1,10.1,10.1,10.1,10000
MODERN,20070606,39.75,39.75,39.75,39.75,13700
MPG,20070606,0.8417,0.8513,0.8417,0.8417,582100
MPIC,20070606,0.7373,0.7413,0.7293,0.7333,15633826
NCH,20070606,3.06,3.1,3.02,3.02,15286600
NEP,20070606,0.96,0.96,0.93,0.94,3086500
NEWS,20070606,0.242,0.252,0.242,0.242,6569000
NMG,20070606,9.3,9.3,9.3,9.3,10000
NNCL,20070606,2.78,2.88,2.78,2.84,1168900
NOBLE,20070606,4.88,4.92,4.84,4.86,69400
NTV,20070606,130,130,128,128,11600
NWR,20070606,0.72,0.74,0.7,0.71,27438400
OGC,20070606,45.75,45.75,45.75,45.75,1100
OHTL,20070606,512,512,508,508,700
OISHI,20070606,18,18,17.9,18,62200
PAE,20070606,1.41,1.42,1.34,1.34,26199000
PAF,20070606,2.8,2.8,2.74,2.78,43300
PAP,20070606,1.62,1.67,1.62,1.66,1473500
PB,20070606,76,76,75.5,75.5,12200
PDI,20070606,38.25,38.5,37.75,37.75,190816
PE,20070606,1.56,1.61,1.55,1.58,25652900
PERM,20070606,1.12,1.15,1.12,1.13,2983500
PF,20070606,3.38,3.4,3.28,3.3,2021500
PG,20070606,16.1,16.1,16.1,16.1,3000
PICO,20070606,3.54,3.6,3.54,3.6,54919
PK,20070606,3.24,3.24,3.18,3.2,64400
PL,20070606,2.9,2.92,2.9,2.9,280500
PLE,20070606,6.2344,6.368,6.1453,6.2344,15529544
PPM,20070606,4.34,4.64,4.34,4.64,5111700
PR,20070606,104,105,104,105,1200
PRANDA,20070606,8.6,8.85,8.6,8.6,891800
PREB,20070606,1.8,1.82,1.72,1.73,6425700
PRECHA,20070606,0.88,0.904,0.88,0.88,707500
PRG,20070606,26,26,26,26,2900
PRIN,20070606,3.04,3.06,2.94,2.98,5216248
PRINC,20070606,14.2,14.7,14.1,14.5,860500
PRO,20070606,1.08,1.09,1.07,1.08,625600
PSL,20070606,26.75,27.25,26.5,26.75,1762202
PT,20070606,3.82,3.94,3.8,3.84,4950000
PTL,20070606,4.36,4.46,4.36,4.46,549400
PTT,20070606,264,272,264,268,9841281
PTTEP,20070606,104,107,104,106,8760559
PYLON,20070606,2.1,2.1,2.1,2.1,100
Q-CON,20070606,2.08,2.12,2.06,2.1,231100
QH,20070606,1.41,1.43,1.37,1.39,61344800
QHPF,20070606,9.65,9.7,9.65,9.65,6303500
RATCH,20070606,46,46,45.25,45.5,885200
RCI,20070606,1.9,1.9,1.83,1.9,252200
RCL,20070606,31.75,32.25,31.5,31.5,1595702
RICH,20070606,0.3062,0.3147,0.3034,0.3147,19195600
RML,20070606,1.22,1.27,1.21,1.24,6513500
ROBINS,20070606,12,12.1,12,12.1,9500
ROJNA,20070606,14,14.1,13.7,13.7,1662600
RPC,20070606,3.66,3.66,3.64,3.64,139064
RS,20070606,4.74,4.82,4.74,4.82,5163300
S,20070606,6.2,6.3,6.15,6.3,57600
SALEE,20070606,3.7,3.7,3.62,3.66,2220200
SAM,20070606,4.1,4.1,4,4,476400
SAMART,20070606,8.55,8.8,8.5,8.7,21581100
SAMCO,20070606,2.62,2.68,2.58,2.58,224900
SAMTEL,20070606,8.5,8.6,8.5,8.5,3917700
SAT,20070606,11.6,11.8,11.5,11.6,2376000
SAUCE,20070606,105,105,105,105,500
SC,20070606,10.3,11.1,10.3,10.7,13858400
SCB,20070606,70.5,71.5,69,70,7550452
SCC,20070606,252,256,244,248,3311957
SCCC,20070606,270,272,266,266,100384
SCP,20070606,8.3,8.4,8.3,8.3,14000
SE-ED,20070606,8.3,8.35,8.2,8.35,215600
SEAFCO,20070606,8.5,8.55,8.35,8.45,4448700
SF,20070606,5.6157,5.6492,5.5823,5.6157,680219
SHANG,20070606,53,53,53,53,4000
SIAM,20070606,3.8,4.06,3.78,3.96,20967884
SIM,20070606,1.96,1.99,1.96,1.99,3284100
SINGER,20070606,1.74,1.74,1.74,1.74,100
SIRI,20070606,3.24,3.32,3.22,3.28,3582036
SIS,20070606,2.48,2.5,2.48,2.48,174300
SITHAI,20070606,8.35,8.75,8.35,8.65,991400
SKR,20070606,10.2,10.4,10.1,10.3,428200
SMIT,20070606,1.95,1.95,1.92,1.93,797000
SMM,20070606,0.8,0.8,0.77,0.78,786100
SNC,20070606,9.35,9.35,9.25,9.3,207600
SNP,20070606,32,32,32,32,13000
SOLAR,20070606,3.18,3.64,3.16,3.5,86444304
SORKON,20070606,18,18,18,18,500
SPACK,20070606,3.02,3.02,3,3,135300
SPALI,20070606,3.5,3.52,3.46,3.48,10919400
SPCG,20070606,2.36,2.64,2.32,2.62,1052000
SPF,20070606,9.4,9.5,9.4,9.45,749200
SPI,20070606,20,20.2,20,20.2,7000
SPORT,20070606,2.44,2.44,2.4,2.44,256300
SPPT,20070606,4.34,4.42,4.32,4.42,6441500
SSC,20070606,18.8,18.9,18.7,18.8,74700
SSF,20070606,2.24,2.3,2.24,2.26,76000
SSI,20070606,1.05,1.05,1.04,1.04,10537600
SSSC,20070606,36.25,36.75,35.25,35.75,117400
STA,20070606,2.78,2.78,2.74,2.74,698080
STANLY,20070606,156,159,156,157,63000
STAR,20070606,1.6,1.6,1.59,1.59,50500
STEC,20070606,6.4,6.45,6.05,6.1,30593600
STHAI,20070606,1.82,1.94,1.82,1.94,2055700
STPI,20070606,4,4.14,4,4.06,3779000
SUC,20070606,21.8,21.8,21.5,21.6,109202
SUPER,20070606,1.07,1.08,1.05,1.06,2605200
SUSCO,20070606,0.4,0.4,0.39,0.4,1152300
SVH,20070606,71,71,71,71,300
