<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CHINA,20110526,7.35,7.37,7.35,7.36,342400
ENGY,20110526,5.58,5.6,5.57,5.59,26800
TDEX,20110526,7.46,7.51,7.46,7.47,487800
2S,20110526,2.68,2.72,2.68,2.7,17900
A,20110526,3.6,3.6,3.56,3.58,145000
ACAP,20110526,7.5,7.55,7.5,7.55,800
ACC,20110526,3.16,3.2,3.14,3.14,2634900
ADAM,20110526,1.1,1.13,1.08,1.08,515800
ADVANC,20110526,96.5,97.25,96.25,96.75,5887200
AEC,20110526,5.5,5.5,5.4,5.4,1280500
AEONTS,20110526,34.5,34.75,34.5,34.5,21500
AFC,20110526,9.95,9.95,9.9,9.9,200
AGE,20110526,23.4,23.5,23,23.1,1019400
AH,20110526,13,13.2,13,13.1,315600
AHC,20110526,70,70,69.5,70,4100
AI,20110526,3.98,4,3.98,3.98,634900
AIT,20110526,48.25,48.75,48.25,48.25,673300
AJ,20110526,29.25,29.5,27.75,28,5687300
AKR,20110526,1.01,1.07,1.01,1.02,26634300
ALUCON,20110526,122.5,122.5,120,121.5,6300
AMANAH,20110526,1.01,1.07,1.01,1.02,6082700
AMARIN,20110526,12.3,12.3,12.3,12.3,150600
AMATA,20110526,14.6,14.7,14.5,14.5,1833600
AMC,20110526,2.08,2.1,2.06,2.1,800300
AOT,20110526,37,37.5,37,37,463300
AP,20110526,5,5.1,5,5,7952700
APURE,20110526,0.76,0.76,0.74,0.75,857300
AQ,20110526,0.53,0.54,0.52,0.53,4141900
AQUA,20110526,0.75,0.76,0.73,0.73,102731900
ARIP,20110526,1.42,1.44,1.4,1.4,1953400
AS,20110526,11.3,11.3,11.3,11.3,63500
ASIA,20110526,33,33.5,33,33.5,300
ASIAN,20110526,3.42,3.44,3.4,3.44,122000
ASIMAR,20110526,1.17,1.23,1.17,1.19,16123900
ASK,20110526,9.1,9.1,9.05,9.05,71800
ASP,20110526,2.76,2.82,2.76,2.82,5977900
BAFS,20110526,11.6,11.7,11.6,11.6,147700
BANPU,20110526,750,750,746,748,1518350
BAT-3K,20110526,73.25,74.5,73.25,74,11500
BAY,20110526,28.25,28.25,27.75,28,6635300
BBL,20110526,162.5,163.5,161,161.5,6001600
BCH,20110526,5.9,5.9,5.85,5.9,314000
BCP,20110526,21.4,21.7,21.2,21.2,7296200
BDMS,20110526,53.75,53.75,53,53.25,1013300
BEC,20110526,36,36.25,35.75,36.25,797300
BFIT,20110526,7.35,7.9,7.25,7.7,9701200
BGT,20110526,1.73,1.73,1.73,1.73,100
BH,20110526,37.75,38.25,37.75,37.75,153700
BIGC,20110526,88,89.25,88,88.25,415100
BJC,20110526,19.6,19.9,19.6,19.6,1722200
BKI,20110526,257,258,257,257,2200
BLA,20110526,43.25,45.5,43,45.5,1347700
BLAND,20110526,0.75,0.78,0.75,0.78,133551400
BOL,20110526,1.39,1.39,1.39,1.39,50000
BROCK,20110526,0.77,0.78,0.75,0.75,963400
BROOK,20110526,1.12,1.14,1.12,1.13,661400
BSBM,20110526,1.5,1.5,1.49,1.49,594400
BSM,20110526,0.74,0.74,0.74,0.74,35000
BTC,20110526,0.36,0.37,0.36,0.36,452800
BTNC,20110526,18,18,17.8,17.8,1400
BTS,20110526,0.73,0.74,0.72,0.73,163691500
BWG,20110526,2.02,2.04,1.91,1.93,77651900
CCET,20110526,3.34,3.36,3.32,3.34,1088500
CCP,20110526,3.12,3.16,3.08,3.08,2045400
CEN,20110526,2.94,2.98,2.9,2.94,1829300
CENTEL,20110526,7.15,7.6,7.1,7.5,7119900
CFRESH,20110526,4.4,4.4,4.38,4.4,150500
CGD,20110526,0.55,0.56,0.55,0.56,2313700
CHARAN,20110526,52,52,52,52,1600
CHOTI,20110526,220,222,218,218,2300
CHUO,20110526,10.4,10.6,10.4,10.6,3400
CI,20110526,3.88,3.88,3.88,3.88,100
CIG,20110526,0.9,0.92,0.9,0.91,1341700
CIMBT,20110526,3.18,3.2,3.18,3.18,465600
CITY,20110526,1.89,1.9,1.89,1.9,100000
CK,20110526,7.3,7.45,7.25,7.4,2573900
CM,20110526,3.74,3.74,3.72,3.72,418800
CMO,20110526,1.9,1.92,1.89,1.92,203300
CMR,20110526,50.5,51,50.5,51,13000
CNS,20110526,29.75,31,29.75,30.5,265200
CNT,20110526,4.6,4.66,4.54,4.54,1896000
COL,20110526,10.1,10.2,10,10.2,32000
CPALL,20110526,47,47,45.75,46,8140400
CPF,20110526,30.75,31,30.5,30.75,21565800
CPL,20110526,24.2,24.2,24.2,24.2,2700
CPN,20110526,28.75,29,28.5,28.5,417400
CPNRF,20110526,12.7,12.8,12.7,12.7,2357800
CPR,20110526,2.28,2.68,2.28,2.36,61700
CRANE,20110526,3,3.04,2.98,3,550100
CSC,20110526,30,30,30,30,400
CSL,20110526,5.8,5.85,5.75,5.75,1824400
CSP,20110526,2.12,2.12,2.12,2.12,75000
CTARAF,20110526,8.5,8.55,8.5,8.55,20400
CTW,20110526,9.15,9.2,9,9,229800
CWT,20110526,8.4,8.45,8.25,8.25,79100
DCC,20110526,51.5,51.75,50.75,50.75,196900
DCON,20110526,3.2,3.2,3.12,3.12,552800
DELTA,20110526,26,26.25,25.75,26,1700800
DEMCO,20110526,4.22,4.24,4.14,4.16,1433800
DIMET,20110526,0.64,0.67,0.64,0.64,1301300
DRACO,20110526,3.2,3.2,3.12,3.12,200
DRT,20110526,6,6,5.95,6,482200
DSGT,20110526,7.55,7.6,7.4,7.55,1135500
DTAC,20110526,57.5,58.5,57,58.5,3542000
DTC,20110526,37.75,38,37,38,25600
DTCPF,20110526,9.9,9.9,9.9,9.9,215000
EARTH,20110526,2.52,2.54,2.38,2.42,155489600
EASON,20110526,1.61,1.62,1.61,1.61,361700
EASTW,20110526,6.1,6.15,6.1,6.15,1634300
ECL,20110526,0.72,0.72,0.7,0.71,732000
EE,20110526,1.04,1.04,1.02,1.03,351300
EFORL,20110526,0.1,0.1,0.09,0.09,7755800
EGCO,20110526,94.25,95,94.25,94.5,310500
EIC,20110526,4.54,4.54,2.54,2.54,20200
EMC,20110526,2.08,2.14,2.06,2.08,7299000
EPCO,20110526,1.96,1.98,1.96,1.97,155500
ERW,20110526,2.66,2.72,2.6,2.6,6679500
ESSO,20110526,12.7,13.1,12.6,12.6,37521300
ESTAR,20110526,0.55,0.55,0.54,0.54,2605000
EVER,20110526,0.45,0.45,0.44,0.44,65500
FANCY,20110526,2.04,2.08,2.02,2.04,319700
FC,20110526,1.4,1.42,1.4,1.4,357400
FER,20110526,1.78,1.84,1.77,1.78,76060600
FMT,20110526,18.5,18.5,18.4,18.5,6000
FNS,20110526,4.68,4.82,4.68,4.7,52600
FOCUS,20110526,1.21,1.21,1.2,1.21,49500
FORTH,20110526,3.82,3.86,3.8,3.8,337400
FSS,20110526,3,3.12,3,3.12,18100
FUTUREPF,20110526,13.9,13.9,13.9,13.9,101000
GBX,20110526,0.84,0.84,0.81,0.81,15037900
GC,20110526,5.9,6,5.8,6,47400
GEL,20110526,0.33,0.33,0.31,0.32,35324200
GENCO,20110526,0.57,0.57,0.56,0.56,860000
GFPT,20110526,11.3,11.4,11.2,11.3,12163300
GJS,20110526,0.23,0.24,0.22,0.23,26919900
GL,20110526,26,26.25,25.75,26,303500
GLAND,20110526,2.4,2.52,2.4,2.52,442400
GLOBAL,20110526,6.95,7,6.9,6.9,1623600
GLOW,20110526,51.75,52,51.5,51.75,1851300
