<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,19950321,24.9375,24.9375,24.5,24.5,3657
ABICO,19950321,15.0527,15.667,14.7455,14.7455,31413
ADVANC,19950321,32.8,33.2,32,32,1906000
AFC,19950321,18,18.5,17.75,18.5,46700
AHC,19950321,52.5,54,50,52,1900
AJ,19950321,1.7,1.7,1.7,1.7,30000
ALUCON,19950321,109,109,109,109,2000
APURE,19950321,21.7778,21.7778,21.7778,21.7778,562
ASIAN,19950321,4.325,4.325,4.225,4.225,407999
ASP,19950321,5.55,5.6,5.45,5.5,533000
AYUD,19950321,172,172,170,170,80200
BANPU,19950321,150.82,152.79,150.16,151.47,113200
BAT-3K,19950321,50,50.5,49.25,50.5,37800
BAY,19950321,74.8503,75.626,74.4625,75.626,87023
BBL,19950321,175,176,174,175,725720
BCP,19950321,44,44.5,43,43,651500
BDMS,19950321,3.6677,3.6677,3.5629,3.6415,72514
BFIT,19950321,124,125,121,122,18400
BH,19950321,9.9511,9.9511,9.9511,9.9511,35925
BIG,19950321,40,40,39.25,39.25,1100
BIGC,19950321,14.5585,14.5585,14.5585,14.5585,1322
BJC,19950321,5.9,6,5.9,5.9,34900
BKI,19950321,175.997,175.997,175.997,175.997,2475
BLAND,19950321,3.225,3.225,3.15,3.2,3591000
BTNC,19950321,24,24,24,24,400
BTS,19950321,30.138,30.6089,29.4317,29.6671,93012
CEN,19950321,2.9771,3.0491,2.9771,3.0491,31230
CENTEL,19950321,1.2267,1.2267,1.2267,1.2267,6800
CFRESH,19950321,4.1669,4.1669,4.1336,4.1336,161990
CHARAN,19950321,98,99,97,99,4400
CNS,19950321,51,51.5,50,50,23300
CNT,19950321,41.0648,41.0648,40.3804,40.3804,2191
CPF,19950321,8.1533,8.2066,8.1,8.2066,191407
CPH,19950321,61.5,62.5,60.5,61,84500
CPI,19950321,2.9638,2.9638,2.9057,2.9057,23230
CPL,19950321,24.5,25,24.5,25,44100
CPN,19950321,3.3209,3.3209,3.2102,3.2102,368579
CSC,19950321,50,50,50,50,500
CTW,19950321,19.9374,19.9374,19.1586,19.1586,8346
CWT,19950321,14.125,14.125,14,14,1200
DCC,19950321,6.25,6.4,6.2,6.25,553100
DRACO,19950321,4.7,4.75,4.6,4.7,12800
DTC,19950321,39.9806,40.4566,39.9806,40.4566,6828
DTCI,19950321,28.5,28.75,28,28.25,8500
EGCO,19950321,57.8072,58.7549,56.3857,56.3857,833738
EPCO,19950321,18.75,19.3125,18.375,19.3125,60000
ERW,19950321,3.9841,4.1335,3.9841,4.1335,94876
ESTAR,19950321,2.6875,2.75,2.6875,2.75,119600
EVER,19950321,23.3384,23.3384,22.11,22.9288,4074
F&D,19950321,34,34,34,34,2000
FANCY,19950321,1.6999,1.7666,1.6999,1.7333,149406
GFPT,19950321,0.8944,0.8944,0.8785,0.8785,172170
GOLD,19950321,21.5,21.5,21.25,21.5,9000
GRAMMY,19950321,20.2,20.2,19.9,19.9,858000
HANA,19950321,6.6267,6.6806,6.5729,6.6267,588388
ICC,19950321,196.308,196.308,196.308,196.308,358
IEC,19950321,1.66,1.69,1.66,1.67,8390000
IFEC,19950321,4.4525,4.4525,4.1186,4.267,101060
INSURE,19950321,81,83,81,83,500
INTUCH,19950321,27.5871,28.0302,27.2547,27.9194,1622870
IRPC,19950321,14.5689,15.0329,14.4761,14.4761,37184372
ITD,19950321,24.8,26,24.6,25.6,3137000
JAS,19950321,13.7,13.8,13.2,13.4,1157000
KAMART,19950321,6.9472,7.159,6.9472,7.0743,2204852
KBANK,19950321,104.484,106.468,103.823,106.468,1829574
KC,19950321,83.5313,85.5938,83.5313,85.0781,2909
KCE,19950321,5.1897,5.2994,5.1166,5.2262,511664
KDH,19950321,35.75,37,35.75,37,800
KGI,19950321,20.0822,20.3912,19.6188,20.0822,1370417
KKC,19950321,4.318,4.318,4.318,4.318,6136
KKP,19950321,81,81,77,77.5,119000
KTB,19950321,64.775,64.775,62.3759,63.3356,2577786
KWG,19950321,168.372,174.016,168.372,172.134,9940
KYE,19950321,189,193,189,192,26500
LANNA,19950321,17.7,17.7,17.3,17.4,1422000
LEE,19950321,1.8,1.85,1.8,1.85,15000
LH,19950321,20.9802,21.2242,20.9802,21.2242,5109117
LOXLEY,19950321,43.4,43.8,43.4,43.6,398000
LPN,19950321,3.6859,3.6859,3.6536,3.6859,72681
LRH,19950321,7.5656,7.7984,7.5656,7.7984,39735
LTX,19950321,21.5,22.25,21.5,22.25,5800
MAKRO,19950321,92,92,92,92,2700
MALEE,19950321,35.5054,35.7609,35.5054,35.7609,6557
MATI,19950321,9.4,9.4,9.3,9.4,26000
MDX,19950321,45,45.5,44.5,45,63300
METCO,19950321,133,140,133,140,84200
MFC,19950321,60.4,60.8,60.4,60.8,3000
MINT,19950321,0.8319,0.8499,0.8228,0.8409,293600
MK,19950321,6.7476,6.7476,6.0728,6.6994,160797
MODERN,19950321,44.5,44.5,44.5,44.5,36700
NC,19950321,42.6414,42.6414,42.1513,42.6414,3038
NEP,19950321,1.175,1.2,1.15,1.15,275000
NMG,19950321,33.75,33.75,32.5,32.5,78900
NPK,19950321,25,26.5,25,26.5,6400
NPP,19950321,84,84.5,84,84.5,19000
NTV,19950321,33.5,33.75,32.5,32.5,10400
OCC,19950321,54,54,52,52,3600
OGC,19950321,29.75,29.75,29.5,29.5,1000
OHTL,19950321,130,130,130,130,150
PAF,19950321,5.9672,6.4313,5.9672,6.4313,4147
PDI,19950321,28.3133,28.3133,27.4,27.4,97554
PE,19950321,51,51.5,50,51.5,3100
PF,19950321,144.808,147.648,144.808,147.648,41135
PG,19950321,2.3681,2.6479,2.3681,2.6479,117278
PK,19950321,2.625,2.625,2.625,2.625,15000
PRAKIT,19950321,10.3,10.3,10.3,10.3,20000
PRANDA,19950321,9.4,9.4,8.4,9.35,120000
PRG,19950321,16.75,17.25,16.75,17,45100
PSL,19950321,6.2758,6.4314,6.2758,6.3276,11568
PTTEP,19950321,22.8,23,22.6,22.6,4170000
QH,19950321,11.5128,11.5128,11.5128,11.5128,176933
RCI,19950321,4,4,3.75,3.75,106000
RCL,19950321,11.9305,11.9305,11.9305,11.9305,187330
RML,19950321,2.7351,2.8227,2.7351,2.8052,1394555
ROBINS,19950321,44,45.25,44,45,35200
ROCK,19950321,54.5,55.5,54.5,55.5,2100
S&J,19950321,55,55,55,55,500
SAMART,19950321,17,17.1,16.9,17,109000
SAMCO,19950321,7.4,7.4,7.2,7.4,45000
SAUCE,19950321,66.5,67.5,66,67,448200
SAWANG,19950321,29,30,28.75,29,20700
SCB,19950321,160.656,162.492,160.656,161.574,163175
SCC,19950321,134.8,134.8,132.4,132.4,1172000
SCCC,19950321,362,366,358,358,215700
SCP,19950321,23,23.25,22.75,22.75,8500
SFP,19950321,53,53,53,53,200
SHANG,19950321,20.75,20.75,20.75,20.75,2500
SIAM,19950321,42.8537,45.8876,42.0952,45.8876,5537
SINGER,19950321,19.0441,19.1471,18.9412,19.0441,509028
SITHAI,19950321,144,150,144,149,2600
SKR,19950321,29.0637,30.1961,28.3088,30.1961,26758
SMK,19950321,74,74,74,74,78
SMPC,19950321,20.5,22.25,20.5,22.25,202700
SNP,19950321,12.5,12.5,12.5,12.5,2000
SORKON,19950321,66.1905,68.0952,66.1905,68.0952,525
SPALI,19950321,4.6743,4.6743,4.5818,4.6743,220395
SPC,19950321,4.475,4.5,4.425,4.5,417000
SPI,19950321,44,45.25,44,45.25,58800
SSC,19950321,22.2,23,22.2,23,149000
SSF,19950321,2.9435,3.2002,2.9435,3.166,30677
SSI,19950321,6.3,6.4,6.3,6.35,2526000
STA,19950321,3.0939,3.0939,2.9233,3.0695,62595
STEC,19950321,28.2,28.8,28,28.2,252000
SUC,19950321,31.5,32,31.25,31.25,38520
SUSCO,19950321,1.32,1.36,1.32,1.36,273000
SVH,19950321,20.5,20.5,20.5,20.5,176220
SVI,19950321,2.7923,2.7923,2.7923,2.7923,4430
SVOA,19950321,7.1,7.2,7,7.2,622500
SYNTEC,19950321,22.3486,22.5083,22.3486,22.5083,47295
TASCO,19950321,87.7159,89.3011,87.7159,88.7727,311690
TC,19950321,16.8806,17.2687,16.4925,16.8806,7370
TCAP,19950321,84.4405,84.4405,81.0238,82,1312858
TCB,19950321,11.998,11.998,11.998,11.998,2150
TCC,19950321,19.25,19.25,19,19,11500
TCCC,19950321,36.5,36.75,36.5,36.75,800
TCMC,19950321,20.7765,20.7765,20.2571,20.2571,962
TCOAT,19950321,57,57,53.5,57,2400
TFD,19950321,1.7887,1.8117,1.7887,1.8117,27254
TFI,19950321,0.9781,0.9781,0.952,0.9651,373787
TGCI,19950321,6,6.05,5.95,6.05,100000
TGPRO,19950321,15.4531,15.4531,15.0517,15.4531,92431
TH,19950321,2.775,2.925,2.7,2.925,51000
THAI,19950321,58,59,58,58.5,110400
THCOM,19950321,22.125,22.75,22,22.5,3537400
THIP,19950321,121,123,118,120,217600
THL,19950321,2.2338,2.3037,2.2338,2.3037,51570
THRE,19950321,4.5182,4.5182,4.5182,4.5182,44619
TIPCO,19950321,3.375,3.4,3.35,3.35,33710
TISCO,19950321,114.714,114.714,111.195,114.01,7388
TIW,19950321,80,80,80,80,337
TLUXE,19950321,2.6331,2.6331,2.5673,2.6112,37000
TMB,19950321,50.9061,50.9061,50.1683,50.1683,1094692
TMD,19950321,40.5,40.5,39,39,1700
TNL,19950321,5.6,5.65,5.3,5.3,868000
TNPC,19950321,13.4916,13.4916,13.4916,13.4916,2816
TOPP,19950321,39.5,42.25,39.5,41,1700
TPA,19950321,47,48.25,46.75,46.75,40900
TPC,19950321,16.2643,17.3687,16.2643,17.0675,2359138
TPIPL,19950321,94.912,96.3501,91.3169,92.0359,1579349
TPP,19950321,23.25,24,22.5,24,10600
TRITN,19950321,3.4486,3.4486,3.3772,3.4248,41674
TRU,19950321,7.44,7.44,7.32,7.4,372500
TRUE,19950321,89.5,90,88.5,89,1078026
TSI,19950321,126,128,125,128,1600
TSTE,19950321,4.6,4.8,4.6,4.75,30000
TU,19950321,2.15,2.2,2.15,2.2,356000
TVI,19950321,100,102,98,98,2100
TVO,19950321,1.56,1.69,1.52,1.67,67500
TWP,19950321,44.25,46.5,43.5,46.5,3700
U,19950321,782.835,794.787,776.859,794.787,22017
UMI,19950321,2.5099,2.5099,2.4885,2.4885,59433
UP,19950321,18.713,19.1481,18.4954,19.1481,5744
UPOIC,19950321,2.6,2.6,2.5,2.5,116000
UT,19950321,19,20,19,20,6100
VIBHA,19950321,2,2.075,1.975,2.075,41000
VNT,19950321,36.2575,37.1207,35.61,35.8258,1223367
WAVE,19950321,53.1038,55.6853,51.6287,55.6853,3931
WG,19950321,53,53,53,53,3000
ZMICO,19950321,5.65,5.65,5.45,5.55,6485000
$AGRI,19950321,73.36,73.36,73.36,73.36,951271
$BANK,19950321,952.81,952.81,952.81,952.81,7830906
$COMM,19950321,4309.14,4309.14,4309.14,4309.14,241279
$ENERG,19950321,5011.98,5011.98,5011.98,5011.98,2099700
$ETRON,19950321,622.79,622.79,622.79,622.79,91200
$FIN,19950321,10295.8,10295.8,10295.8,10295.8,6248493
$FOOD,19950321,1596.26,1596.26,1596.26,1596.26,475100
$HELTH,19950321,339.13,339.13,339.13,339.13,273220
$INSUR,19950321,4144.08,4144.08,4144.08,4144.08,185875
$MINE,19950321,30.25,30.25,30.25,30.25,118300
$PKG,19950321,1564.79,1564.79,1564.79,1564.79,578300
$PROF,19950321,393.11,393.11,393.11,393.11,2000
$PROP,19950321,908.94,908.94,908.94,908.94,2560159
$TRANS,19950321,138.7,138.7,138.7,138.7,170100
SET,19950321,1185.87,1190.16,1178.44,1184.11,55774216
BAY-F,19950321,98,99,98,98.02,48200
BBL-F,19950321,206,208,204,205.87,769000
BKI-F,19950321,282.667,282.667,281.333,281.547,9300
BLAND-F,19950321,3.2,3.2,3.2,3.2,125000
DTC-F,19950321,21,21,21,21,20000
EGCO-F,19950321,65,65.5,63.5,64.87,125800
ICC-F,19950321,380,380,380,380,3500
KBANK-F,19950321,119.412,125.443,119.412,124.617,2097355
LH-F,19950321,38,39,38,38.778,790000
RCL-F,19950321,270,320,260,286.28,10900
SCB-F,19950321,204,204,200,200.81,130900
SCC-F,19950321,142.6,143.2,140.8,141.761,1640000
SCCC-F,19950321,360,360,360,360,6500
SUC-F,19950321,36.5,36.5,36.5,36.5,113400
TCAP-F,19950321,85,85.5,84,84.46,166900
TMB-F,19950321,71.5,71.5,70.5,70.59,426000
TPIPL-F,19950321,193,193,193,193,75
APX,19950321,40.6714,41.975,40.6714,41.975,27041
BRC,19950321,24,24,23.5,23.75,93400
CGS,19950321,3.8801,3.8801,3.7493,3.7493,422050
DTM,19950321,19.1437,19.3162,18.9712,18.9712,19134
HEMRAJ,19950321,1.5499,1.5803,1.5119,1.5803,4198803
ICBCT,19950321,168,169.2,165.6,166.8,45833
MGR,19950321,101,102,99.5,102,7600
PA,19950321,11.8791,11.8791,11.8791,11.8791,155861
PHATRA,19950321,150,153,149,152,583600
PPC,19950321,94.4697,95.0126,94.4697,95.0126,460
PYT,19950321,36.5,37,36.25,36.25,49300
SAFARI,19950321,37.7206,37.9191,36.5294,37.7206,351081
SCIB,19950321,49.5686,49.5686,47.9866,49.0413,609072
SGF,19950321,8.1086,8.1086,7.6742,7.6742,21409
SICCO,19950321,58.7299,59.0693,57.7114,58.7299,3534
TT&T,19950321,94.4114,94.9768,93.8461,94.4114,425939
VGM,19950321,7.67,7.8,7.41,7.8,155384
WORLD,19950321,34.7967,35.2372,34.7967,35.2372,5108
