<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19870616,17.6026,17.7457,17.4594,17.6026,424843
BBL,19870616,26.8507,26.8507,26.1511,26.326,1939470
BFIT,19870616,18.4819,18.9316,18.4819,18.7517,524814
CTW,19870616,3.1591,3.1591,3.1591,3.1591,24027
ICC,19870616,57.9133,60.5103,57.9133,57.9133,61503
KBANK,19870616,18.7203,18.7203,18.616,18.616,234904
NC,19870616,14.4617,14.4617,14.4617,14.4617,2470
SCB,19870616,29.8186,29.8186,29.6033,29.6033,193195
SCC,19870616,9.95,9.95,9.95,9.95,170000
SCCC,19870616,83.2317,84.3033,83.2317,84.3033,26874
SFP,19870616,63.7,63.7,63.7,63.7,4750
SINGER,19870616,3.3713,3.3713,3.3456,3.3713,409942
SPC,19870616,3.5192,3.5192,3.5031,3.5192,112010
SPI,19870616,35.5482,35.8553,35.5482,35.8553,32486
SSC,19870616,3.6797,3.6797,3.6797,3.6797,528310
TCAP,19870616,10.2936,10.4223,9.9073,10.036,7591815
TF,19870616,43.373,43.7796,43.373,43.7796,7377
TISCO,19870616,35.1315,35.8503,32.9751,35.6706,1186412
TMB,19870616,17.4064,17.4064,17.3075,17.3075,160713
TPC,19870616,4.843,4.9722,4.843,4.9722,37013
UP,19870616,18.3058,19.0552,18.3058,18.627,168123
SET,19870616,278.95,278.95,278.95,278.95,3090300
ICBCT,19870616,33.0933,33.659,32.9047,32.9047,136820
UFM,19870616,15.3,15.3,14.1,14.2,66000
