<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19970708,1.9,1.9,1.9,1.9,9100
ACC,19970708,10,10.4,9.85,9.85,65000
ADVANC,19970708,24.4,24.4,24.4,24.4,471000
AFC,19970708,7,7.5,6.4,7.5,28100
AHC,19970708,12.75,12.75,12.75,12.75,300
AJ,19970708,0.75,0.75,0.74,0.75,21000
AMARIN,19970708,1.95,2.1,1.9,2.1,24000
AP,19970708,1.475,1.475,1.475,1.475,1000
ASP,19970708,3.4,3.45,3.375,3.375,838000
AYUD,19970708,200,200,200,200,100
BANPU,19970708,125.9,125.9,116.06,116.06,49700
BAT-3K,19970708,27,27,27,27,1300
BAY,19970708,42.768,44.496,41.688,43.632,2598408
BBL,19970708,164,169,158,163,2811698
BCP,19970708,14.25,14.5,13.5,13.5,882000
BDMS,19970708,2.1559,2.1559,2.1559,2.1559,26206
BEC,19970708,25,25.4,25,25.4,1723000
BFIT,19970708,17.375,17.75,17.125,17.125,32800
BIGC,19970708,11.75,11.75,10.75,11.5,930400
BJC,19970708,8.8,8.85,8.6,8.6,11100
BKI,19970708,180.441,180.441,175.997,175.997,23175
BLAND,19970708,0.85,0.85,0.82,0.85,746000
BTS,19970708,5.6509,5.6509,5.2742,5.4625,291459
CEN,19970708,1.25,1.25,1.225,1.225,57720
CENTEL,19970708,0.5914,0.6425,0.5841,0.6425,342400
CFRESH,19970708,0.9501,0.9501,0.9501,0.9501,749954
CHARAN,19970708,39.25,39.25,39.25,39.25,100
CIMBT,19970708,35.4568,38.4836,35.4568,37.6188,56660
CK,19970708,8.2,8.45,8.1,8.25,962000
CM,19970708,1.6403,1.8282,1.6403,1.8282,734500
CNS,19970708,10.5,11.5,10.25,10.75,696100
CNT,19970708,4.7,4.7,4.7,4.7,13000
CPF,19970708,3.1441,3.4372,3.1174,3.3306,67555
CPH,19970708,128,128,118,120,7000
CPI,19970708,1.4722,1.4722,1.4722,1.4722,64528
CPL,19970708,8.2,8.9,8.1,8.9,4400
CPN,19970708,2.7674,2.7674,2.7674,2.7674,37942
CSC,19970708,11.75,11.75,11.75,11.75,300
CSR,19970708,29,29,29,29,1000
CTW,19970708,10.436,10.5139,10.436,10.5139,75115
CWT,19970708,6.75,7,6.75,7,2800
DCC,19970708,0.24,0.26,0.24,0.26,228000
DELTA,19970708,20.2,21,19.9,21,2348000
DRACO,19970708,1.2,1.2,1.2,1.2,2100
DTC,19970708,27,27,25,25,220281
DTCI,19970708,5.6,5.8,5.6,5.8,4100
EGCO,19970708,62,63.5,61,61,980890
EMC,19970708,68,68,67.5,68,110
EPCO,19970708,2.1,2.475,2.1,2.475,44000
ERW,19970708,1.514,1.514,1.514,1.514,10039
ESTAR,19970708,0.625,0.65,0.625,0.65,20400
EVER,19970708,4.1763,4.5039,4.1763,4.5039,27803
F&D,19970708,15,15,15,15,1000
FANCY,19970708,0.6333,0.6333,0.5833,0.6,15600
FE,19970708,100,100,100,100,400
FMT,19970708,18.5,18.5,18.5,18.5,1000
GEL,19970708,1.3556,1.4475,1.3556,1.4475,2611
GFPT,19970708,0.2619,0.2619,0.2492,0.2556,444520
GJS,19970708,4.1,4.3,4.1,4.3,600
GLAND,19970708,63,63,60.5,62,100300
GOLD,19970708,4.5,4.7,4.4,4.7,427800
GRAMMY,19970708,33.2,33.2,33.2,33.2,1000
HANA,19970708,8.4585,8.5663,8.3508,8.4585,387928
ICC,19970708,81,87,81,87,1100
IEC,19970708,0.19,0.205,0.185,0.195,39430000
INTUCH,19970708,10.636,10.8022,10.5806,10.5806,1068675
IRPC,19970708,7.5184,8.2459,7.5184,8.0034,5452056
ITD,19970708,8.2,8.4,7.95,8.4,966000
JAS,19970708,3.05,3.225,2.875,3.2,15565000
JUTHA,19970708,4.4,4.5,4.4,4.5,7500
KAMART,19970708,2.0122,2.0757,2.0122,2.0122,5673836
KBANK,19970708,66.129,68.7742,65.4677,65.7984,3697226
