<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20050318,4.2,4.55,4.2,4.55,60047000
ADAM,20050318,2.267,2.3009,2.2501,2.2501,5403517
ADVANC,20050318,105,106,103,104,4863100
AEC,20050318,8.2,8.35,8.2,8.35,119600
AEONTS,20050318,40,40,40,40,200
AF,20050318,10.5,10.5,10,10,2000
AFC,20050318,9.2,9.3,9.2,9.3,29100
AH,20050318,35.5,36,35,35,834400
AHC,20050318,53,53,53,53,6100
AIT,20050318,13.8667,14.2667,13.7333,13.9333,600150
AJ,20050318,6.25,6.35,6.25,6.25,169600
AMANAH,20050318,1.59,1.66,1.56,1.58,49911448
AMARIN,20050318,10.1,10.1,10.1,10.1,780
AMATA,20050318,11.9,12,11.9,12,1553300
AMC,20050318,4.8467,4.8665,4.827,4.8467,154782
AOT,20050318,47.5,47.75,47,47,1162700
AP,20050318,4.48,4.48,4.44,4.44,1193700
APURE,20050318,6,6.2667,5.7333,6,10430212
AQ,20050318,3.9688,4.0624,3.9688,4.0063,1868425
ASIAN,20050318,6.05,6.05,5.95,5.95,180432
ASIMAR,20050318,1.68,1.7,1.67,1.67,3230500
ASP,20050318,7.25,7.45,7.2,7.35,28233000
AYUD,20050318,16.7,16.7,16.7,16.7,7200
BAFS,20050318,9.3301,9.58,9.3301,9.4134,279697
BANPU,20050318,169,171,168,170,1338800
BAT-3K,20050318,62,62,61.5,62,24400
BAY,20050318,13,13.3,12.9,13.3,9199073
BBL,20050318,103,106,103,104,8362830
BCH,20050318,1.7257,1.7486,1.7257,1.7257,1115800
BCP,20050318,14,14.4,14,14.3,2167700
BDMS,20050318,16.3,16.7,16.3,16.6,983600
BEC,20050318,15.8,15.8,15.5,15.5,1544300
BFIT,20050318,14.5,14.5,14.375,14.375,385000
BH,20050318,17,17.2,17,17.1,715525
BIG,20050318,11.9,12.1,11.4,11.4,30900
BIGC,20050318,20.3,20.6,20.3,20.5,36300
BJC,20050318,5.7,5.7,5.65,5.7,38400
BKI,20050318,149.333,149.333,149.333,149.333,496
BLAND,20050318,0.6,0.61,0.59,0.6,68988096
BLISS,20050318,1.797,1.8255,1.7827,1.8112,5393900
BROOK,20050318,1.15,1.15,1.15,1.15,700
BTC,20050318,2.92,2.94,2.84,2.84,9769900
CCET,20050318,3.35,3.4,3.35,3.4,11711710
CCP,20050318,6.4,6.45,6.35,6.4,2728500
CEN,20050318,10.1,10.1,10,10,2329000
CENTEL,20050318,3.0082,3.0375,3.0082,3.0082,69200
CFRESH,20050318,3.46,3.46,3.38,3.38,2040800
CHOTI,20050318,102,108,102,105,6000
CHUO,20050318,7.1,7.1,7.1,7.1,4500
CI,20050318,6.1,6.25,5.75,6.25,343800
CIMBT,20050318,2.6809,2.7025,2.6593,2.6809,16465548
CK,20050318,13.8,13.8,13.5,13.5,2361500
CM,20050318,3.5434,3.5434,3.5434,3.5434,22012
CMR,20050318,14.62,14.62,14.62,14.62,1279
CNS,20050318,65,66.5,65,65.5,682000
CNT,20050318,5.9,5.9,5.7,5.7,932600
CPALL,20050318,5.8,5.9,5.75,5.9,6114000
CPF,20050318,4.1,4.22,4.1,4.18,63114588
CPH,20050318,10.6,10.6,10.3,10.3,4100
CPI,20050318,5.3271,5.3756,5.2787,5.2787,263480
CPL,20050318,24.8,24.9,24.7,24.7,62900
CPN,20050318,8.85,8.85,8.85,8.85,80600
CSC,20050318,17.8,17.9,17.8,17.8,30200
CSL,20050318,6.5,6.7,6.5,6.55,1371300
CSR,20050318,45.75,45.75,45.75,45.75,1000
CTW,20050318,7.8,7.85,7.7,7.85,326200
CWT,20050318,18.6,19.1,18.6,18.9,286200
DCC,20050318,16.4,16.5,16.3,16.3,638500
DELTA,20050318,20.6,20.8,20.6,20.6,551200
DRACO,20050318,1.85,1.85,1.85,1.85,1000
DTCI,20050318,5.2,5.2,5.2,5.2,1500
EARTH,20050318,1.15,1.21,1.15,1.18,3893200
EASTW,20050318,3.825,3.85,3.825,3.825,904000
ECL,20050318,1.1,1.13,1.1,1.11,2351000
EE,20050318,1.42,1.7,1.38,1.7,166000
EGCO,20050318,78,78.5,78,78,542930
EIC,20050318,2.04,2.1,2.04,2.1,65500
EMC,20050318,5.05,5.25,5.05,5.05,1107960
ERW,20050318,2.54,2.58,2.54,2.58,60000
ESTAR,20050318,0.75,0.75,0.74,0.74,29837600
FANCY,20050318,5.95,5.95,5.95,5.95,134400
FER,20050318,3.36,3.44,3.36,3.4,5190600
FMT,20050318,44.5,44.5,44.5,44.5,1000
FNS,20050318,24.9,25.75,24.8,25.75,242200
FOCUS,20050318,4.06,4.08,4.04,4.08,22000
GEL,20050318,1.61,1.65,1.59,1.6,21221630
GENCO,20050318,0.92,0.94,0.91,0.93,10404600
GFPT,20050318,1.37,1.39,1.31,1.31,8348000
GJS,20050318,1.78,1.79,1.77,1.78,5178500
GLAND,20050318,7.6,7.7,7.45,7.7,16100
GOLD,20050318,8.5,8.65,8.5,8.55,102300
GRAMMY,20050318,17.4,17.4,17.3,17.3,501200
GRAND,20050318,1.9679,2.0024,1.9679,1.9679,125246
GYT,20050318,456,456,456,456,2000
HANA,20050318,21.6,21.8,21.6,21.7,36700
HFT,20050318,1.61,1.61,1.6,1.61,52300
HMPRO,20050318,1.6761,1.6761,1.6469,1.6761,715032
HTC,20050318,3.66,3.66,3.66,3.66,4000
IEC,20050318,0.103,0.104,0.101,0.101,160848000
ILINK,20050318,3.7981,3.8163,3.7798,3.8163,96605
INET,20050318,4.84,4.88,4.82,4.82,295700
INOX,20050318,1.68,1.71,1.68,1.69,22285500
INTUCH,20050318,42,42.5,41.75,41.75,7137802
IRC,20050318,9.85,9.85,9.75,9.75,28700
IRCP,20050318,13.4,13.5,13.4,13.5,15000
IRPC,20050318,4.0502,4.1472,4.026,4.0502,19652198
IT,20050318,4.64,4.66,4.64,4.66,118100
ITD,20050318,11.7,11.8,11.5,11.6,35286300
JAS,20050318,0.62,0.64,0.62,0.63,117812896
JCT,20050318,24,24,24,24,400
JUTHA,20050318,10.4,10.5,10.3,10.3,371900
KAMART,20050318,2.8636,2.9992,2.8297,2.8806,1779934
KBANK,20050318,55.5,57.5,55.5,56.5,15792673
KCE,20050318,4.7355,4.7743,4.6967,4.6967,1369932
KGI,20050318,3.2,3.24,3.2,3.22,12795220
KKP,20050318,32,33.25,31.75,33,3612222
KSL,20050318,4.86,4.98,4.6,4.62,43969000
KTB,20050318,9.5,9.65,9.5,9.55,32082730
KTC,20050318,23.5,23.7,23.4,23.7,697941
KWG,20050318,3.66,3.68,3.64,3.64,122400
KYE,20050318,61,61,60,60,2000
LALIN,20050318,6.85,6.9,6.8,6.85,87500
LANNA,20050318,9.7,9.9,9.65,9.8,2668100
LEE,20050318,3.34,3.4,3.26,3.28,652300
LH,20050318,8.8,8.9,8.8,8.85,5492150
LOXLEY,20050318,3.18,3.22,3.18,3.2,5017700
LPN,20050318,3.42,3.5,3.4,3.48,9288803
LST,20050318,2.14,2.16,2.1,2.12,140000
LTX,20050318,42.75,42.75,42.75,42.75,700
LVT,20050318,3.2589,3.3295,3.2589,3.2872,839666
MACO,20050318,8,8.15,8,8.05,164800
MAJOR,20050318,12.5,12.5,12.4,12.4,59100
MAKRO,20050318,56,56,53.5,53.5,436811
MALEE,20050318,5.3,5.45,5.25,5.25,143000
MATCH,20050318,5.35,5.5,5.15,5.15,1838202
MBK,20050318,50.5,50.5,50.5,50.5,43400
MBKET,20050318,32.25,33.25,32.25,33,3192100
MCOT,20050318,23.3,23.5,23.3,23.4,434400
METCO,20050318,248,250,246,248,13500
MFC,20050318,21.7,21.9,21.7,21.9,19000
MFEC,20050318,7.05,7.2,7.05,7.15,2492200
MIDA,20050318,9.5287,9.625,9.1919,9.24,1954597
MINT,20050318,3.653,3.653,3.5987,3.5987,823900
MK,20050318,2.66,2.66,2.6,2.62,2681900
MODERN,20050318,38.25,38.75,38.25,38.5,32200
MPG,20050318,5.5478,5.7391,5.5478,5.7391,255200
MPIC,20050318,0.9697,0.9777,0.9617,0.9617,950900
MSC,20050318,2.5,2.5,2.5,2.5,10000
NCH,20050318,2.4204,2.5149,2.4204,2.4771,4029200
NEP,20050318,0.44,0.446,0.44,0.446,570000
NOBLE,20050318,5.15,5.2,5.05,5.1,568100
NPP,20050318,19.8,19.8,19.8,19.8,600
NTV,20050318,60,60,60,60,5400
NWR,20050318,3.1743,3.1983,3.1021,3.1021,7186969
OCC,20050318,12,12,12,12,3700
OGC,20050318,69.5,69.5,69.5,69.5,300
OHTL,20050318,320,320,320,320,2000
OISHI,20050318,26.75,27.5,26.75,27,2835000
PAF,20050318,5.1,5.1,5.05,5.05,161600
PB,20050318,35.2665,35.2665,34.6619,34.6619,6202
PDI,20050318,15.1,15.1,14.7,14.7,258700
PF,20050318,6.65,6.8,6.6,6.8,563900
