<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20070504,3.48,3.52,3.48,3.52,1169300
ABC,20070504,3.3,3.3,3.02,3.02,8400
ACC,20070504,1.84,1.85,1.8,1.84,293002
ADAM,20070504,3.88,3.94,3.76,3.8,9794976
ADVANC,20070504,82,86,82,86,6087632
AEC,20070504,6.45,6.55,6.45,6.55,1200
AEONTS,20070504,46.5,46.5,46,46,10200
AF,20070504,7.2,7.2,7.2,7.2,7800
AH,20070504,14.1,14.4,14.1,14.3,423100
AHC,20070504,85.5,85.5,85,85.5,1000
AI,20070504,7.35,7.7,7.35,7.65,5231200
AIT,20070504,15.6,15.6,15.3,15.4,90000
AJ,20070504,2.88,2.9,2.86,2.88,67600
AKR,20070504,2.16,2.22,2.16,2.22,10520200
AMANAH,20070504,0.59,0.59,0.58,0.58,723200
AMARIN,20070504,13.4,13.7,13.3,13.7,112590
AMATA,20070504,12,12.5,11.9,12.4,3598900
AMC,20070504,2.74,2.78,2.66,2.68,1617526
AOT,20070504,61.5,61.5,59.5,60,1633049
AP,20070504,4.46,4.52,4.44,4.52,15611500
APURE,20070504,1.12,1.12,1.0489,1.0667,15011100
AQ,20070504,1.14,1.14,1.12,1.12,2331617
ASIA,20070504,52.5,55,52.5,53.5,54948
ASIAN,20070504,2.62,2.62,2.62,2.62,6100
ASIMAR,20070504,0.89,0.9,0.88,0.88,1661232
ASK,20070504,4.72,4.76,4.72,4.76,8000
ASP,20070504,2.86,2.88,2.8,2.86,24302700
AYUD,20070504,17.3,17.6,17.3,17.6,265800
BAFS,20070504,9.6,9.6,9.55,9.55,276750
BANPU,20070504,220,226,220,222,1303600
BAT-3K,20070504,46.75,46.75,46.5,46.5,2700
BAY,20070504,21.4,21.5,21.3,21.4,3920702
BBL,20070504,112,113,111,112,3038530
BCH,20070504,4.8857,4.8857,4.8,4.8286,1036100
BCP,20070504,8.4,8.5,8.4,8.5,183100
BDMS,20070504,39,39.5,39,39,1014145
BEC,20070504,22.8,23.1,22.7,23,3845200
BFIT,20070504,5.7,5.7,5.6,5.6,145000
BH,20070504,49.75,50,49.75,49.75,665600
BIGC,20070504,54,54,52.5,53,159600
BJC,20070504,4.125,4.125,4.125,4.125,4100
BKI,20070504,153.333,154.667,153.333,154.667,1950
BLAND,20070504,0.87,0.9,0.85,0.89,47255384
BLISS,20070504,1.0211,1.0497,0.9926,0.9983,2083600
BOL,20070504,0.665,0.7,0.665,0.7,160302
BROCK,20070504,0.99,1,0.98,0.98,4540100
BROOK,20070504,0.92,0.94,0.92,0.93,3897200
BSBM,20070504,1.21,1.22,1.2,1.2,462000
BTC,20070504,0.99,1,0.99,1,812999
BTS,20070504,1.0548,1.0831,1.0454,1.0642,9694826
BUI,20070504,11.5,11.5,11.5,11.5,163
CCET,20070504,4.76,4.76,4.72,4.74,6879100
CCP,20070504,1.53,1.56,1.5,1.51,1543700
CEN,20070504,0.812,0.812,0.788,0.8,3386000
CENTEL,20070504,5.1,5.1,5.05,5.05,4468200
CFRESH,20070504,2.02,2.02,2,2,135700
CGD,20070504,0.9956,1.0133,0.9956,1.0044,1107225
CHARAN,20070504,59,59,59,59,100
CHUO,20070504,10,10.1,9.95,10.1,8000
CI,20070504,4.14,4.16,4.14,4.16,88100
CIG,20070504,1.33,1.35,1.32,1.34,145500
CIMBT,20070504,1.6537,1.6721,1.6353,1.6628,6686600
CITY,20070504,2.1,2.1,2.06,2.08,572101
CK,20070504,7.85,7.85,7.7,7.7,8375200
CM,20070504,2.96,3,2.96,2.96,62100
CMO,20070504,2.48,2.48,2.46,2.48,146300
CMR,20070504,32.75,32.75,32.75,32.75,2200
CNS,20070504,32.5,32.5,31.75,32.25,79100
CNT,20070504,2.62,2.62,2.6,2.62,302000
CPALL,20070504,7.75,8,7.75,8,33760912
CPF,20070504,4.56,4.6,4.54,4.6,7122300
CPH,20070504,7.75,7.75,7.35,7.35,1100
CPI,20070504,3.48,3.48,3.48,3.48,130
CPN,20070504,26.25,26.25,25,25.75,1270300
CPNRF,20070504,10.1,10.1,10,10,752000
CPR,20070504,1.95,1.96,1.94,1.96,405400
CSC,20070504,12.4,12.4,12.2,12.2,43100
CSL,20070504,3.6,3.62,3.54,3.58,146500
CSP,20070504,2.04,2.04,1.99,2.02,604500
CTW,20070504,8.95,8.95,8.8,8.85,307400
CWT,20070504,3.7,3.98,3.7,3.74,100600
DCC,20070504,14.8,14.9,14.8,14.8,204500
DCON,20070504,2.7,2.88,2.7,2.88,1000
DELTA,20070504,15.8,15.8,15.7,15.8,3148900
DEMCO,20070504,3.296,3.344,3.232,3.296,6226125
DRACO,20070504,1.89,1.95,1.77,1.94,2600
DRT,20070504,2.06,2.1,2.04,2.1,1446000
DSGT,20070504,4.96,5,4.9,5,182000
DTCI,20070504,6.8,6.8,6.5,6.5,12800
EASON,20070504,2.58,2.6,2.56,2.58,252501
EASTW,20070504,5.3,5.4,5.3,5.4,421301
ECL,20070504,0.63,0.63,0.63,0.63,2297509
EGCO,20070504,105,105,103,103,938748
EIC,20070504,2.88,3,2.8,3,1837000
EMC,20070504,3.38,3.74,3.38,3.7,3749910
EPCO,20070504,1.71,1.77,1.71,1.74,14449200
ERW,20070504,3.6,3.66,3.6,3.66,3449366
ESTAR,20070504,0.38,0.39,0.38,0.38,1305232
EVER,20070504,2.0805,2.0805,1.9529,1.9529,27110200
FANCY,20070504,1.89,1.9,1.88,1.88,156000
FC,20070504,1.2066,1.3831,1.1624,1.3464,16951400
FER,20070504,1.4,1.44,1.4,1.44,828655
FNS,20070504,8.5,8.5,8.4,8.5,47500
FOCUS,20070504,2.6,2.8,2.6,2.8,357800
FORTH,20070504,4.025,4.075,4.025,4.05,3238699
FSS,20070504,3.46,3.46,3.46,3.46,83000
FUTUREPF,20070504,9.6,9.6,9.55,9.55,260800
GBX,20070504,1.47,1.5,1.45,1.47,20387800
GC,20070504,2.9,2.9,2.9,2.9,100
GEL,20070504,0.88,0.89,0.88,0.88,7090100
GENCO,20070504,0.66,0.67,0.66,0.66,647100
GFPT,20070504,1.08,1.09,1.08,1.09,19000
GJS,20070504,0.3,0.31,0.3,0.31,11061000
GLAND,20070504,6.9,6.9,6.8,6.8,38094
GLOW,20070504,31,31,30.75,31,723200
GOLD,20070504,8.55,8.75,8.55,8.65,499600
GRAMMY,20070504,7.4,7.4,7.4,7.4,147800
GRAND,20070504,4.4,4.4,4.4,4.4,500
GREEN,20070504,2.86,2.88,2.84,2.86,2215741
GSTEL,20070504,0.92,0.95,0.92,0.95,78476984
HANA,20070504,26,26.25,26,26.25,369600
HMPRO,20070504,2.819,2.8454,2.819,2.8454,1956900
HTC,20070504,3.9,3.9,3.9,3.9,25000
ICC,20070504,40,40,40,40,1500
IEC,20070504,0.09,0.091,0.088,0.089,232592080
IFEC,20070504,0.6,0.6,0.59,0.59,54000
IHL,20070504,4.52,4.6,4.5,4.5,1452400
ILINK,20070504,8.9,8.9,8.8,8.8,528600
INET,20070504,1.92,1.92,1.88,1.88,3091000
INOX,20070504,1.36,1.36,1.34,1.34,5850800
INTUCH,20070504,28,29.25,27.75,28,461300
IRC,20070504,7.95,7.95,7.8,7.8,20900
IRCP,20070504,13.2,13.2,13.2,13.2,20000
IRPC,20070504,6,6.1,6,6,44914000
IT,20070504,7.8,7.9,7.8,7.8,100100
ITD,20070504,5.5,5.65,5.45,5.55,23209200
JAS,20070504,0.44,0.45,0.44,0.45,10462500
JCT,20070504,23.5,24,23.5,24,200
JTS,20070504,2.56,2.6,2.56,2.58,730900
JUTHA,20070504,9.65,9.65,9.5,9.55,428400
KAMART,20070504,0.7,0.72,0.69,0.69,4266700
KASET,20070504,1.55,1.6,1.53,1.54,6270100
KBANK,20070504,68,68.5,68,68,4337094
KC,20070504,1.06,1.08,1.06,1.07,235500
KCAR,20070504,5.05,5.05,5,5.05,30900
KCE,20070504,2.68,2.82,2.68,2.82,2706900
KDH,20070504,30.25,30.25,30.25,30.25,1000
KGI,20070504,1.43,1.43,1.41,1.43,3643763
KKC,20070504,2.1213,2.1796,2.1213,2.1796,3083
KKP,20070504,29.75,29.75,29.5,29.75,1496500
KSL,20070504,9.3,9.3,9.1,9.15,482300
KTB,20070504,11,11.1,10.9,11,21942840
KTC,20070504,23.2,23.6,23.2,23.6,72200
KWG,20070504,2.92,3.02,2.9,2.92,3805300
L&E,20070504,10.5,10.6,10.4,10.6,25600
LALIN,20070504,4.46,4.46,4.36,4.42,449400
LANNA,20070504,11.1,11.1,11.1,11.1,82100
LEE,20070504,3.4,3.44,3.36,3.4,89300
LH,20070504,6.95,7.2,6.95,7.15,37294560
LOXLEY,20070504,1.7,1.71,1.68,1.68,2436700
LPN,20070504,6.3,6.35,6.2,6.25,7423314
LRH,20070504,36.3148,36.3148,36.3148,36.3148,3007
LST,20070504,1.95,1.95,1.93,1.94,282700
LVT,20070504,1.37,1.38,1.36,1.36,237951
M-CHAI,20070504,39,39,39,39,1001
MACO,20070504,3.26,3.26,3.24,3.24,7300
MAJOR,20070504,16.4,16.4,15.9,15.9,5384105
MAKRO,20070504,88.5,91.5,88.5,91.5,144455
MALEE,20070504,8.4,8.65,8.35,8.5,482900
MANRIN,20070504,24,24,24,24,200
MATCH,20070504,1.65,1.65,1.55,1.59,46500
MATI,20070504,8.2,8.2,8.2,8.2,15000
MBAX,20070504,4.28,4.36,4.28,4.36,2202
MBK,20070504,54,55,54,55,230000
MBKET,20070504,16.3,16.4,16.1,16.2,6571400
MCOT,20070504,28.25,29.5,28.25,29.25,5053720
MCS,20070504,3.36,3.38,3.34,3.36,1661600
METCO,20070504,210,212,208,210,7100
MFC,20070504,15.8,15.8,15.8,15.8,52600
MFEC,20070504,4.62,4.64,4.6,4.6,116300
MIDA,20070504,1.58,1.61,1.57,1.6,2850300
MINT,20070504,10.8182,11.0909,10.8182,11,11077182
MK,20070504,2.48,2.48,2.46,2.46,1801700
MODERN,20070504,42,43,42,43,101000
MPG,20070504,0.8704,0.88,0.8609,0.8609,623700
MPIC,20070504,0.7814,0.8094,0.7734,0.7894,16268592
MSC,20070504,4.7,4.7,4.62,4.7,5900
NCH,20070504,3.1,3.14,3.02,3.04,33077700
NEP,20070504,0.835,0.855,0.815,0.82,41269000
NEWS,20070504,0.286,0.29,0.286,0.286,647000
NKI,20070504,63,63,63,63,171
NMG,20070504,9.55,9.55,9.55,9.55,3000
NNCL,20070504,2.74,2.8,2.72,2.76,910200
NOBLE,20070504,4.9,5.05,4.9,5,647536
NTV,20070504,134,134,134,134,1100
NWR,20070504,0.64,0.65,0.63,0.65,14095800
OGC,20070504,46.25,46.5,46,46.5,5200
OHTL,20070504,528,528,520,520,610
OISHI,20070504,17.3,17.3,17.3,17.3,20100
PAE,20070504,1.38,1.38,1.34,1.35,2239600
PAF,20070504,2.8,2.8,2.8,2.8,200
PAP,20070504,1.55,1.58,1.55,1.58,298000
PB,20070504,81,81,81,81,8000
PDI,20070504,39.25,39.75,39.25,39.5,1248505
PE,20070504,1.82,1.82,1.66,1.66,9691200
PERM,20070504,1.12,1.12,1.11,1.11,2171500
PF,20070504,3.26,3.3,3.26,3.28,1601300
PG,20070504,16.1,16.1,15.9,15.9,2500
PK,20070504,3.68,3.68,3.64,3.66,785300
PL,20070504,2.7,2.8,2.68,2.76,742000
PLE,20070504,5.5664,5.7445,5.5664,5.7,12138474
PPM,20070504,4.62,4.9,4.62,4.82,1024700
PR,20070504,110,110,110,110,600
PRANDA,20070504,7.5,7.6,7.4,7.55,2068200
PREB,20070504,1.73,1.74,1.71,1.71,888500
PRECHA,20070504,0.888,0.896,0.88,0.88,541250
PRIN,20070504,2.84,2.84,2.82,2.82,142002
PRINC,20070504,15,15.1,14.7,14.9,537700
PRO,20070504,1.16,1.17,1.16,1.16,998400
PSL,20070504,24.9,24.9,24.1,24.3,4850344
PT,20070504,4.74,4.76,4.56,4.56,3904600
PTL,20070504,4.42,4.48,4.42,4.46,747800
PTT,20070504,232,236,228,236,8009165
PTTEP,20070504,94.5,94.5,93,94,5925072
PYLON,20070504,2.06,2.16,2.06,2.12,57910
Q-CON,20070504,2.1,2.1,2.08,2.08,323100
QH,20070504,1.24,1.3,1.24,1.28,138860736
QHPF,20070504,9.8,9.8,9.8,9.8,182500
RAM,20070504,524,524,524,524,100
RATCH,20070504,46.5,46.5,45.75,46.25,1862112
RCI,20070504,1.86,1.86,1.86,1.86,18000
RCL,20070504,25,25.75,25,25.5,1252400
RICH,20070504,0.1225,0.1225,0.1202,0.1202,478500
RML,20070504,1.01,1.02,1,1,5039100
ROBINS,20070504,10.8,10.9,10.8,10.8,517000
ROH,20070504,38,38,38,38,100
ROJNA,20070504,11.6,11.9,11.6,11.9,5286500
RPC,20070504,3.82,3.86,3.82,3.82,499800
RS,20070504,4.7,4.76,4.7,4.72,1631600
S,20070504,6.45,6.45,6.3,6.3,111100
SALEE,20070504,3.62,3.62,3.58,3.58,1904000
SAM,20070504,4.12,4.12,3.88,3.96,1451201
SAMART,20070504,8.6,8.65,8.55,8.6,1156100
SAMCO,20070504,2.44,2.44,2.44,2.44,1000
SAMTEL,20070504,8.7,8.75,8.65,8.7,81300
SAT,20070504,10.2,10.3,10.2,10.2,1117900
SAUCE,20070504,99.5,99.5,99.5,99.5,800
SC,20070504,8.6,8.7,8.5,8.5,757600
SCB,20070504,67,68,66,67,14713198
SCC,20070504,236,240,236,236,1732430
SCCC,20070504,284,286,284,286,75330
SCP,20070504,8.35,8.35,8.3,8.3,28000
SE-ED,20070504,7.85,7.9,7.85,7.85,129600
SEAFCO,20070504,8.15,8.25,8,8.1,9770399
SF,20070504,5.4152,5.5489,5.4152,5.4486,466400
SHANG,20070504,50.5,50.5,50.5,50.5,100
SIAM,20070504,3.66,3.68,3.6,3.6,636800
SIM,20070504,1.9,1.92,1.89,1.91,290200
SINGER,20070504,1.82,1.89,1.81,1.82,841900
SIRI,20070504,2.98,2.98,2.94,2.96,873466
SIS,20070504,2.48,2.48,2.46,2.46,123102
SITHAI,20070504,9.1,9.1,8.95,8.95,277000
SKR,20070504,10.4,10.6,10.3,10.3,564300
SMIT,20070504,1.91,1.91,1.89,1.89,362300
SMK,20070504,41.75,41.75,41.75,41.75,11000
SMM,20070504,0.84,0.85,0.83,0.83,2681100
SNC,20070504,7.7,7.75,7.7,7.7,465200
SNP,20070504,34.75,35,34.75,35,10800
SOLAR,20070504,2.92,2.92,2.88,2.9,3447700
SPACK,20070504,2.8,2.96,2.8,2.92,12664000
SPALI,20070504,3.4,3.46,3.4,3.46,13299300
SPCG,20070504,3,3.04,2.96,3.04,242200
SPF,20070504,9.95,9.95,9.9,9.95,1085700
SPI,20070504,20.1,20.8,20.1,20.8,300200
SPORT,20070504,2.42,2.42,2.4,2.42,170612
SPPT,20070504,4.22,4.24,4.22,4.22,367800
SSC,20070504,20,20.3,20,20.3,39900
SSF,20070504,2.28,2.28,2.26,2.28,221400
SSI,20070504,1.1,1.11,1.09,1.11,12542800
SSSC,20070504,33.75,33.75,33.25,33.5,10100
SST,20070504,4.8,4.84,4.8,4.84,41000
STA,20070504,2.78,2.78,2.76,2.76,908500
STANLY,20070504,137,140,136,140,52300
STAR,20070504,1.65,1.66,1.64,1.64,328700
STEC,20070504,4.5,4.54,4.46,4.5,15996800
STHAI,20070504,1.87,1.88,1.87,1.88,145200
STPI,20070504,3.38,3.54,3.38,3.52,10236201
SUC,20070504,22.3,22.5,21.9,22.1,838608
SUPER,20070504,1.12,1.14,1.11,1.12,2719200
SUSCO,20070504,0.39,0.39,0.38,0.38,672500
SVH,20070504,45,45,45,45,13000
SVI,20070504,1.13,1.18,1.13,1.17,14548080
SVOA,20070504,1.44,1.45,1.43,1.43,892601
SYNTEC,20070504,0.95,0.97,0.94,0.96,13667300
T,20070504,2.64,2.66,2.62,2.64,138300
TAPAC,20070504,1.7,1.74,1.67,1.67,1073600
TASCO,20070504,28.5,28.5,28,28.25,332017
TBSP,20070504,85,85,85,85,1000
TC,20070504,13.1,13.1,13,13.1,6400
TCAP,20070504,14.4,14.5,14.3,14.5,3482000
TCB,20070504,18.8,18.8,18.4,18.4,83100
TCC,20070504,1.13,1.15,1.13,1.14,3147900
TCCC,20070504,6.25,6.35,6.25,6.35,2500
TCJ,20070504,6.85,6.85,6.5,6.5,1017801
TCMC,20070504,8.2,8.2,8.2,8.2,20000
TCOAT,20070504,13.5,13.5,13.5,13.5,100
TEAM,20070504,4.64,4.64,4.6,4.6,170000
TF,20070504,500,504,500,504,200
TFD,20070504,0.94,0.94,0.94,0.94,662041
TFI,20070504,1.1457,1.1548,1.1184,1.1184,467949
TFUND,20070504,10.1,10.1,10.1,10.1,35100
TGCI,20070504,1.3,1.3,1.27,1.27,370000
TGPRO,20070504,1.36,1.5,1.28,1.38,75988472
TH,20070504,3.8,3.9,3.8,3.9,300
THAI,20070504,46,47,46,47,1469400
THANI,20070504,0.88,0.89,0.87,0.87,65800
THCOM,20070504,7.35,7.65,7.35,7.55,15505900
THIP,20070504,21.5,21.5,21.5,21.5,9000
THL,20070504,4.8,4.88,3.8,3.8,282041504
THRE,20070504,5.6,5.65,5.6,5.65,625100
TIC,20070504,16.2,17.5,16.1,17.5,23102
TICON,20070504,17.3,17.5,17,17.5,1023500
TIF1,20070504,10.1,10.1,10,10,5100
TIP,20070504,16.3,16.3,16.2,16.2,23900
TIPCO,20070504,7.05,7.05,7,7.05,93501
TISCO,20070504,22.6,23,22.5,22.7,4001400
TIW,20070504,67,67,66.5,66.5,1200
TK,20070504,3.36,3.4,3.36,3.38,25100
TKS,20070504,2.76,2.76,2.76,2.76,8069
TKT,20070504,1.53,1.54,1.48,1.48,2022100
TLUXE,20070504,2.96,2.98,2.94,2.96,296700
TMB,20070504,1.7508,1.7603,1.7318,1.7508,24665956
TMD,20070504,49.25,49.75,49.25,49.25,6900
