<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20070215,3.7,3.7,3.68,3.68,70000
ACAP,20070215,5.4,5.4,5.4,5.4,11800
ACC,20070215,2.12,2.14,2.06,2.08,1359300
ADAM,20070215,2.2,2.24,2.18,2.18,865500
ADVANC,20070215,82.5,83.5,81.5,82,1413587
AEC,20070215,5.5,5.85,5.5,5.8,94300
AFC,20070215,5,5,5,5,100
AH,20070215,16.6,16.6,16.3,16.3,926300
AHC,20070215,90,90,90,90,5000
AI,20070215,7.35,7.45,7.25,7.25,80700
AIT,20070215,15.7333,16.4667,15.5333,15.6,7431141
AJ,20070215,2.98,3.06,2.98,3.02,1092800
AKR,20070215,2.38,2.4,2.34,2.34,4733600
AMANAH,20070215,0.67,0.69,0.65,0.65,5989400
AMARIN,20070215,12.2,12.3,12.2,12.2,13300
AMATA,20070215,11.2,11.3,11,11.1,2308400
AMC,20070215,5.3908,5.638,5.2918,5.5391,13480830
AOT,20070215,55,57,54.5,56.5,2284822
AP,20070215,4.46,4.54,4.36,4.38,19644100
APURE,20070215,2.08,2.0978,2.0089,2.0267,6358612
AQ,20070215,1.39,1.4,1.35,1.36,9188100
ASIA,20070215,56,60,55.5,56.5,780700
ASIAN,20070215,2.88,2.88,2.88,2.88,40000
ASIMAR,20070215,1.02,1.05,0.96,0.96,13052900
ASK,20070215,5.15,5.15,5.15,5.15,19000
ASP,20070215,2.96,3,2.88,2.9,34166400
AYUD,20070215,16.3,16.3,16.2,16.2,131100
BAFS,20070215,8.5803,8.5803,8.5803,8.5803,48947
BANPU,20070215,178,179,177,177,419700
BAT-3K,20070215,49,49,49,49,300
BAY,20070215,21,21.2,20.8,20.8,18123716
BBL,20070215,113,114,112,112,5372517
BCH,20070215,4.8,4.8286,4.6857,4.6857,700000
BCP,20070215,8.7,8.8,8.65,8.7,256900
BDMS,20070215,37,37,36.25,36.25,582101
BEC,20070215,21.7,21.8,21.5,21.6,1845800
BFIT,20070215,7,7,6.85,6.85,127700
BH,20070215,37.75,37.75,37,37,243516
BIG,20070215,6.9,6.9,6.9,6.9,500
BIGC,20070215,46,46,45.25,45.25,150700
BJC,20070215,4.175,4.175,4.175,4.175,16600
BKKCP,20070215,8.65,9,8.65,9,4200
BLAND,20070215,0.81,0.81,0.8,0.8,23317700
BLISS,20070215,1.6686,1.6686,1.5973,1.6116,751313
BOL,20070215,0.6,0.615,0.6,0.615,3100
BROCK,20070215,1.22,1.22,1.15,1.15,18291000
BROOK,20070215,1.08,1.09,1.05,1.05,4620800
BSBM,20070215,1.27,1.28,1.25,1.25,808900
BTC,20070215,1.07,1.09,1.03,1.03,1871000
BTNC,20070215,14.4,14.4,14.4,14.4,1000
BTS,20070215,1.2338,1.2432,1.1867,1.1961,33583140
CCET,20070215,4.66,4.7,4.64,4.64,5939100
CCP,20070215,1.56,1.56,1.49,1.52,149800
CEN,20070215,1.08,1.11,1.07,1.07,14122000
