<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20181214,11.22,11.24,11.13,11.14,29200
BMSCG,20181214,8.02,8.05,7.96,8.02,102600
BMSCITH,20181214,12.14,12.18,12.06,12.1,602800
BSET100,20181214,10.28,10.31,10.21,10.25,194900
CHINA,20181214,4.84,4.85,4.8,4.84,88900
EICT,20181214,4.3,4.3,4.3,4.3,100
ENGY,20181214,6.05,6.05,6,6,6900
ENY,20181214,7.32,7.32,7.14,7.14,1400
ESET50,20181214,5.62,5.62,5.62,5.62,1000
GLD,20181214,1.72,1.72,1.71,1.71,1194700
TDEX,20181214,10.8,10.8,10.6,10.64,828000
TGOLDETF,20181214,3.78,3.78,3.78,3.78,13900
2S,20181214,2.56,2.58,2.56,2.58,86700
7UP,20181214,0.5,0.5,0.49,0.5,4407600
A,20181214,6.65,6.65,6.6,6.65,25000
AAV,20181214,4.34,4.34,4.26,4.3,10011900
ABICO,20181214,4.52,4.54,4.52,4.52,32500
ABM,20181214,0.97,0.97,0.93,0.93,108000
ABPIF,20181214,6.25,6.25,6,6.1,946400
ACAP,20181214,3.86,3.86,3.7,3.72,828900
ACC,20181214,0.5,0.51,0.5,0.5,814800
ADB,20181214,0.93,0.95,0.91,0.94,142400
ADVANC,20181214,165,170.5,165,170,10657800
AEC,20181214,0.49,0.5,0.48,0.5,205100
AEONTS,20181214,182,184.5,181,181,233300
AF,20181214,0.73,0.73,0.7,0.7,11400
AGE,20181214,0.99,0.99,0.95,0.96,1225400
AH,20181214,20.2,20.4,19.2,20,3178200
AHC,20181214,18.7,18.9,18.6,18.6,22400
AIMIRT,20181214,10.2,10.3,10.2,10.2,69700
AIT,20181214,20,20,19.6,19.7,154600
AJ,20181214,8.2,8.5,8.2,8.5,19000
AJA,20181214,0.41,0.42,0.41,0.41,3918700
AKP,20181214,1.85,1.86,1.85,1.85,157000
AKR,20181214,0.85,0.85,0.84,0.85,562300
ALLA,20181214,1.48,1.48,1.46,1.46,250400
ALT,20181214,3.24,3.24,3.18,3.18,69900
ALUCON,20181214,178,178,175,175,200
AMA,20181214,4.98,4.98,4.96,4.98,35600
AMANAH,20181214,1.54,1.54,1.5,1.53,499500
AMARIN,20181214,4.98,5,4.96,5,152500
AMATA,20181214,22.5,22.7,22.2,22.4,12777500
AMATAR,20181214,10.8,10.8,10.8,10.8,10400
AMATAV,20181214,5.35,5.35,5.3,5.3,84400
AMC,20181214,1.93,1.93,1.88,1.92,23200
ANAN,20181214,3.86,3.88,3.84,3.88,3187600
AOT,20181214,63.5,63.75,62.5,63,14137100
AP,20181214,6.2,6.4,6.15,6.25,13076300
APCO,20181214,4.24,4.26,4.1,4.2,50100
APCS,20181214,4.9,4.92,4.86,4.88,67500
APEX,20181214,0.2,0.2,0.19,0.2,570800
APURE,20181214,1.29,1.3,1.28,1.28,371500
AQ,20181214,0.03,0.03,0.02,0.02,17692700
AQUA,20181214,0.44,0.45,0.42,0.42,41043500
ARIP,20181214,0.43,0.43,0.42,0.43,112600
ARROW,20181214,7.9,7.95,7.85,7.85,144400
AS,20181214,0.9,0.9,0.8,0.81,34500
ASAP,20181214,3.3,3.34,3.14,3.28,2354200
ASEFA,20181214,4.8,4.82,4.74,4.8,178200
ASIA,20181214,6.75,6.75,6.65,6.65,8400
ASIAN,20181214,7.95,8,7.7,7.7,3574500
ASIMAR,20181214,2.22,2.28,2.2,2.2,239600
ASK,20181214,24.1,24.1,23.9,24,84400
ASN,20181214,3.96,4,3.94,4,15000
ASP,20181214,3.36,3.38,3.34,3.36,1721400
ATP30,20181214,1.59,1.6,1.58,1.59,187200
AU,20181214,6.6,6.7,6.55,6.55,561100
AUCT,20181214,5.85,5.85,5.7,5.75,363700
AYUD,20181214,41.25,41.75,41.25,41.25,7700
B,20181214,0.5,0.5,0.46,0.48,1296400
B-WORK,20181214,10.8,10.9,10.8,10.8,34300
