<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19870709,21.7528,21.8959,21.3234,21.8959,616295
BBL,19870709,28.7749,29.1247,28.6,28.9498,2680390
BFIT,19870709,21.4498,22.5291,21.4498,22.5291,84502
BJC,19870709,2.9667,3.0111,2.9667,3.0111,45000
CTW,19870709,3.1591,3.1591,3.1591,3.1591,12008
ICC,19870709,67.7819,67.7819,67.7819,67.7819,7889
KBANK,19870709,19.8675,19.8675,19.6589,19.7632,360613
NC,19870709,15.6736,15.8351,15.6736,15.7543,9896
SCB,19870709,33.5863,33.9093,33.5863,33.5863,299096
SCC,19870709,12.91,13.21,12.91,13.21,707500
SCCC,19870709,111.988,113.774,111.095,113.774,86333
SFP,19870709,73.9,78.7,73.9,78.7,89000
SINGER,19870709,4.0662,4.1176,4.0404,4.0662,1076342
SPC,19870709,4.4994,4.8208,4.4994,4.8208,224020
SPI,19870709,52.4393,52.9,51.9786,51.9786,27271
SSC,19870709,4.5996,4.9982,4.5996,4.8449,958780
TCAP,19870709,11.2593,11.4525,11.2593,11.3237,1795444
TF,19870709,50.6922,55.5716,48.9301,55.5716,16231
TISCO,19870709,36.9285,37.2879,36.5691,36.5691,594874
TMB,19870709,19.2855,19.3844,19.2855,19.2855,501985
UP,19870709,19.6975,21.1962,19.6975,20.8751,60985
WG,19870709,21.7077,21.7077,21.4347,21.7077,137701
SET,19870709,327.8,327.8,327.8,327.8,4117400
ICBCT,19870709,32.9047,33.659,32.7161,33.659,333039
UFM,19870709,16.5,16.5,16.2,16.3,92000
