<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,19960508,18.8125,18.8125,18.8125,18.8125,342
ABICO,19960508,6.5126,6.5126,6.5126,6.5126,15625
ACC,19960508,13.9,14,13.9,14,5000
ADVANC,19960508,46.2,46.2,44,45,2270000
AFC,19960508,11.75,12,11.75,12,5200
AHC,19960508,35.5,35.5,35,35,2100
AJ,19960508,1.3,1.3,1.225,1.3,41000
ALUCON,19960508,143,144,143,144,1200
AMARIN,19960508,2.45,2.55,2.45,2.55,15000
ASIA,19960508,19,19.5,19,19.5,7200
ASIAN,19960508,2.675,2.675,2.575,2.6,337999
ASIMAR,19960508,6.4385,6.5815,6.4385,6.5815,127903
ASP,19960508,7.2,7.25,7.1,7.15,611000
AYUD,19960508,185,185,184,185,10100
BANPU,19960508,212.46,213.77,211.15,211.15,47300
BAT-3K,19960508,58.5,59,58.5,59,1200
BAY,19960508,107.815,108.591,107.04,108.591,190162
BBL,19960508,248,248,244,246,484790
BCP,19960508,32.25,32.25,32,32,309400
BDMS,19960508,2.4421,2.4803,2.423,2.4803,66827
BFIT,19960508,95.5,95.5,94.5,95,7000
BIG,19960508,15.5,16.75,15.5,16.75,5500
BIGC,19960508,14.8556,14.8556,14.8556,14.8556,99457
BJC,19960508,8.1,8.1,8,8,5800
BKI,19960508,159.997,159.997,158.219,158.219,3835
BLAND,19960508,3.1,3.125,3.075,3.125,1238000
BTNC,19960508,35.75,35.75,35.75,35.75,100
BTS,19960508,36.9662,37.2016,36.4953,36.9662,261942
CEN,19960508,3.975,3.975,3.875,3.875,360310
CENTEL,19960508,0.8214,0.8579,0.8214,0.8579,53400
CFRESH,19960508,2.7335,2.7668,2.7335,2.7335,59996
CHARAN,19960508,55,55,54,54,14300
CIMBT,19960508,41.5104,41.5104,38.916,41.078,7399
CK,19960508,18.2,18.4,17.8,18.2,595000
CNS,19960508,60,60.5,58.5,58.5,364800
CNT,19960508,16.5,16.5,16,16.25,140884
CPF,19960508,6.2882,6.2882,6.075,6.1283,183901
CPH,19960508,127,129,126,127,237900
CPN,19960508,5.3134,5.3134,5.3134,5.3134,59623
CSC,19960508,57.5,58,57.5,58,9200
CSR,19960508,42,42,42,42,600
CTW,19960508,16.8222,16.8222,16.8222,16.8222,5514
CWT,19960508,14.125,14.125,14,14.125,26800
DCC,19960508,3.9,3.975,3.9,3.975,38000
DELTA,19960508,11,11.2,10.9,11,304000
DRACO,19960508,3.45,3.5,3.4,3.45,17300
DTCI,19960508,14,14,14,14,800
EE,19960508,1.625,1.7,1.625,1.7,99000
EGCO,19960508,84,89,84,87,3299750
EPCO,19960508,11.0625,11.25,11.0625,11.25,16400
ERW,19960508,4.1833,4.2331,4.1833,4.2331,13051
ESTAR,19960508,2.3,2.325,2.275,2.3,209200
EVER,19960508,20.2675,20.4722,19.858,20.4722,28881
FANCY,19960508,0.875,0.9333,0.8666,0.9333,15000
FE,19960508,138,141,138,141,600
GFPT,19960508,0.5878,0.6197,0.5878,0.6197,51650
GLAND,19960508,175,178,175,178,23600
GOLD,19960508,19.75,20,19.75,19.75,48800
GRAMMY,19960508,30.4,30.4,29.8,29.8,636000
HANA,19960508,8.0275,8.0275,7.9198,7.9736,467741
HTC,19960508,6.2346,6.4481,6.2346,6.4481,40981
IEC,19960508,1.05,1.05,1.02,1.02,4180000
IFEC,19960508,2.6,2.6,2.5,2.6,364040
INTUCH,19960508,33.6806,33.9022,33.459,33.6806,1977193
IRC,19960508,6.95,6.95,6.9,6.9,36000
IRPC,19960508,13.7187,13.7187,13.392,13.392,890787
ITD,19960508,24.6,24.6,23.8,23.8,315000
JAS,19960508,9.3,9.3,8.95,9.15,3398000
JUTHA,19960508,19.5,19.75,19.25,19.75,7100
KBANK,19960508,130.936,131.597,129.613,130.274,945757
KC,19960508,60.8438,61.875,59.8125,61.3594,37721
KCE,19960508,9.5754,9.9409,9.5023,9.5023,751079
KDH,19960508,25,25,25,25,100
KGI,19960508,35.2211,35.2211,34.6032,34.9121,211945
KKC,19960508,4.2365,4.2365,4.2365,4.2365,1227
KKP,19960508,81.5,82.5,80,80.5,78600
KTB,19960508,123,125,122,123,355840
KWG,19960508,144.856,149.559,144.856,149.559,3720
KYE,19960508,98,100,98,100,6000
LANNA,19960508,18.6,18.6,18.5,18.5,156000
LEE,19960508,1.475,1.5667,1.475,1.5,90000
LH,19960508,20.6143,20.6143,20.1264,20.4923,1437963
LOXLEY,19960508,37.6,37.6,37.4,37.4,174000
LPN,19960508,3.4919,3.4919,3.4919,3.4919,6185
LTX,19960508,17.5,18,17.5,18,700
MAKRO,19960508,124,124,120,123,102200
MALEE,19960508,13.2826,13.7935,13.0272,13.7935,4600
MATI,19960508,17.5,17.5,17.5,17.5,25000
MAX,19960508,18.4,19,18.3,18.8,1686000
MBK,19960508,33.5,34,32.5,32.75,235400
MDX,19960508,41.75,41.75,40.5,41.75,19100
METCO,19960508,85.5,86,84,86,4200
MFC,19960508,42,43.8,42,42.6,21000
MINT,19960508,0.8409,0.8409,0.8319,0.8409,56300
MK,19960508,5.4945,5.4945,5.4945,5.4945,5187
MODERN,19960508,18,19,18,19,19700
NC,19960508,19.6053,20.0954,19.6053,20.0954,10201
NEP,19960508,0.98,1,0.98,0.99,340000
NKI,19960508,50.7097,50.7097,50.7097,50.7097,3549
NMG,19960508,71,71,68,70,275500
NPP,19960508,109,109,109,109,560000
NTV,19960508,28.75,28.75,28,28,4000
NWR,19960508,313.581,313.581,307.81,309.733,597
OCC,19960508,57.5,57.5,57.5,57.5,400
OHTL,19960508,115,115,115,115,100
PAF,19960508,2.7184,2.7847,2.7184,2.7847,15836
PATO,19960508,4.9,4.9,4.875,4.9,17000
PDI,19960508,14.8417,14.8417,14.8417,14.8417,42700
PE,19960508,33.75,35,33.5,35,5260
PF,19960508,122,122,119,120,44700
PK,19960508,1.9,1.9,1.9,1.9,1000
POST,19960508,8.4155,8.4155,8.1592,8.1592,93636
PRANDA,19960508,4.2,4.2,4.15,4.2,66000
PRECHA,19960508,32,32,31.6,31.8,105250
PRG,19960508,22.5,22.5,21.75,22.5,117800
PSL,19960508,6.7,6.8,6.5,6.7,192000
PTTEP,19960508,35.6,35.6,35.4,35.4,738000
QH,19960508,14.391,14.4733,14.3088,14.3088,1010524
RAM,19960508,36,36,36,36,2000
RCL,19960508,11.0497,11.0497,11.0497,11.0497,1853860
RML,19960508,2.7526,2.7701,2.7351,2.7701,307144
ROBINS,19960508,54,54.5,54,54.5,280700
ROCK,19960508,27.5,30,27.5,30,2700
ROJNA,19960508,18.6,18.6,18.2,18.6,14000
SAMART,19960508,16.7,16.8,16.5,16.8,664000
SAMCO,19960508,5.1,5.15,5,5.1,245000
SAUCE,19960508,125,126,125,126,8000
SAWANG,19960508,21.75,21.75,21.5,21.75,7000
SCB,19960508,269.902,269.902,266.229,268.066,207073
SCC,19960508,119.8,120.4,119.2,119.8,838000
SCCC,19960508,340,340,338,338,69600
SCP,19960508,13.5,14.5,13.5,14,12500
SE-ED,19960508,1.1118,1.1592,1.1118,1.1355,45440
SHANG,19960508,30.5,30.5,29.5,30.25,1200
SIAM,19960508,46.25,46.25,46,46,900
SINGER,19960508,19,19.3,19,19.3,59000
