<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20081106,2.65,2.75,2.62,2.75,192200
TDEX,20081106,3.17,3.35,3.16,3.34,6667806
A,20081106,3.38,3.38,3.32,3.38,170000
ACC,20081106,2.2,2.2,2.16,2.2,49000
ADAM,20081106,1.57,1.64,1.56,1.63,365600
ADVANC,20081106,77,84,76,84,3209008
AEONTS,20081106,24,24,23.5,23.5,16000
AF,20081106,12,12,12,12,1900
AH,20081106,3.7,3.74,3.64,3.72,577900
AI,20081106,3.88,3.94,3.88,3.9,286900
AIT,20081106,10.3,10.6,10.3,10.6,100500
AJ,20081106,2.54,2.6,2.52,2.6,42000
AKR,20081106,0.98,1.01,0.98,0.99,3729600
AMANAH,20081106,0.29,0.3,0.29,0.29,1017000
AMARIN,20081106,10.5,10.5,10.5,10.5,7901
AMATA,20081106,4.3,4.76,4.22,4.74,14738021
AMC,20081106,0.67,0.73,0.67,0.72,194400
AOT,20081106,19.4,20.3,19,20.3,791520
AP,20081106,2.94,3,2.84,2.96,4256500
APURE,20081106,0.7289,0.8089,0.7289,0.8089,19222538
AQ,20081106,0.22,0.23,0.22,0.23,161900
AS,20081106,8,8,6.6,8,17200
ASIA,20081106,33.5,34.25,32.5,34.25,1300
ASIAN,20081106,1.56,1.65,1.56,1.65,63100
ASIMAR,20081106,0.85,0.97,0.84,0.91,7506200
ASP,20081106,1.09,1.17,1.09,1.17,18927030
AYUD,20081106,14.2,14.2,14.2,14.2,20100
BAFS,20081106,6.1,6.35,6,6.35,198100
BANPU,20081106,196,212,196,212,6430076
BAT-3K,20081106,31,32,31,31.5,13600
BAY,20081106,10.3,11,10.2,11,31448612
BBL,20081106,75.5,78,74,76.5,7025870
BCH,20081106,3.5429,3.5714,3.5143,3.5429,222300
BCP,20081106,6.35,6.4,6.3,6.4,33000
BDMS,20081106,19.8,19.9,19.6,19.8,356127
BEC,20081106,19.2,19.2,18.5,19,2127211
BFIT,20081106,2.68,2.76,2.62,2.76,7701
BGT,20081106,1.9,1.92,1.8,1.8,110500
BH,20081106,22.8,23.1,22.8,23.1,396906
BIGC,20081106,33,33.5,32.75,33,120300
BJC,20081106,4.28,4.28,4.26,4.26,1301
BKKCP,20081106,7.55,7.75,7.55,7.7,6600
BLAND,20081106,0.26,0.27,0.25,0.27,15616000
BLISS,20081106,0.52,0.56,0.52,0.56,104647000
BOL,20081106,1.5,1.5,1.48,1.49,143300
BROCK,20081106,0.42,0.47,0.42,0.47,84400
BROOK,20081106,0.23,0.23,0.22,0.23,391900
BSBM,20081106,0.94,0.99,0.94,0.96,647900
BSM,20081106,0.41,0.41,0.41,0.41,277000
BTC,20081106,0.3,0.4,0.29,0.35,11390700
BTS,20081106,0.226,0.2449,0.2166,0.2449,13413380
BWG,20081106,2.62,2.78,2.62,2.78,5630400
CCET,20081106,1.92,2.08,1.91,2.08,2594784
CCP,20081106,0.86,0.86,0.86,0.86,200
CEN,20081106,1.79,1.91,1.79,1.91,3175000
CENTEL,20081106,3.8,3.82,3.78,3.78,62700
CFRESH,20081106,1.08,1.08,1.08,1.08,20000
CGD,20081106,0.2,0.2,0.19,0.2,3877400
CHOTI,20081106,90,90,83,83,700
CHUO,20081106,5.5,5.6,5.5,5.6,3300
CI,20081106,2.02,2.02,2.02,2.02,1000
