<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20050817,4.8,4.84,4.78,4.78,116500
ACC,20050817,3.02,3.02,2.98,3,258000
ADAM,20050817,0.7275,0.7359,0.7021,0.7359,1672847
ADVANC,20050817,102,105,101,104,2344900
AEC,20050817,6.1,6.5,6.1,6.3,268000
AH,20050817,26.75,28,26,27,4380500
AHC,20050817,64.5,66,64.5,65,3100
AIT,20050817,8.9333,9,8.8667,9,102600
AJ,20050817,3.86,3.86,3.86,3.86,30200
AMANAH,20050817,0.93,0.94,0.92,0.92,6782000
AMARIN,20050817,10.1,10.1,10.1,10.1,10000
AMATA,20050817,11.9,12,11.8,12,672200
AMC,20050817,4.728,4.728,4.6885,4.6885,232931
AOT,20050817,44.75,44.75,44.5,44.75,301300
AP,20050817,3.38,3.44,3.38,3.44,135200
APURE,20050817,2.4356,2.4533,2.3822,2.3822,1962225
AQ,20050817,2.7894,2.9392,2.7333,2.8269,5990232
ASIAN,20050817,4.86,4.86,4.86,4.86,2000
ASIMAR,20050817,1.35,1.37,1.35,1.36,105000
ASP,20050817,4.66,4.72,4.6,4.72,39849300
AYUD,20050817,16,16,15.9,15.9,46000
BAFS,20050817,7.4557,7.4557,7.4141,7.4557,603329
BANPU,20050817,151,151,147,147,1836700
BAT-3K,20050817,56.5,57,56.5,57,20800
BAY,20050817,11.5,11.8,11.5,11.7,3088700
BBL,20050817,97,97.5,96.5,97.5,2195905
BCH,20050817,1.44,1.4629,1.44,1.4514,1165300
BCP,20050817,13.3,13.3,13.2,13.3,221600
BDMS,20050817,14.7,14.7,14.6,14.7,105900
BEC,20050817,12.4,12.5,12.3,12.5,64900
BFIT,20050817,11.85,11.85,11.7,11.75,689600
BH,20050817,22.5,22.5,22,22.1,607900
BIG,20050817,14,14,12.8,12.8,4900
BIGC,20050817,29,29,28,28,270500
BJC,20050817,4.925,4.925,4.9,4.925,41000
BKI,20050817,156,157.333,156,157.333,2700
BLAND,20050817,0.46,0.47,0.45,0.46,62333700
