<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19940317,36.3154,36.3154,33.752,34.1792,468275
ACC,19940317,40.4,40.4,39.8,39.8,4000
ADVANC,19940317,26.4594,26.7307,25.9166,26.5951,2933170
AFC,19940317,28.5,28.75,28.25,28.75,54100
AHC,19940317,46.75,46.75,46,46.5,7700
AJ,19940317,2.6,2.6,2.5,2.575,250000
AMARIN,19940317,11.0638,11.0638,10.9532,11.0638,52420
AP,19940317,6.7406,6.7406,6.7406,6.7406,9939
APURE,19940317,27.5556,27.5556,27.1111,27.5556,6750
ASIA,19940317,41,41,41,41,3600
ASP,19940317,8.85,8.9,8.45,8.9,18000000
AYUD,19940317,318,318,316,316,25200
BANPU,19940317,126.56,126.56,123.93,124.59,106400
BAY,19940317,56.2347,56.6225,55.8469,56.2347,193824
BBL,19940317,161,161,157,158,691230
BDMS,19940317,6.9163,6.9163,6.8639,6.8639,13352
BFIT,19940317,160.85,160.85,147.16,148.529,1106964
BH,19940317,17.731,17.9119,17.5501,17.9119,17686
BIG,19940317,46,48,45.75,48,1100
BJC,19940317,12,12,11.8,11.9,53900
BKI,19940317,382.215,382.215,355.549,366.216,3375
BLAND,19940317,9.5,9.5,9,9.1,21218000
BTNC,19940317,35.5,35.5,35.5,35.5,3300
BTS,19940317,71.1069,71.1069,68.7524,70.636,365147
BUI,19940317,81.3816,83.8231,78.9402,83.8231,3440
CEN,19940317,6.7225,7.0106,6.7225,7.0106,16660
CENTEL,19940317,1.9714,2.0079,1.9714,2.0079,95900
CFRESH,19940317,5.767,5.767,5.667,5.7337,20998
CHARAN,19940317,165,167,157,167,900
CHOTI,19940317,152,152,146,146,2100
CM,19940317,4.0324,4.0324,3.9983,3.9983,29262
CNS,19940317,83.7387,83.7387,81.982,83.1532,155398
CNT,19940317,98.0493,102.718,98.0493,101.162,13107
CPF,19940317,7.8868,7.8868,7.727,7.727,2004148
CPH,19940317,90,91,86.5,91,508200
CSC,19940317,62.9065,62.9065,62.3131,62.9065,2022
CWT,19940317,18.75,18.75,18.25,18.375,56400
DTCI,19940317,83,83,77,78,54500
EE,19940317,5.3,5.5,5.2,5.5,130000
EPCO,19940317,51,51.375,48.75,48.75,178000
ERW,19940317,7.9683,8.1675,7.8687,8.1675,386031
ESTAR,19940317,6.875,6.875,6.5625,6.6875,902000
EVER,19940317,41.3539,41.7633,38.8972,40.7397,389124
GEL,19940317,13.4411,13.6708,12.8667,13.2113,648062
GFPT,19940317,1.3576,1.3576,1.2778,1.3097,2302430
HANA,19940317,12.2837,12.3915,12.176,12.3915,293266
IEC,19940317,2.0978,2.0978,2.015,2.0357,32634300
IFEC,19940317,6.6045,6.6045,6.3819,6.419,481070
INSURE,19940317,85,86,80,84,11700
INTUCH,19940317,30.6892,30.6892,28.5842,30.246,3130207
JCT,19940317,60.8696,64.9275,60.8696,60.8696,71957
JUTHA,19940317,50.6719,50.6719,49.8131,50.6719,42380
KBANK,19940317,68.7742,68.7742,66.7903,68.7742,1712361
KCE,19940317,8.6982,8.6982,8.3328,8.3328,2229984
KDH,19940317,50,50,49.75,50,5500
KGI,19940317,34.25,34.25,33.3661,33.5871,568409
KKC,19940317,5.092,5.092,4.929,4.9698,429598
KKP,19940317,110.857,111.429,109.714,110.857,44450
KTB,19940317,47.2618,47.2618,46.3021,47.0219,1232558
KWG,19940317,238.919,240.8,229.512,229.512,82976
LEE,19940317,3.3667,3.3667,3.2,3.3,1146000
LH,19940317,29.1527,29.2747,28.6648,29.2747,2783026
LOXLEY,19940317,51.4,55.6,51.4,54,2902000
LRH,19940317,16.2951,16.2951,15.9459,16.0623,299415
LTX,19940317,29,29.5,29,29.5,2600
MALEE,19940317,59.2609,59.2609,56.7065,56.7065,13408
MATI,19940317,22.8,23,22.8,22.8,795000
MDX,19940317,140,140,135,136,251900
METCO,19940317,170,177,170,177,54500
MFC,19940317,50,50,49,50,17000
MINT,19940317,1.4919,1.5145,1.4919,1.4919,569100
MK,19940317,11.3745,11.3745,10.8926,10.8926,1184716
MODERN,19940317,102.879,102.879,101.288,101.288,69771
NC,19940317,72.0493,72.0493,67.148,69.1086,127822
NEP,19940317,2.275,2.275,2.2,2.225,1307640
NKI,19940317,75.5011,75.5011,72.6839,73.8108,16683
NMG,19940317,86,86,84.5,85.5,4600
