<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
TDEX,20071025,6.43,6.66,6.38,6.66,36091400
A,20071025,3.48,3.5,3.48,3.5,12200
ACAP,20071025,6.35,6.35,6.35,6.35,100
ACC,20071025,2.26,2.3,2.2,2.24,2534000
ADAM,20071025,3.88,4.12,3.88,4,7280000
ADVANC,20071025,91,92,89,92,3230100
AEC,20071025,5.85,5.85,5.85,5.85,8000
AF,20071025,15,15,15,15,100
AH,20071025,13.2,13.3,13.2,13.3,75000
AI,20071025,7.25,7.25,7.2,7.2,93500
AIT,20071025,13.9,13.9,13.6,13.7,3059
AJ,20071025,2.76,2.8,2.76,2.76,271100
AKR,20071025,2.28,2.28,2.24,2.24,1400800
ALUCON,20071025,90,90,90,90,100
AMANAH,20071025,0.56,0.57,0.56,0.57,205100
AMARIN,20071025,13.7,13.7,13.7,13.7,5300
AMATA,20071025,15.7,15.7,15.5,15.7,940700
AMC,20071025,2.38,2.44,2.34,2.34,1358400
AOT,20071025,62,63,61.5,63,430032
AP,20071025,6.25,6.45,6.25,6.45,3808000
APURE,20071025,3.1111,3.1644,3.0933,3.0933,10535288
AQ,20071025,1.07,1.09,1.07,1.09,851600
ASIAN,20071025,1.81,1.86,1.8,1.8,12000
ASIMAR,20071025,1.3,1.31,1.3,1.31,3079400
ASP,20071025,4.02,4.16,3.98,4.16,15562380
AYUD,20071025,20.1,20.1,20,20,98000
BAFS,20071025,11.1,11.1,11,11.1,261900
BANPU,20071025,394,416,392,416,2102577
BAT-3K,20071025,60.5,60.5,60.5,60.5,3300
BAY,20071025,27.5,28,27.25,27.75,5013700
BBL,20071025,118,121,117,121,7670655
BCH,20071025,4.6571,4.7714,4.6571,4.7714,576100
BCP,20071025,14.4,14.5,14.2,14.4,521600
BDMS,20071025,37.25,39.25,37.25,39.25,598543
BEC,20071025,23.6,23.7,23.5,23.5,2569300
BFIT,20071025,7,7.25,6.95,7.25,157000
BH,20071025,44.75,45,44.25,44.75,943000
BIGC,20071025,47.5,47.5,47.5,47.5,6300
BJC,20071025,5.2,5.35,5.2,5.3,123500
BKI,20071025,189.333,189.333,189.333,189.333,300
BKKCP,20071025,8.85,8.85,8.85,8.85,1000
BLAND,20071025,0.81,0.81,0.79,0.8,18070900
BLISS,20071025,1.8398,1.9253,1.8398,1.8398,2870900
BOL,20071025,0.9,0.9,0.9,0.9,5000
BROCK,20071025,1.34,1.36,1.34,1.35,434000
BROOK,20071025,0.78,0.79,0.77,0.77,472000
BSBM,20071025,1.19,1.21,1.19,1.21,695500
BTC,20071025,1.04,1.04,1.02,1.03,597100
BTS,20071025,0.9136,0.923,0.9041,0.923,460018
CCET,20071025,7.15,7.3,7.1,7.3,10202100
CCP,20071025,1.49,1.5,1.48,1.5,365100
CEN,20071025,1.52,1.55,1.5,1.5,1499500
CENTEL,20071025,6,6.2,6,6.2,135630
CFRESH,20071025,1.96,1.96,1.96,1.96,44400
CGD,20071025,0.6578,0.6756,0.6578,0.6578,1734637
CHUO,20071025,8.3,8.3,8.3,8.3,13500
CI,20071025,4,4,3.98,4,15200
CIG,20071025,2.9,2.95,2.875,2.875,1493200
CIMBT,20071025,1.174,1.1979,1.174,1.1979,1772243
CITY,20071025,2.48,2.5,2.48,2.48,227500
CK,20071025,9,9.15,9,9.15,2204000
