<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19950906,14.1311,14.4383,14.1311,14.4383,2848
ACC,19950906,16.1,16.1,15.7,15.8,458000
ADVANC,19950906,38.8,39,38.6,38.8,2912000
AFC,19950906,17.75,17.75,17.75,17.75,5500
AHC,19950906,49.25,51,49.25,51,2000
AJ,19950906,1.6,1.7,1.6,1.7,30000
ALUCON,19950906,120,120,120,120,1200
ASIA,19950906,19,19.5,18.75,19,15800
ASIAN,19950906,3.25,3.25,3.25,3.25,20000
ASP,19950906,7.3,7.3,7.15,7.25,1573000
BANPU,19950906,188.19,188.19,188.19,188.19,45400
BAT-3K,19950906,80,80,78.5,80,18700
BAY,19950906,91.5268,91.5268,90.7512,91.5268,65493
BBL,19950906,202,204,200,202,618728
BCP,19950906,40.25,40.75,40,40.25,91900
BDMS,19950906,2.6329,2.6329,2.5947,2.6138,463862
BFIT,19950906,124,125,122,122,16000
BH,19950906,7.7799,7.7799,7.7799,7.7799,276
BIG,19950906,37,37,37,37,300
BIGC,19950906,12.4787,12.4787,12.4787,12.4787,24329
BJC,19950906,5.45,5.55,5.45,5.45,60300
BKI,19950906,186.663,186.663,186.663,186.663,2025
BLAND,19950906,3.75,3.75,3.675,3.7,823600
BTNC,19950906,25,25,25,25,3000
BTS,19950906,39.5562,39.5562,38.1434,38.8498,107983
CEN,19950906,5,5.05,4.9,4.95,105000
CENTEL,19950906,1.2851,1.3143,1.2851,1.3143,35600
CIMBT,19950906,36.3216,36.3216,36.3216,36.3216,6937
CK,19950906,19.2191,19.2191,18.9425,19.0808,1507232
CNS,19950906,64,64,61.5,61.5,66600
CNT,19950906,35.5895,36.2739,35.2473,35.5895,38427
CPF,19950906,6.2882,6.3414,6.2882,6.3414,200790
CPH,19950906,62.5,62.5,61,62,10900
CPL,19950906,17.25,18.75,17.25,18.75,1100
CPN,19950906,4.7599,4.7876,4.7599,4.7599,48782
CSC,19950906,63,63,63,63,400
CSR,19950906,50,50,48,48,2700
CTW,19950906,16.8222,16.8222,16.8222,16.8222,321
CWT,19950906,12.625,12.625,12.625,12.625,8600
DCC,19950906,5.3,5.3,5.3,5.3,57000
DELTA,19950906,12.3,12.3,11.8,11.8,304000
DRACO,19950906,4.35,4.375,4.35,4.35,3300
DTC,19950906,40.25,40.25,39.5,39.5,55850
