<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19840502,9.4204,9.4204,9.4204,9.4204,7142
BBL,19840502,19.5052,19.5052,19.5052,19.5052,204870
CTW,19840502,2.305,2.3382,2.305,2.3382,84405
ICC,19840502,32.982,32.982,32.982,32.982,896
KBANK,19840502,13.1407,13.1407,13.1407,13.1407,1532685
SCB,19840502,16.5744,16.5744,16.502,16.5744,212748
SCC,19840502,3.99,4.01,3.99,4.01,1938700
SCCC,19840502,24.757,24.8923,24.757,24.757,11826
SSC,19840502,2.0136,2.0136,2.0136,2.0136,107610
TCAP,19840502,0.8853,0.9014,0.8853,0.9014,99400
TISCO,19840502,2.5999,2.6189,2.5999,2.5999,158069
TMB,19840502,9.2529,9.2529,9.2529,9.2529,5255
SET,19840502,132.86,132.86,132.86,132.86,1880380
